Datetime,Temperature,Humidity,Global_active_power,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2009-12-12 16:00:00,41 °F,76%,81.794,356.8,0.0,371.0,41.0
2009-12-12 17:00:00,41 °F,76%,254.48,1084.8,0.0,1527.0,998.0
2009-12-12 18:00:00,39 °F,81%,134.036,563.2,498.0,177.0,318.0
2009-12-12 19:00:00,39 °F,81%,158.33,657.0,73.0,544.0,571.0
2009-12-12 20:00:00,39 °F,81%,181.396,748.6,516.0,678.0,436.0
2009-12-12 21:00:00,39 °F,81%,62.902,255.0,0.0,62.0,40.0
2009-12-12 22:00:00,37 °F,81%,69.706,283.6,0.0,20.0,88.0
2009-12-12 23:00:00,37 °F,81%,33.128,134.4,0.0,22.0,178.0
2009-12-13 00:00:00,36 °F,81%,49.126,199.2,0.0,34.0,511.0
2009-12-13 01:00:00,36 °F,81%,21.746,91.6,0.0,10.0,87.0
2009-12-13 02:00:00,34 °F,87%,20.058,85.0,0.0,46.0,41.0
2009-12-13 03:00:00,34 °F,87%,17.934,73.8,0.0,7.0,42.0
2009-12-13 04:00:00,34 °F,87%,21.06,88.2,0.0,36.0,42.0
2009-12-13 05:00:00,34 °F,87%,17.538,71.0,0.0,0.0,41.0
2009-12-13 06:00:00,32 °F,93%,18.7,78.8,0.0,23.0,42.0
2009-12-13 07:00:00,36 °F,81%,18.934,78.2,0.0,11.0,40.0
2009-12-13 08:00:00,36 °F,81%,57.12,238.0,0.0,0.0,435.0
2009-12-13 09:00:00,36 °F,87%,133.906,549.8,0.0,35.0,1086.0
2009-12-13 10:00:00,36 °F,87%,72.30799999999999,303.2,576.0,0.0,41.0
2009-12-13 11:00:00,36 °F,87%,132.18,547.8,484.0,48.0,774.0
2009-12-13 12:00:00,37 °F,81%,157.152,650.2,811.0,0.0,1126.0
2009-12-13 13:00:00,37 °F,75%,143.29,594.8,616.0,24.0,1166.0
2009-12-13 14:00:00,37 °F,75%,158.048,650.6,808.0,19.0,1140.0
2009-12-13 15:00:00,37 °F,70%,142.262,585.4,579.0,0.0,1140.0
2009-12-13 16:00:00,37 °F,70%,135.782,570.4,110.0,42.0,851.0
2009-12-13 17:00:00,36 °F,75%,112.448,471.4,0.0,0.0,338.0
2009-12-13 18:00:00,36 °F,75%,162.72,679.6,0.0,4.0,1121.0
2009-12-13 19:00:00,34 °F,81%,166.302,694.1999999999999,0.0,37.0,876.0
2009-12-13 20:00:00,34 °F,81%,127.274,524.8,0.0,0.0,511.0
2009-12-13 21:00:00,32 °F,80%,152.164,633.0,0.0,26.0,1099.0
2009-12-13 22:00:00,32 °F,80%,81.938,341.2,0.0,15.0,586.0
2009-12-13 23:00:00,32 °F,80%,18.824,77.2,0.0,0.0,42.0
2009-12-14 00:00:00,32 °F,80%,20.45,87.8,0.0,42.0,42.0
2009-12-14 01:00:00,32 °F,80%,19.318,82.2,0.0,0.0,41.0
2009-12-14 02:00:00,32 °F,80%,19.454,78.4,0.0,0.0,42.0
2009-12-14 03:00:00,32 °F,80%,20.61,88.0,0.0,41.0,41.0
2009-12-14 04:00:00,32 °F,80%,19.714,81.2,0.0,0.0,58.0
2009-12-14 05:00:00,30 °F,86%,49.99,200.2,0.0,0.0,582.0
2009-12-14 06:00:00,30 °F,75%,59.46,251.8,0.0,40.0,287.0
2009-12-14 07:00:00,28 °F,74%,151.308,625.0,0.0,0.0,1161.0
2009-12-14 08:00:00,28 °F,74%,86.16,351.2,0.0,0.0,1121.0
2009-12-14 09:00:00,28 °F,74%,88.14,356.6,0.0,41.0,1145.0
2009-12-14 10:00:00,30 °F,69%,27.024,109.6,0.0,0.0,193.0
2009-12-14 11:00:00,30 °F,69%,17.306,70.2,0.0,0.0,41.0
2009-12-14 12:00:00,32 °F,64%,21.124,91.0,0.0,40.0,40.0
2009-12-14 13:00:00,34 °F,60%,17.38,71.2,0.0,0.0,41.0
2009-12-14 14:00:00,34 °F,60%,18.288,75.6,0.0,0.0,41.0
2009-12-14 15:00:00,34 °F,60%,37.276,150.8,0.0,41.0,42.0
2009-12-14 16:00:00,32 °F,64%,43.782,173.4,0.0,0.0,41.0
2009-12-14 17:00:00,32 °F,60%,117.02,479.2,0.0,0.0,441.0
2009-12-14 18:00:00,32 °F,60%,222.144,917.4,0.0,566.0,1169.0
2009-12-14 19:00:00,32 °F,64%,158.214,647.6,0.0,28.0,1142.0
2009-12-14 20:00:00,32 °F,60%,153.782,625.6,0.0,0.0,1141.0
2009-12-14 21:00:00,32 °F,60%,241.276,999.4,516.0,1015.0,1121.0
2009-12-14 22:00:00,30 °F,64%,140.782,573.2,341.0,358.0,684.0
2009-12-14 23:00:00,30 °F,64%,44.86,189.4,233.0,68.0,85.0
2009-12-15 00:00:00,30 °F,64%,26.392,112.6,0.0,22.0,42.0
2009-12-15 01:00:00,30 °F,64%,19.74,83.4,0.0,9.0,41.0
2009-12-15 02:00:00,28 °F,74%,23.83,103.6,0.0,52.0,41.0
2009-12-15 03:00:00,27 °F,80%,20.032,82.8,0.0,9.0,41.0
2009-12-15 04:00:00,27 °F,80%,40.604,165.79999999999998,0.0,10.0,382.0
2009-12-15 05:00:00,27 °F,80%,44.282,183.8,0.0,47.0,379.0
2009-12-15 06:00:00,27 °F,80%,32.468,139.8,0.0,0.0,41.0
2009-12-15 07:00:00,25 °F,80%,122.918,509.0,0.0,0.0,678.0
2009-12-15 08:00:00,25 °F,86%,174.012,722.0,0.0,40.0,1166.0
2009-12-15 09:00:00,25 °F,86%,87.386,355.0,0.0,0.0,1137.0
2009-12-15 10:00:00,27 °F,80%,90.68,369.0,0.0,0.0,1143.0
2009-12-15 11:00:00,28 °F,74%,94.076,383.2,0.0,41.0,1139.0
2009-12-15 12:00:00,30 °F,64%,89.632,363.4,0.0,0.0,1146.0
2009-12-15 13:00:00,32 °F,60%,119.28,483.2,0.0,0.0,1152.0
2009-12-15 14:00:00,32 °F,60%,96.524,385.2,0.0,41.0,1170.0
2009-12-15 15:00:00,32 °F,55%,104.55,416.6,0.0,0.0,1175.0
2009-12-15 16:00:00,32 °F,55%,124.056,497.6,0.0,0.0,1164.0
2009-12-15 17:00:00,30 °F,60%,69.492,285.2,0.0,40.0,71.0
2009-12-15 18:00:00,30 °F,64%,83.172,340.8,0.0,0.0,41.0
2009-12-15 19:00:00,32 °F,60%,101.642,421.4,0.0,0.0,40.0
2009-12-15 20:00:00,32 °F,64%,103.348,422.0,22.0,40.0,406.0
2009-12-15 21:00:00,32 °F,64%,149.176,609.0,542.0,0.0,709.0
2009-12-15 22:00:00,32 °F,64%,102.298,418.2,547.0,0.0,738.0
2009-12-15 23:00:00,30 °F,75%,20.526,88.4,0.0,41.0,42.0
2009-12-16 00:00:00,30 °F,75%,17.701999999999998,71.39999999999999,0.0,0.0,42.0
2009-12-16 01:00:00,30 °F,75%,18.446,74.0,0.0,0.0,42.0
2009-12-16 02:00:00,30 °F,75%,19.752,85.0,0.0,40.0,43.0
2009-12-16 03:00:00,30 °F,75%,17.832,73.4,0.0,0.0,42.0
2009-12-16 04:00:00,30 °F,75%,18.658,77.2,0.0,0.0,43.0
2009-12-16 05:00:00,30 °F,75%,47.008,190.4,0.0,35.0,496.0
2009-12-16 06:00:00,28 °F,80%,49.296,199.4,0.0,5.0,490.0
2009-12-16 07:00:00,28 °F,80%,171.084,704.2,0.0,0.0,1169.0
2009-12-16 08:00:00,28 °F,74%,90.214,367.0,0.0,26.0,1134.0
2009-12-16 09:00:00,28 °F,74%,86.86,349.4,0.0,13.0,1154.0
2009-12-16 10:00:00,28 °F,74%,62.604,257.0,0.0,0.0,698.0
2009-12-16 11:00:00,32 °F,64%,54.15,229.4,0.0,498.0,42.0
2009-12-16 12:00:00,32 °F,64%,26.022,113.2,0.0,24.0,41.0
2009-12-16 13:00:00,34 °F,56%,31.03,129.6,0.0,0.0,86.0
2009-12-16 14:00:00,34 °F,56%,53.85,224.4,0.0,499.0,42.0
2009-12-16 15:00:00,32 °F,60%,94.89,401.4,0.0,1085.0,206.0
2009-12-16 16:00:00,34 °F,52%,92.99,381.6,0.0,502.0,625.0
2009-12-16 17:00:00,30 °F,60%,44.014,180.4,0.0,79.0,41.0
2009-12-16 18:00:00,28 °F,64%,35.906,145.4,0.0,9.0,41.0
2009-12-16 19:00:00,28 °F,69%,64.492,267.2,5.0,9.0,127.0
2009-12-16 20:00:00,27 °F,74%,153.81199999999998,634.4,562.0,52.0,881.0
2009-12-16 21:00:00,23 °F,80%,93.284,382.8,576.0,9.0,536.0
2009-12-16 22:00:00,21 °F,93%,21.074,87.4,0.0,9.0,41.0
2009-12-16 23:00:00,21 °F,86%,29.904,124.8,0.0,49.0,42.0
2009-12-17 00:00:00,23 °F,86%,19.698,81.0,0.0,0.0,41.0
2009-12-17 01:00:00,25 °F,86%,17.37,71.0,0.0,2.0,41.0
2009-12-17 02:00:00,27 °F,86%,19.81,87.0,0.0,40.0,42.0
2009-12-17 03:00:00,27 °F,86%,18.99,81.2,0.0,0.0,42.0
2009-12-17 04:00:00,27 °F,86%,55.378,222.0,0.0,0.0,679.0
2009-12-17 05:00:00,28 °F,80%,19.636,84.8,0.0,41.0,42.0
2009-12-17 06:00:00,28 °F,80%,82.56,342.2,0.0,0.0,636.0
2009-12-17 07:00:00,28 °F,80%,117.62,484.6,0.0,0.0,1011.0
2009-12-17 08:00:00,28 °F,80%,135.428,557.8,0.0,41.0,1171.0
2009-12-17 09:00:00,27 °F,93%,84.676,341.8,0.0,0.0,1138.0
2009-12-17 10:00:00,27 °F,100%,83.258,337.4,0.0,0.0,1132.0
2009-12-17 11:00:00,27 °F,100%,87.072,350.4,0.0,41.0,1151.0
2009-12-17 12:00:00,27 °F,100%,86.14,342.8,0.0,0.0,1165.0
2009-12-17 13:00:00,27 °F,100%,86.462,345.6,0.0,0.0,1184.0
2009-12-17 14:00:00,28 °F,93%,91.664,366.0,0.0,41.0,1219.0
2009-12-17 15:00:00,28 °F,93%,87.89999999999999,349.2,0.0,0.0,1186.0
2009-12-17 16:00:00,30 °F,93%,24.866,99.6,0.0,0.0,135.0
2009-12-17 17:00:00,30 °F,93%,42.316,171.4,0.0,40.0,41.0
2009-12-17 18:00:00,30 °F,93%,70.454,283.6,0.0,1.0,41.0
2009-12-17 19:00:00,30 °F,100%,156.638,631.8,0.0,0.0,805.0
2009-12-17 20:00:00,0 °F,93%,125.506,507.8,0.0,30.0,583.0
2009-12-17 21:00:00,0 °F,100%,82.566,339.4,0.0,11.0,40.0
2009-12-17 22:00:00,0 °F,100%,94.048,380.4,0.0,0.0,719.0
2009-12-17 23:00:00,34 °F,93%,27.126,112.6,0.0,20.0,151.0
2009-12-18 00:00:00,0 °F,100%,19.42,82.6,0.0,22.0,41.0
2009-12-18 01:00:00,34 °F,93%,17.506,70.6,0.0,0.0,42.0
2009-12-18 02:00:00,34 °F,93%,19.232,79.6,0.0,7.0,42.0
2009-12-18 03:00:00,0 °F,100%,19.304,80.39999999999999,0.0,34.0,41.0
2009-12-18 04:00:00,30 °F,100%,17.12,71.0,0.0,0.0,42.0
2009-12-18 05:00:00,28 °F,93%,19.12,81.0,0.0,0.0,41.0
2009-12-18 06:00:00,27 °F,100%,85.114,351.2,0.0,41.0,804.0
2009-12-18 07:00:00,28 °F,100%,147.544,614.4,273.0,0.0,846.0
2009-12-18 08:00:00,30 °F,100%,165.784,687.6,338.0,0.0,1105.0
2009-12-18 09:00:00,28 °F,100%,121.018,499.6,584.0,40.0,1126.0
2009-12-18 10:00:00,28 °F,93%,85.428,346.6,0.0,0.0,1146.0
2009-12-18 11:00:00,28 °F,86%,46.322,188.6,0.0,0.0,427.0
2009-12-18 12:00:00,27 °F,86%,29.61,125.8,0.0,40.0,42.0
2009-12-18 13:00:00,28 °F,80%,33.88,138.6,0.0,0.0,42.0
2009-12-18 14:00:00,28 °F,74%,84.528,338.2,0.0,0.0,1017.0
2009-12-18 15:00:00,28 °F,64%,99.93,398.8,0.0,22.0,1187.0
2009-12-18 16:00:00,28 °F,64%,92.354,371.6,0.0,18.0,1058.0
2009-12-18 17:00:00,27 °F,69%,70.202,287.8,0.0,0.0,40.0
2009-12-18 18:00:00,25 °F,80%,79.568,331.0,0.0,3.0,130.0
2009-12-18 19:00:00,25 °F,80%,134.488,556.0,0.0,37.0,550.0
2009-12-18 20:00:00,25 °F,80%,97.0,398.2,0.0,0.0,41.0
2009-12-18 21:00:00,25 °F,80%,139.626,569.8000000000001,0.0,0.0,804.0
2009-12-18 22:00:00,23 °F,86%,88.814,357.6,0.0,40.0,810.0
2009-12-18 23:00:00,25 °F,80%,31.794,127.8,0.0,0.0,42.0
2009-12-19 00:00:00,25 °F,86%,62.814,251.0,0.0,0.0,42.0
2009-12-19 01:00:00,23 °F,86%,83.974,341.2,0.0,39.0,40.0
2009-12-19 02:00:00,21 °F,86%,83.04,335.0,0.0,0.0,41.0
2009-12-19 03:00:00,19 °F,86%,82.798,331.8,0.0,0.0,42.0
2009-12-19 04:00:00,19 °F,93%,85.032,339.8,0.0,22.0,42.0
2009-12-19 05:00:00,21 °F,93%,116.644,469.0,0.0,18.0,558.0
2009-12-19 06:00:00,25 °F,93%,98.272,394.8,0.0,0.0,260.0
2009-12-19 07:00:00,27 °F,86%,202.142,833.8,0.0,0.0,1166.0
2009-12-19 08:00:00,25 °F,86%,158.306,654.4,0.0,39.0,1134.0
2009-12-19 09:00:00,25 °F,80%,85.126,347.2,0.0,0.0,1126.0
2009-12-19 10:00:00,28 °F,69%,93.734,386.2,0.0,0.0,1119.0
2009-12-19 11:00:00,28 °F,64%,153.048,632.8,0.0,115.0,1189.0
2009-12-19 12:00:00,28 °F,59%,162.186,672.4,23.0,998.0,1084.0
2009-12-19 13:00:00,28 °F,59%,132.622,541.8,585.0,190.0,1110.0
2009-12-19 14:00:00,28 °F,59%,119.546,480.8,557.0,40.0,1130.0
2009-12-19 15:00:00,30 °F,55%,97.84,388.8,0.0,0.0,1149.0
2009-12-19 16:00:00,28 °F,59%,84.178,335.2,0.0,12.0,1137.0
2009-12-19 17:00:00,25 °F,69%,83.756,340.0,0.0,29.0,1094.0
2009-12-19 18:00:00,27 °F,64%,28.086,113.4,0.0,0.0,218.0
2009-12-19 19:00:00,25 °F,69%,87.384,368.8,0.0,776.0,0.0
2009-12-19 20:00:00,27 °F,64%,37.938,161.2,0.0,289.0,0.0
2009-12-19 21:00:00,27 °F,69%,21.626,88.2,0.0,34.0,0.0
2009-12-19 22:00:00,25 °F,69%,22.178,92.2,0.0,27.0,0.0
2009-12-19 23:00:00,25 °F,69%,22.064,90.0,0.0,34.0,0.0
2009-12-20 00:00:00,25 °F,74%,20.26,82.0,0.0,9.0,0.0
2009-12-20 01:00:00,25 °F,80%,81.712,330.0,0.0,18.0,942.0
2009-12-20 02:00:00,25 °F,86%,36.092,146.6,0.0,43.0,310.0
2009-12-20 03:00:00,27 °F,93%,15.598,64.0,0.0,4.0,0.0
2009-12-20 04:00:00,28 °F,86%,15.492,62.8,0.0,0.0,0.0
2009-12-20 05:00:00,28 °F,86%,16.902,71.8,0.0,40.0,0.0
2009-12-20 06:00:00,28 °F,93%,15.816,63.2,0.0,0.0,0.0
2009-12-20 07:00:00,30 °F,86%,15.022,59.6,0.0,0.0,0.0
2009-12-20 08:00:00,30 °F,93%,162.584,673.8,1236.0,38.0,496.0
2009-12-20 09:00:00,30 °F,93%,126.634,520.0,1.0,2.0,1087.0
2009-12-20 10:00:00,32 °F,93%,93.834,382.0,0.0,0.0,1095.0
2009-12-20 11:00:00,32 °F,100%,88.718,360.2,0.0,0.0,1103.0
2009-12-20 12:00:00,32 °F,100%,90.18,366.8,0.0,39.0,1097.0
2009-12-20 13:00:00,34 °F,93%,79.562,317.0,0.0,0.0,985.0
2009-12-20 14:00:00,34 °F,100%,21.514,86.0,0.0,0.0,0.0
2009-12-20 15:00:00,36 °F,93%,23.22,97.0,0.0,41.0,0.0
2009-12-20 16:00:00,34 °F,100%,20.184,83.8,0.0,0.0,0.0
2009-12-20 17:00:00,34 °F,93%,21.438,89.8,0.0,0.0,0.0
2009-12-20 18:00:00,30 °F,93%,20.532,84.0,0.0,3.0,0.0
2009-12-20 19:00:00,27 °F,100%,22.174,91.8,0.0,36.0,0.0
2009-12-20 20:00:00,25 °F,100%,20.488,85.0,0.0,0.0,0.0
2009-12-20 21:00:00,25 °F,100%,59.086,240.4,0.0,0.0,654.0
2009-12-20 22:00:00,25 °F,93%,48.622,200.2,0.0,40.0,26.0
2009-12-20 23:00:00,27 °F,100%,28.502,114.2,0.0,0.0,0.0
2009-12-21 00:00:00,27 °F,100%,16.201999999999998,66.0,0.0,0.0,0.0
2009-12-21 01:00:00,27 °F,93%,15.262,62.2,0.0,8.0,0.0
2009-12-21 02:00:00,25 °F,100%,41.62,171.2,0.0,31.0,406.0
2009-12-21 03:00:00,27 °F,93%,35.872,145.6,0.0,0.0,344.0
2009-12-21 04:00:00,27 °F,100%,14.676,58.6,0.0,0.0,0.0
2009-12-21 05:00:00,28 °F,100%,18.58,78.4,0.0,40.0,0.0
2009-12-21 06:00:00,28 °F,100%,34.36,142.0,0.0,0.0,0.0
2009-12-21 07:00:00,30 °F,100%,101.204,413.8,0.0,0.0,573.0
2009-12-21 08:00:00,0 °F,100%,62.452,251.2,0.0,2.0,788.0
2009-12-21 09:00:00,34 °F,100%,25.114,107.2,0.0,37.0,0.0
2009-12-21 10:00:00,34 °F,100%,26.558,110.0,0.0,0.0,0.0
2009-12-21 11:00:00,36 °F,93%,52.816,218.0,0.0,0.0,0.0
2009-12-21 12:00:00,36 °F,100%,112.03,456.0,0.0,40.0,1097.0
2009-12-21 13:00:00,36 °F,100%,104.8,421.6,0.0,0.0,1119.0
2009-12-21 14:00:00,36 °F,100%,95.054,378.2,0.0,0.0,1143.0
2009-12-21 15:00:00,36 °F,87%,112.678,448.0,0.0,0.0,1145.0
2009-12-21 16:00:00,36 °F,87%,121.162,486.8,0.0,41.0,1119.0
2009-12-21 17:00:00,36 °F,87%,95.016,389.2,0.0,0.0,448.0
2009-12-21 18:00:00,34 °F,93%,84.528,345.6,0.0,0.0,0.0
2009-12-21 19:00:00,34 °F,93%,199.518,835.4,1102.0,38.0,0.0
2009-12-21 20:00:00,0 °F,100%,252.686,1050.8,1563.0,3.0,938.0
2009-12-21 21:00:00,0 °F,100%,175.948,721.4,317.0,0.0,1098.0
2009-12-21 22:00:00,34 °F,93%,134.944,550.4,311.0,0.0,401.0
2009-12-21 23:00:00,34 °F,100%,101.886,413.2,0.0,42.0,854.0
2009-12-22 00:00:00,36 °F,93%,24.234,108.8,0.0,0.0,0.0
2009-12-22 01:00:00,36 °F,93%,17.554,72.8,0.0,0.0,0.0
2009-12-22 02:00:00,37 °F,93%,18.368,77.4,0.0,41.0,0.0
2009-12-22 03:00:00,37 °F,93%,16.454,68.39999999999999,0.0,0.0,0.0
2009-12-22 04:00:00,37 °F,93%,15.466,61.0,0.0,0.0,0.0
2009-12-22 05:00:00,37 °F,93%,17.634,74.2,0.0,2.0,0.0
2009-12-22 06:00:00,36 °F,100%,70.68599999999999,292.4,0.0,39.0,584.0
2009-12-22 07:00:00,36 °F,100%,121.674,499.0,0.0,0.0,839.0
2009-12-22 08:00:00,34 °F,100%,92.67,374.6,0.0,0.0,1114.0
2009-12-22 09:00:00,34 °F,100%,116.418,480.4,0.0,40.0,1089.0
2009-12-22 10:00:00,36 °F,93%,82.536,333.6,0.0,0.0,1091.0
2009-12-22 11:00:00,36 °F,93%,101.1,420.4,0.0,0.0,1091.0
2009-12-22 12:00:00,36 °F,93%,86.778,350.8,0.0,5.0,1105.0
2009-12-22 13:00:00,36 °F,93%,91.228,372.8,0.0,36.0,1108.0
2009-12-22 14:00:00,36 °F,93%,69.942,283.0,0.0,0.0,864.0
2009-12-22 15:00:00,36 °F,93%,29.582,119.8,0.0,0.0,0.0
2009-12-22 16:00:00,36 °F,93%,52.266,216.8,0.0,40.0,0.0
2009-12-22 17:00:00,36 °F,93%,81.596,340.0,0.0,0.0,329.0
2009-12-22 18:00:00,36 °F,93%,154.734,631.2,0.0,0.0,1090.0
2009-12-22 19:00:00,36 °F,93%,162.604,663.2,0.0,18.0,1098.0
2009-12-22 20:00:00,36 °F,93%,134.528,546.8,0.0,23.0,1107.0
2009-12-22 21:00:00,34 °F,100%,147.894,603.6,0.0,0.0,1098.0
2009-12-22 22:00:00,34 °F,100%,95.642,388.8,0.0,0.0,1098.0
2009-12-22 23:00:00,34 °F,100%,86.434,346.8,0.0,41.0,1124.0
2009-12-23 00:00:00,34 °F,100%,81.358,326.2,0.0,0.0,1107.0
2009-12-23 01:00:00,34 °F,100%,82.23,329.4,0.0,0.0,1100.0
2009-12-23 02:00:00,34 °F,100%,84.846,340.6,0.0,30.0,1122.0
2009-12-23 03:00:00,34 °F,100%,85.024,337.6,0.0,10.0,1138.0
2009-12-23 04:00:00,34 °F,100%,83.742,334.40000000000003,0.0,0.0,1140.0
2009-12-23 05:00:00,32 °F,100%,83.68,334.4,0.0,0.0,1132.0
2009-12-23 06:00:00,32 °F,93%,32.272,135.8,0.0,40.0,19.0
2009-12-23 07:00:00,32 °F,100%,101.68,426.6,0.0,0.0,116.0
2009-12-23 08:00:00,32 °F,100%,123.72,507.0,564.0,0.0,1075.0
2009-12-23 09:00:00,32 °F,100%,83.664,345.2,578.0,39.0,201.0
2009-12-23 10:00:00,34 °F,100%,53.938,221.2,1.0,1.0,550.0
2009-12-23 11:00:00,36 °F,100%,14.958,63.400000000000006,0.0,0.0,0.0
2009-12-23 12:00:00,37 °F,93%,16.868,68.8,0.0,5.0,0.0
2009-12-23 13:00:00,37 °F,100%,17.712,74.8,0.0,36.0,0.0
2009-12-23 14:00:00,39 °F,93%,17.058,71.2,0.0,0.0,0.0
2009-12-23 15:00:00,41 °F,87%,15.316,61.4,0.0,0.0,0.0
2009-12-23 16:00:00,41 °F,87%,20.738,88.6,0.0,41.0,26.0
2009-12-23 17:00:00,39 °F,87%,56.418,229.4,0.0,0.0,602.0
2009-12-23 18:00:00,39 °F,87%,107.0,441.6,0.0,0.0,343.0
2009-12-23 19:00:00,39 °F,93%,119.192,486.2,0.0,22.0,841.0
2009-12-23 20:00:00,37 °F,93%,58.794,234.4,0.0,20.0,0.0
2009-12-23 21:00:00,34 °F,100%,73.25999999999999,299.6,0.0,0.0,607.0
2009-12-23 22:00:00,34 °F,93%,23.548,97.8,0.0,0.0,86.0
2009-12-23 23:00:00,34 °F,93%,18.184,79.2,0.0,40.0,0.0
2009-12-24 00:00:00,34 °F,93%,15.216,62.8,0.0,0.0,0.0
2009-12-24 01:00:00,32 °F,100%,15.654,63.8,0.0,0.0,0.0
2009-12-24 02:00:00,30 °F,100%,17.764,75.8,0.0,41.0,0.0
2009-12-24 03:00:00,32 °F,100%,16.518,68.6,0.0,0.0,0.0
2009-12-24 04:00:00,32 °F,100%,14.71,59.0,0.0,0.0,0.0
2009-12-24 05:00:00,32 °F,100%,51.166,207.8,0.0,10.0,579.0
2009-12-24 06:00:00,34 °F,93%,28.1,120.6,0.0,31.0,0.0
2009-12-24 07:00:00,34 °F,93%,44.206,178.6,0.0,0.0,0.0
2009-12-24 08:00:00,34 °F,100%,61.086,252.6,0.0,0.0,0.0
2009-12-24 09:00:00,32 °F,100%,63.192,267.2,0.0,41.0,0.0
2009-12-24 10:00:00,34 °F,100%,33.158,133.4,0.0,0.0,140.0
2009-12-24 11:00:00,34 °F,100%,96.688,391.6,0.0,0.0,836.0
2009-12-24 12:00:00,36 °F,100%,101.526,413.0,0.0,44.0,1106.0
2009-12-24 13:00:00,37 °F,100%,89.56,361.2,0.0,17.0,1127.0
2009-12-24 14:00:00,39 °F,93%,90.096,360.2,0.0,0.0,1133.0
2009-12-24 15:00:00,39 °F,100%,210.52,851.6,0.0,1211.0,1221.0
2009-12-24 16:00:00,41 °F,93%,271.996,1111.2,0.0,1324.0,1201.0
2009-12-24 17:00:00,41 °F,93%,280.258,1160.4,0.0,1727.0,1116.0
2009-12-24 18:00:00,41 °F,93%,273.776,1124.2,677.0,953.0,1138.0
2009-12-24 19:00:00,41 °F,93%,280.514,1156.6,1908.0,75.0,1137.0
2009-12-24 20:00:00,41 °F,100%,263.636,1098.8,1477.0,9.0,1114.0
2009-12-24 21:00:00,43 °F,93%,178.304,731.0,359.0,10.0,1132.0
2009-12-24 22:00:00,45 °F,93%,177.458,728.0,34.0,72.0,1130.0
2009-12-24 23:00:00,43 °F,100%,230.792,964.8,729.0,10.0,1088.0
2009-12-25 00:00:00,39 °F,100%,99.642,409.0,0.0,9.0,1115.0
2009-12-25 01:00:00,37 °F,100%,84.342,347.4,0.0,29.0,1109.0
2009-12-25 02:00:00,37 °F,93%,65.958,271.8,0.0,35.0,782.0
2009-12-25 03:00:00,37 °F,93%,18.548,75.8,0.0,0.0,41.0
2009-12-25 04:00:00,37 °F,93%,18.02,74.2,0.0,0.0,40.0
2009-12-25 05:00:00,39 °F,93%,21.05,91.0,0.0,47.0,40.0
2009-12-25 06:00:00,39 °F,93%,17.582,72.4,0.0,1.0,40.0
2009-12-25 07:00:00,39 °F,93%,25.916,106.6,0.0,0.0,40.0
2009-12-25 08:00:00,39 °F,93%,61.15,257.6,0.0,9.0,40.0
2009-12-25 09:00:00,39 °F,93%,121.946,516.8,0.0,935.0,514.0
2009-12-25 10:00:00,41 °F,87%,167.106,696.4,0.0,1205.0,1111.0
2009-12-25 11:00:00,41 °F,87%,52.656,229.2,0.0,92.0,389.0
2009-12-25 12:00:00,43 °F,81%,80.864,342.8,0.0,990.0,40.0
2009-12-25 13:00:00,45 °F,76%,59.524,260.0,0.0,395.0,40.0
2009-12-25 14:00:00,45 °F,76%,96.976,398.4,293.0,56.0,729.0
2009-12-25 15:00:00,45 °F,71%,219.72,902.8,2718.0,0.0,40.0
2009-12-25 16:00:00,46 °F,62%,95.69,399.8,354.0,0.0,205.0
2009-12-25 17:00:00,43 °F,66%,193.752,806.6,6.0,32.0,1147.0
2009-12-25 18:00:00,39 °F,75%,157.778,652.8,0.0,14.0,1123.0
2009-12-25 19:00:00,39 °F,81%,102.974,420.6,0.0,0.0,1180.0
2009-12-25 20:00:00,37 °F,87%,89.628,363.6,0.0,10.0,1132.0
2009-12-25 21:00:00,37 °F,87%,89.632,369.0,0.0,36.0,1111.0
2009-12-25 22:00:00,37 °F,81%,99.922,408.8,0.0,0.0,1124.0
2009-12-25 23:00:00,37 °F,81%,87.27199999999999,350.4,0.0,0.0,1156.0
2009-12-26 00:00:00,34 °F,93%,87.898,356.4,0.0,45.0,1147.0
2009-12-26 01:00:00,34 °F,93%,84.456,344.2,0.0,0.0,1121.0
2009-12-26 02:00:00,34 °F,93%,82.794,333.40000000000003,0.0,0.0,1137.0
2009-12-26 03:00:00,34 °F,87%,84.66,342.8,0.0,31.0,1114.0
2009-12-26 04:00:00,32 °F,93%,17.822,74.8,0.0,13.0,41.0
2009-12-26 05:00:00,32 °F,93%,18.716,78.39999999999999,0.0,0.0,40.0
2009-12-26 06:00:00,32 °F,93%,17.588,71.8,0.0,0.0,42.0
2009-12-26 07:00:00,32 °F,93%,20.982,92.6,0.0,45.0,40.0
2009-12-26 08:00:00,32 °F,93%,31.5,134.6,0.0,0.0,40.0
2009-12-26 09:00:00,30 °F,100%,126.586,526.8,350.0,623.0,702.0
2009-12-26 10:00:00,32 °F,100%,171.316,715.0,267.0,1003.0,1103.0
2009-12-26 11:00:00,36 °F,87%,165.668,697.6,569.0,529.0,1139.0
2009-12-26 12:00:00,37 °F,87%,149.136,624.4,0.0,455.0,1090.0
2009-12-26 13:00:00,41 °F,76%,111.668,464.8,0.0,32.0,1094.0
2009-12-26 14:00:00,43 °F,76%,102.64,422.4,0.0,46.0,1056.0
