Date,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
2010-02-11,12:00 PM,27 °F,21 °F,80 %,NNE,16 mph,0 mph,29.55 in,0.0 in,Mostly Cloudy
2010-02-11,12:30 PM,27 °F,23 °F,86 %,NNE,16 mph,0 mph,29.55 in,0.0 in,Mostly Cloudy
2010-02-11,1:00 PM,27 °F,23 °F,86 %,NNE,16 mph,0 mph,29.55 in,0.0 in,Cloudy
2010-02-11,1:30 PM,28 °F,25 °F,86 %,NNE,16 mph,0 mph,29.55 in,0.0 in,Cloudy
2010-02-11,2:00 PM,28 °F,25 °F,86 %,NNE,14 mph,0 mph,29.55 in,0.0 in,Cloudy
2010-02-11,2:30 PM,28 °F,27 °F,93 %,NNE,17 mph,0 mph,29.55 in,0.0 in,Cloudy
2010-02-11,3:00 PM,28 °F,27 °F,93 %,NNE,16 mph,28 mph,29.55 in,0.0 in,Cloudy
2010-02-11,3:30 PM,28 °F,27 °F,93 %,NNE,16 mph,30 mph,29.55 in,0.0 in,Cloudy
2010-02-11,4:00 PM,28 °F,27 °F,93 %,NNE,18 mph,0 mph,29.55 in,0.0 in,Cloudy
2010-02-11,4:30 PM,28 °F,27 °F,93 %,NNE,18 mph,0 mph,29.55 in,0.0 in,Cloudy
2010-02-11,5:00 PM,28 °F,27 °F,93 %,NNE,20 mph,0 mph,29.57 in,0.0 in,Cloudy
2010-02-11,5:30 PM,28 °F,27 °F,93 %,NNE,18 mph,0 mph,29.57 in,0.0 in,Mostly Cloudy
2010-02-11,6:00 PM,28 °F,27 °F,93 %,NNE,22 mph,35 mph,29.57 in,0.0 in,Mostly Cloudy / Windy
2010-02-11,6:30 PM,28 °F,27 °F,93 %,NNE,20 mph,35 mph,29.57 in,0.0 in,Mostly Cloudy
2010-02-11,7:00 PM,28 °F,25 °F,86 %,NNE,18 mph,0 mph,29.57 in,0.0 in,Mostly Cloudy
2010-02-11,7:30 PM,28 °F,25 °F,86 %,NNE,20 mph,32 mph,29.60 in,0.0 in,Mostly Cloudy
2010-02-11,8:00 PM,28 °F,23 °F,80 %,NNE,22 mph,35 mph,29.60 in,0.0 in,Mostly Cloudy / Windy
2010-02-11,8:30 PM,28 °F,23 °F,80 %,NNE,20 mph,0 mph,29.60 in,0.0 in,Mostly Cloudy
2010-02-11,9:00 PM,28 °F,21 °F,74 %,NNE,21 mph,0 mph,29.60 in,0.0 in,Mostly Cloudy / Windy
2010-02-11,9:30 PM,28 °F,21 °F,74 %,NNE,20 mph,0 mph,29.60 in,0.0 in,Mostly Cloudy
2010-02-11,10:00 PM,28 °F,21 °F,74 %,NNE,20 mph,32 mph,29.60 in,0.0 in,Mostly Cloudy
2010-02-11,10:30 PM,28 °F,21 °F,74 %,NNE,17 mph,0 mph,29.63 in,0.0 in,Mostly Cloudy
2010-02-11,11:00 PM,28 °F,21 °F,74 %,NNE,16 mph,0 mph,29.60 in,0.0 in,Mostly Cloudy
2010-02-11,11:30 PM,28 °F,21 °F,74 %,NNE,16 mph,0 mph,29.60 in,0.0 in,Mostly Cloudy
2010-02-12,12:00 AM,28 °F,21 °F,74 %,NNE,20 mph,0 mph,29.63 in,0.0 in,Mostly Cloudy
2010-02-12,12:30 AM,28 °F,21 °F,74 %,NNE,15 mph,0 mph,29.63 in,0.0 in,Mostly Cloudy
2010-02-12,1:00 AM,28 °F,21 °F,74 %,NNE,16 mph,0 mph,29.63 in,0.0 in,Mostly Cloudy
2010-02-12,1:30 AM,27 °F,21 °F,80 %,NNE,17 mph,0 mph,29.63 in,0.0 in,Mostly Cloudy
2010-02-12,2:00 AM,27 °F,21 °F,80 %,NNE,16 mph,0 mph,29.63 in,0.0 in,Mostly Cloudy
2010-02-12,2:30 AM,27 °F,21 °F,80 %,NNE,16 mph,0 mph,29.66 in,0.0 in,Mostly Cloudy
2010-02-12,3:00 AM,27 °F,21 °F,80 %,NE,15 mph,0 mph,29.66 in,0.0 in,Mostly Cloudy
2010-02-12,3:30 AM,27 °F,21 °F,80 %,NE,16 mph,0 mph,29.66 in,0.0 in,Mostly Cloudy
2010-02-12,4:00 AM,27 °F,21 °F,80 %,NE,15 mph,0 mph,29.66 in,0.0 in,Mostly Cloudy
2010-02-12,4:30 AM,27 °F,21 °F,80 %,NE,14 mph,0 mph,29.66 in,0.0 in,Mostly Cloudy
2010-02-12,5:00 AM,27 °F,21 °F,80 %,NNE,16 mph,0 mph,29.66 in,0.0 in,Mostly Cloudy
2010-02-12,5:30 AM,27 °F,21 °F,80 %,NNE,14 mph,0 mph,29.66 in,0.0 in,Mostly Cloudy
2010-02-12,6:00 AM,27 °F,21 °F,80 %,NNE,15 mph,0 mph,29.66 in,0.0 in,Mostly Cloudy
2010-02-12,6:30 AM,27 °F,21 °F,80 %,NNE,13 mph,0 mph,29.66 in,0.0 in,Mostly Cloudy
2010-02-12,7:00 AM,27 °F,21 °F,80 %,NNE,12 mph,0 mph,29.66 in,0.0 in,Mostly Cloudy
2010-02-12,7:30 AM,27 °F,21 °F,80 %,NNE,13 mph,0 mph,29.69 in,0.0 in,Mostly Cloudy
2010-02-12,8:00 AM,25 °F,21 °F,86 %,NNE,13 mph,0 mph,29.69 in,0.0 in,Mostly Cloudy
2010-02-12,8:30 AM,25 °F,21 °F,86 %,NE,12 mph,0 mph,29.69 in,0.0 in,Mostly Cloudy
2010-02-12,9:00 AM,25 °F,21 °F,86 %,N,12 mph,0 mph,29.72 in,0.0 in,Mostly Cloudy
2010-02-12,9:30 AM,25 °F,21 °F,86 %,NNE,10 mph,0 mph,29.72 in,0.0 in,Mostly Cloudy
2010-02-12,10:00 AM,25 °F,21 °F,86 %,NNE,13 mph,0 mph,29.72 in,0.0 in,Mostly Cloudy
2010-02-12,10:30 AM,25 °F,21 °F,86 %,NE,9 mph,0 mph,29.72 in,0.0 in,Mostly Cloudy
2010-02-12,11:00 AM,25 °F,21 °F,86 %,NE,10 mph,0 mph,29.72 in,0.0 in,Mostly Cloudy
2010-02-12,11:30 AM,27 °F,21 °F,80 %,NE,14 mph,0 mph,29.75 in,0.0 in,Mostly Cloudy
2010-02-12,12:00 PM,27 °F,21 °F,80 %,NE,9 mph,0 mph,29.75 in,0.0 in,Mostly Cloudy
2010-02-12,12:30 PM,27 °F,21 °F,80 %,NNE,8 mph,0 mph,29.75 in,0.0 in,Mostly Cloudy
2010-02-12,1:00 PM,28 °F,21 °F,74 %,N,10 mph,0 mph,29.72 in,0.0 in,Mostly Cloudy
2010-02-12,1:30 PM,28 °F,23 °F,80 %,NNE,12 mph,0 mph,29.72 in,0.0 in,Mostly Cloudy
2010-02-12,2:00 PM,30 °F,23 °F,75 %,N,9 mph,0 mph,29.72 in,0.0 in,Fair
2010-02-12,2:30 PM,32 °F,23 °F,69 %,NNE,12 mph,0 mph,29.72 in,0.0 in,Fair
2010-02-12,3:00 PM,32 °F,23 °F,69 %,NNE,13 mph,0 mph,29.72 in,0.0 in,Fair
2010-02-12,3:30 PM,32 °F,23 °F,69 %,NNE,13 mph,0 mph,29.72 in,0.0 in,Fair
2010-02-12,4:00 PM,34 °F,23 °F,65 %,N,12 mph,0 mph,29.72 in,0.0 in,Fair
2010-02-12,4:30 PM,32 °F,23 °F,69 %,NNE,13 mph,0 mph,29.72 in,0.0 in,Fair
2010-02-12,5:00 PM,32 °F,23 °F,69 %,NNE,12 mph,0 mph,29.72 in,0.0 in,Fair
2010-02-12,5:30 PM,32 °F,23 °F,69 %,NNE,14 mph,0 mph,29.72 in,0.0 in,Partly Cloudy
2010-02-12,6:09 PM,30 °F,21 °F,69 %,NNE,17 mph,0 mph,29.72 in,0.0 in,Partly Cloudy
2010-02-12,6:30 PM,28 °F,21 °F,74 %,NNE,15 mph,0 mph,29.72 in,0.0 in,Partly Cloudy
2010-02-12,7:00 PM,28 °F,21 °F,74 %,NNE,12 mph,0 mph,29.75 in,0.0 in,Mostly Cloudy
2010-02-12,7:30 PM,28 °F,21 °F,74 %,NE,13 mph,0 mph,29.75 in,0.0 in,Partly Cloudy
2010-02-12,8:00 PM,28 °F,21 °F,74 %,NE,12 mph,0 mph,29.75 in,0.0 in,Partly Cloudy
2010-02-12,8:30 PM,28 °F,21 °F,74 %,NE,14 mph,0 mph,29.75 in,0.0 in,Fair
2010-02-12,9:00 PM,27 °F,21 °F,80 %,NE,12 mph,0 mph,29.75 in,0.0 in,Partly Cloudy
2010-02-12,9:30 PM,27 °F,21 °F,80 %,NE,14 mph,0 mph,29.75 in,0.0 in,Partly Cloudy
2010-02-12,10:00 PM,27 °F,21 °F,80 %,NE,12 mph,0 mph,29.75 in,0.0 in,Partly Cloudy
2010-02-12,10:30 PM,27 °F,21 °F,80 %,NE,7 mph,0 mph,29.75 in,0.0 in,Partly Cloudy
2010-02-12,11:00 PM,25 °F,19 °F,80 %,NE,7 mph,0 mph,29.75 in,0.0 in,Fair
2010-02-12,11:30 PM,23 °F,19 °F,86 %,ENE,5 mph,0 mph,29.75 in,0.0 in,Partly Cloudy
2010-02-13,12:00 AM,25 °F,21 °F,86 %,ENE,6 mph,0 mph,29.75 in,0.0 in,Mostly Cloudy
2010-02-13,12:30 AM,27 °F,21 °F,80 %,NE,6 mph,0 mph,29.75 in,0.0 in,Mostly Cloudy
2010-02-13,1:00 AM,27 °F,21 °F,80 %,NE,6 mph,0 mph,29.72 in,0.0 in,Mostly Cloudy
2010-02-13,1:30 AM,27 °F,21 °F,80 %,ENE,6 mph,0 mph,29.72 in,0.0 in,Mostly Cloudy
2010-02-13,2:00 AM,27 °F,23 °F,86 %,ENE,7 mph,0 mph,29.72 in,0.0 in,Mostly Cloudy
2010-02-13,2:30 AM,25 °F,21 °F,86 %,NE,6 mph,0 mph,29.72 in,0.0 in,Partly Cloudy
2010-02-13,3:00 AM,25 °F,21 °F,86 %,NNE,8 mph,0 mph,29.72 in,0.0 in,Partly Cloudy
2010-02-13,3:30 AM,25 °F,21 °F,86 %,NE,8 mph,0 mph,29.72 in,0.0 in,Partly Cloudy
2010-02-13,4:00 AM,27 °F,23 °F,86 %,NE,14 mph,0 mph,29.72 in,0.0 in,Mostly Cloudy
2010-02-13,4:30 AM,27 °F,21 °F,80 %,NE,10 mph,0 mph,29.72 in,0.0 in,Mostly Cloudy
2010-02-13,5:00 AM,25 °F,21 °F,86 %,NE,8 mph,0 mph,29.72 in,0.0 in,Mostly Cloudy
2010-02-13,5:30 AM,25 °F,21 °F,86 %,NE,10 mph,0 mph,29.72 in,0.0 in,Mostly Cloudy
2010-02-13,6:00 AM,25 °F,21 °F,86 %,NE,10 mph,0 mph,29.72 in,0.0 in,Mostly Cloudy
2010-02-13,6:30 AM,25 °F,21 °F,86 %,NE,10 mph,0 mph,29.72 in,0.0 in,Mostly Cloudy
2010-02-13,7:00 AM,25 °F,21 °F,86 %,NE,12 mph,0 mph,29.72 in,0.0 in,Mostly Cloudy
2010-02-13,7:30 AM,25 °F,21 °F,86 %,NE,9 mph,0 mph,29.72 in,0.0 in,Mostly Cloudy
2010-02-13,8:00 AM,25 °F,21 °F,86 %,NE,13 mph,0 mph,29.72 in,0.0 in,Mostly Cloudy
2010-02-13,8:30 AM,25 °F,21 °F,86 %,NE,12 mph,0 mph,29.72 in,0.0 in,Mostly Cloudy
2010-02-13,9:00 AM,25 °F,21 °F,86 %,NE,10 mph,0 mph,29.72 in,0.0 in,Mostly Cloudy
2010-02-13,9:30 AM,27 °F,21 °F,80 %,NE,10 mph,0 mph,29.72 in,0.0 in,Mostly Cloudy
2010-02-13,10:00 AM,27 °F,21 °F,80 %,NE,12 mph,0 mph,29.72 in,0.0 in,Mostly Cloudy
2010-02-13,10:30 AM,27 °F,21 °F,80 %,NE,12 mph,0 mph,29.75 in,0.0 in,Mostly Cloudy
2010-02-13,11:00 AM,27 °F,21 °F,80 %,NE,12 mph,0 mph,29.75 in,0.0 in,Mostly Cloudy
2010-02-13,11:30 AM,27 °F,21 °F,80 %,NE,12 mph,0 mph,29.75 in,0.0 in,Mostly Cloudy
2010-02-13,12:00 PM,27 °F,21 °F,80 %,NE,12 mph,0 mph,29.75 in,0.0 in,Mostly Cloudy
2010-02-13,12:30 PM,27 °F,21 °F,80 %,NE,10 mph,0 mph,29.72 in,0.0 in,Mostly Cloudy
2010-02-13,1:00 PM,27 °F,23 °F,86 %,NE,8 mph,0 mph,29.72 in,0.0 in,Mostly Cloudy
2010-02-13,1:30 PM,27 °F,21 °F,80 %,NE,10 mph,0 mph,29.72 in,0.0 in,Mostly Cloudy
2010-02-13,2:00 PM,28 °F,23 °F,80 %,NE,10 mph,0 mph,29.72 in,0.0 in,Mostly Cloudy
2010-02-13,2:30 PM,27 °F,21 °F,80 %,NNE,10 mph,0 mph,29.72 in,0.0 in,Mostly Cloudy
2010-02-13,3:00 PM,27 °F,23 °F,86 %,NNE,8 mph,0 mph,29.69 in,0.0 in,Mostly Cloudy
2010-02-13,3:30 PM,27 °F,23 °F,86 %,NNE,9 mph,0 mph,29.69 in,0.0 in,Mostly Cloudy
2010-02-13,4:00 PM,28 °F,21 °F,74 %,NNE,9 mph,0 mph,29.69 in,0.0 in,Mostly Cloudy
2010-02-13,4:30 PM,27 °F,23 °F,86 %,NE,10 mph,0 mph,29.69 in,0.0 in,Mostly Cloudy
2010-02-13,5:00 PM,27 °F,21 °F,80 %,NE,9 mph,0 mph,29.69 in,0.0 in,Mostly Cloudy
2010-02-13,5:30 PM,27 °F,21 °F,80 %,NE,9 mph,0 mph,29.69 in,0.0 in,Mostly Cloudy
2010-02-13,6:00 PM,27 °F,19 °F,74 %,NE,10 mph,0 mph,29.69 in,0.0 in,Mostly Cloudy
2010-02-13,6:30 PM,27 °F,21 °F,80 %,NE,8 mph,0 mph,29.69 in,0.0 in,Mostly Cloudy
2010-02-13,7:00 PM,27 °F,21 °F,80 %,ENE,12 mph,0 mph,29.69 in,0.0 in,Mostly Cloudy
2010-02-13,7:30 PM,27 °F,21 °F,80 %,NE,8 mph,0 mph,29.69 in,0.0 in,Cloudy
2010-02-13,8:00 PM,27 °F,19 °F,74 %,NE,10 mph,0 mph,29.69 in,0.0 in,Cloudy
2010-02-13,8:30 PM,28 °F,19 °F,69 %,NNE,9 mph,0 mph,29.69 in,0.0 in,Cloudy
2010-02-13,9:00 PM,28 °F,21 °F,74 %,NE,9 mph,0 mph,29.69 in,0.0 in,Cloudy
2010-02-13,9:30 PM,28 °F,21 °F,74 %,NE,10 mph,0 mph,29.69 in,0.0 in,Cloudy
2010-02-13,10:00 PM,28 °F,21 °F,74 %,NE,8 mph,0 mph,29.69 in,0.0 in,Cloudy
2010-02-13,10:30 PM,28 °F,21 °F,74 %,NE,8 mph,0 mph,29.69 in,0.0 in,Cloudy
2010-02-13,11:00 PM,28 °F,21 °F,74 %,NE,6 mph,0 mph,29.69 in,0.0 in,Cloudy
2010-02-13,11:30 PM,28 °F,21 °F,74 %,NE,8 mph,0 mph,29.69 in,0.0 in,Cloudy
2010-02-15,12:00 AM,30 °F,27 °F,86 %,WSW,5 mph,0 mph,29.55 in,0.0 in,Mostly Cloudy
2010-02-15,12:30 AM,32 °F,27 °F,80 %,SW,3 mph,0 mph,29.55 in,0.0 in,Mostly Cloudy
2010-02-15,1:30 AM,32 °F,27 °F,80 %,WSW,7 mph,0 mph,29.55 in,0.0 in,Mostly Cloudy
2010-02-15,2:00 AM,32 °F,27 °F,80 %,W,5 mph,0 mph,29.55 in,0.0 in,Mostly Cloudy
2010-02-15,2:30 AM,32 °F,27 °F,80 %,WSW,6 mph,0 mph,29.55 in,0.0 in,Mostly Cloudy
2010-02-15,3:00 AM,30 °F,27 °F,86 %,SW,3 mph,0 mph,29.52 in,0.0 in,Mostly Cloudy
2010-02-15,3:30 AM,30 °F,27 °F,86 %,WSW,3 mph,0 mph,29.52 in,0.0 in,Cloudy
2010-02-15,4:00 AM,30 °F,27 °F,86 %,VAR,2 mph,0 mph,29.52 in,0.0 in,Mostly Cloudy
2010-02-15,4:30 AM,30 °F,27 °F,86 %,VAR,2 mph,0 mph,29.49 in,0.0 in,Mostly Cloudy
2010-02-15,5:00 AM,30 °F,27 °F,86 %,WSW,3 mph,0 mph,29.49 in,0.0 in,Mostly Cloudy
2010-02-15,5:30 AM,30 °F,27 °F,86 %,WSW,5 mph,0 mph,29.49 in,0.0 in,Mostly Cloudy
2010-02-15,6:00 AM,28 °F,27 °F,93 %,SW,5 mph,0 mph,29.49 in,0.0 in,Mostly Cloudy
2010-02-15,6:30 AM,28 °F,27 °F,93 %,SW,6 mph,0 mph,29.46 in,0.0 in,Mostly Cloudy
2010-02-15,7:00 AM,28 °F,27 °F,93 %,SW,6 mph,0 mph,29.46 in,0.0 in,Mostly Cloudy
2010-02-15,7:30 AM,28 °F,27 °F,93 %,SW,3 mph,0 mph,29.46 in,0.0 in,Mostly Cloudy
2010-02-15,8:00 AM,27 °F,27 °F,100 %,SSW,5 mph,0 mph,29.46 in,0.0 in,Partly Cloudy
2010-02-15,8:30 AM,27 °F,27 °F,100 %,SSW,6 mph,0 mph,29.46 in,0.0 in,Partly Cloudy
2010-02-15,9:00 AM,28 °F,27 °F,93 %,WSW,6 mph,0 mph,29.46 in,0.0 in,Partly Cloudy
2010-02-15,9:30 AM,30 °F,27 °F,86 %,W,9 mph,0 mph,29.46 in,0.0 in,Mostly Cloudy
2010-02-15,10:00 AM,30 °F,28 °F,93 %,W,7 mph,0 mph,29.46 in,0.0 in,Mostly Cloudy
2010-02-15,10:30 AM,32 °F,27 °F,80 %,WSW,7 mph,0 mph,29.46 in,0.0 in,Mostly Cloudy
2010-02-15,11:00 AM,32 °F,27 °F,80 %,SSW,7 mph,0 mph,29.43 in,0.0 in,Fair
2010-02-15,11:30 AM,34 °F,27 °F,75 %,SSW,8 mph,0 mph,29.46 in,0.0 in,Fair
2010-02-15,12:00 PM,36 °F,27 °F,70 %,WSW,8 mph,0 mph,29.46 in,0.0 in,Mostly Cloudy
2010-02-15,12:30 PM,36 °F,25 °F,65 %,WSW,9 mph,0 mph,29.43 in,0.0 in,Mostly Cloudy
2010-02-15,1:00 PM,36 °F,27 °F,70 %,WSW,10 mph,0 mph,29.43 in,0.0 in,Mostly Cloudy
2010-02-15,1:30 PM,36 °F,25 °F,65 %,WSW,12 mph,0 mph,29.43 in,0.0 in,Mostly Cloudy
2010-02-15,2:00 PM,36 °F,25 °F,65 %,WSW,14 mph,0 mph,29.40 in,0.0 in,Partly Cloudy
2010-02-15,2:30 PM,37 °F,25 °F,60 %,WSW,13 mph,0 mph,29.40 in,0.0 in,Mostly Cloudy
2010-02-15,3:00 PM,36 °F,25 °F,65 %,SSW,10 mph,0 mph,29.40 in,0.0 in,Mostly Cloudy
2010-02-15,3:30 PM,36 °F,25 °F,65 %,SW,12 mph,0 mph,29.40 in,0.0 in,Mostly Cloudy
2010-02-15,4:00 PM,36 °F,25 °F,65 %,SW,9 mph,0 mph,29.37 in,0.0 in,Mostly Cloudy
2010-02-15,4:30 PM,34 °F,25 °F,70 %,WSW,8 mph,0 mph,29.37 in,0.0 in,Mostly Cloudy
2010-02-15,5:00 PM,36 °F,25 °F,65 %,WSW,9 mph,0 mph,29.37 in,0.0 in,Mostly Cloudy
2010-02-15,5:30 PM,34 °F,25 °F,70 %,SW,9 mph,0 mph,29.37 in,0.0 in,Mostly Cloudy
2010-02-15,6:00 PM,34 °F,25 °F,70 %,SSW,9 mph,0 mph,29.37 in,0.0 in,Mostly Cloudy
2010-02-15,6:30 PM,32 °F,25 °F,75 %,SSW,6 mph,0 mph,29.37 in,0.0 in,Mostly Cloudy
2010-02-15,7:00 PM,32 °F,25 °F,75 %,SSW,7 mph,0 mph,29.37 in,0.0 in,Mostly Cloudy
2010-02-15,7:30 PM,32 °F,23 °F,69 %,SSW,6 mph,0 mph,29.37 in,0.0 in,Mostly Cloudy
2010-02-15,8:00 PM,32 °F,23 °F,69 %,SSW,6 mph,0 mph,29.37 in,0.0 in,Mostly Cloudy
2010-02-15,8:30 PM,32 °F,23 °F,69 %,SSW,6 mph,0 mph,29.37 in,0.0 in,Mostly Cloudy
2010-02-15,9:00 PM,32 °F,23 °F,69 %,SSW,5 mph,0 mph,29.34 in,0.0 in,Mostly Cloudy
2010-02-15,9:30 PM,30 °F,23 °F,75 %,SSW,6 mph,0 mph,29.34 in,0.0 in,Mostly Cloudy
2010-02-15,10:00 PM,30 °F,23 °F,75 %,SSW,5 mph,0 mph,29.34 in,0.0 in,Partly Cloudy
2010-02-15,10:30 PM,28 °F,23 °F,80 %,SSW,6 mph,0 mph,29.34 in,0.0 in,Fair
2010-02-15,11:00 PM,28 °F,21 °F,74 %,SSW,8 mph,0 mph,29.34 in,0.0 in,Fair
2010-02-15,11:30 PM,28 °F,21 °F,74 %,SSW,9 mph,0 mph,29.34 in,0.0 in,Fair
2010-02-16,12:00 AM,28 °F,21 °F,74 %,SSW,9 mph,0 mph,29.34 in,0.0 in,Fair
2010-02-16,12:30 AM,28 °F,21 °F,74 %,SSW,8 mph,0 mph,29.34 in,0.0 in,Fair
2010-02-16,1:00 AM,27 °F,21 °F,80 %,SSW,8 mph,0 mph,29.34 in,0.0 in,Fair
2010-02-16,1:30 AM,27 °F,21 °F,80 %,SW,6 mph,0 mph,29.34 in,0.0 in,Fair
2010-02-16,2:00 AM,27 °F,21 °F,80 %,SSW,7 mph,0 mph,29.31 in,0.0 in,Fair
2010-02-16,2:30 AM,27 °F,21 °F,80 %,SSW,7 mph,0 mph,29.31 in,0.0 in,Fair
2010-02-16,3:00 AM,25 °F,21 °F,86 %,SSW,6 mph,0 mph,29.31 in,0.0 in,Fair
2010-02-16,3:30 AM,25 °F,19 °F,80 %,VAR,3 mph,0 mph,29.28 in,0.0 in,Fair
2010-02-16,4:00 AM,25 °F,19 °F,80 %,VAR,2 mph,0 mph,29.28 in,0.0 in,Fair
2010-02-16,4:30 AM,25 °F,19 °F,80 %,S,3 mph,0 mph,29.28 in,0.0 in,Fair
2010-02-16,5:00 AM,23 °F,19 °F,86 %,VAR,3 mph,0 mph,29.28 in,0.0 in,Fair
2010-02-16,5:30 AM,23 °F,21 °F,93 %,S,3 mph,0 mph,29.25 in,0.0 in,Fair
2010-02-16,6:00 AM,23 °F,19 °F,86 %,S,3 mph,0 mph,29.25 in,0.0 in,Fair
2010-02-16,6:30 AM,23 °F,19 °F,86 %,S,7 mph,0 mph,29.25 in,0.0 in,Fair
2010-02-16,7:00 AM,23 °F,19 °F,86 %,S,6 mph,0 mph,29.25 in,0.0 in,Fair
2010-02-16,7:30 AM,21 °F,19 °F,93 %,S,6 mph,0 mph,29.25 in,0.0 in,Fair
2010-02-16,8:00 AM,21 °F,19 °F,93 %,S,5 mph,0 mph,29.25 in,0.0 in,Fair
2010-02-16,8:30 AM,21 °F,19 °F,93 %,S,2 mph,0 mph,29.25 in,0.0 in,Fair
2010-02-16,9:00 AM,23 °F,21 °F,93 %,S,5 mph,0 mph,29.22 in,0.0 in,Fair
2010-02-16,9:30 AM,27 °F,21 °F,80 %,S,5 mph,0 mph,29.22 in,0.0 in,Fair
2010-02-16,10:00 AM,28 °F,21 °F,74 %,S,5 mph,0 mph,29.22 in,0.0 in,Fair
2010-02-16,10:30 AM,30 °F,21 °F,69 %,S,5 mph,0 mph,29.22 in,0.0 in,Fair
2010-02-16,11:00 AM,32 °F,21 °F,64 %,SE,6 mph,0 mph,29.22 in,0.0 in,Fair
2010-02-16,11:30 AM,34 °F,21 °F,60 %,SE,6 mph,0 mph,29.22 in,0.0 in,Fair
2010-02-16,12:00 PM,36 °F,23 °F,60 %,SSE,6 mph,0 mph,29.20 in,0.0 in,Fair
2010-02-16,12:30 PM,36 °F,21 °F,56 %,S,7 mph,0 mph,29.20 in,0.0 in,Fair
2010-02-16,1:00 PM,37 °F,23 °F,56 %,VAR,5 mph,0 mph,29.17 in,0.0 in,Fair
2010-02-16,1:30 PM,37 °F,23 °F,56 %,ESE,5 mph,0 mph,29.17 in,0.0 in,Fair
2010-02-16,2:00 PM,37 °F,25 °F,60 %,SE,5 mph,0 mph,29.14 in,0.0 in,Fair
2010-02-16,2:30 PM,37 °F,23 °F,56 %,SE,6 mph,0 mph,29.14 in,0.0 in,Fair
2010-02-16,3:00 PM,39 °F,23 °F,52 %,SE,6 mph,0 mph,29.11 in,0.0 in,Fair
2010-02-16,3:30 PM,39 °F,23 °F,52 %,SSE,6 mph,0 mph,29.11 in,0.0 in,Fair
2010-02-16,4:00 PM,39 °F,23 °F,52 %,ESE,7 mph,0 mph,29.11 in,0.0 in,Fair
2010-02-16,4:30 PM,39 °F,23 °F,52 %,SE,6 mph,0 mph,29.11 in,0.0 in,Fair
2010-02-16,5:00 PM,37 °F,25 °F,60 %,SE,8 mph,0 mph,29.08 in,0.0 in,Fair
2010-02-16,6:00 PM,36 °F,25 °F,65 %,SE,7 mph,0 mph,29.08 in,0.0 in,Fair
2010-02-16,6:30 PM,34 °F,25 °F,70 %,SE,5 mph,0 mph,29.08 in,0.0 in,Fair
2010-02-16,7:00 PM,32 °F,25 °F,75 %,SE,5 mph,0 mph,29.08 in,0.0 in,Fair
2010-02-16,7:30 PM,32 °F,25 °F,75 %,SE,5 mph,0 mph,29.08 in,0.0 in,Fair
2010-02-16,8:00 PM,32 °F,25 °F,75 %,E,3 mph,0 mph,29.08 in,0.0 in,Fair
2010-02-16,8:30 PM,30 °F,25 °F,80 %,ESE,3 mph,0 mph,29.08 in,0.0 in,Fair
2010-02-16,9:00 PM,30 °F,25 °F,80 %,E,3 mph,0 mph,29.05 in,0.0 in,Fair
2010-02-16,9:30 PM,30 °F,25 °F,80 %,E,3 mph,0 mph,29.05 in,0.0 in,Fair
2010-02-16,10:00 PM,30 °F,25 °F,80 %,E,1 mph,0 mph,29.05 in,0.0 in,Fair
2010-02-16,10:30 PM,28 °F,25 °F,86 %,ENE,2 mph,0 mph,29.05 in,0.0 in,Fair
2010-02-16,11:00 PM,27 °F,23 °F,86 %,E,2 mph,0 mph,29.05 in,0.0 in,Fair
2010-02-16,11:30 PM,25 °F,23 °F,93 %,VAR,2 mph,0 mph,29.02 in,0.0 in,Fair
2010-02-17,12:00 AM,23 °F,21 °F,93 %,CALM,0 mph,0 mph,29.02 in,0.0 in,Fair
2010-02-17,12:30 AM,23 °F,23 °F,100 %,NNE,1 mph,0 mph,29.02 in,0.0 in,Fair
2010-02-17,1:00 AM,25 °F,23 °F,93 %,N,2 mph,0 mph,28.99 in,0.0 in,Fair
2010-02-17,1:30 AM,27 °F,25 °F,93 %,N,2 mph,0 mph,28.99 in,0.0 in,Fair
2010-02-17,2:00 AM,28 °F,27 °F,93 %,NE,3 mph,0 mph,28.99 in,0.0 in,Fair
2010-02-17,2:30 AM,30 °F,27 °F,86 %,VAR,1 mph,0 mph,28.99 in,0.0 in,Fair
2010-02-17,3:00 AM,30 °F,28 °F,93 %,VAR,2 mph,0 mph,28.96 in,0.0 in,Fair
2010-02-17,3:30 AM,32 °F,28 °F,87 %,ENE,3 mph,0 mph,28.96 in,0.0 in,Fair
2010-02-17,4:00 AM,32 °F,28 °F,87 %,E,3 mph,0 mph,28.96 in,0.0 in,Mostly Cloudy
2010-02-17,4:34 AM,32 °F,28 °F,87 %,VAR,2 mph,0 mph,28.93 in,0.0 in,Mostly Cloudy
2010-02-17,5:00 AM,32 °F,28 °F,87 %,E,3 mph,0 mph,28.93 in,0.0 in,Mostly Cloudy
2010-02-17,5:30 AM,32 °F,28 °F,87 %,ENE,2 mph,0 mph,28.93 in,0.0 in,Mostly Cloudy
2010-02-17,6:00 AM,32 °F,30 °F,93 %,NE,3 mph,0 mph,28.93 in,0.0 in,Mostly Cloudy
