Date,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
2007-11-23,10:30 AM,46 °F,43 °F,87 %,N,12 mph,0 mph,29.60 in,0.0 in,Mostly Cloudy
2007-11-23,11:00 AM,46 °F,43 °F,87 %,N,13 mph,0 mph,29.63 in,0.0 in,Mostly Cloudy
2007-11-23,11:30 AM,46 °F,43 °F,87 %,NNE,15 mph,0 mph,29.63 in,0.0 in,Mostly Cloudy
2007-11-23,12:00 PM,46 °F,43 °F,87 %,NNE,15 mph,0 mph,29.63 in,0.0 in,Mostly Cloudy
2007-11-23,12:30 PM,46 °F,43 °F,87 %,NNE,17 mph,0 mph,29.66 in,0.0 in,Mostly Cloudy
2007-11-23,1:00 PM,46 °F,43 °F,87 %,NNE,17 mph,0 mph,29.66 in,0.0 in,Mostly Cloudy
2007-11-23,1:30 PM,48 °F,43 °F,82 %,NNE,17 mph,0 mph,29.69 in,0.0 in,Cloudy
2007-11-23,2:00 PM,48 °F,41 °F,76 %,NNE,16 mph,0 mph,29.69 in,0.0 in,Mostly Cloudy
2007-11-23,2:30 PM,48 °F,39 °F,71 %,NNE,18 mph,0 mph,29.69 in,0.0 in,Mostly Cloudy
2007-11-23,3:00 PM,48 °F,39 °F,71 %,N,17 mph,0 mph,29.72 in,0.0 in,Mostly Cloudy
2007-11-23,3:30 PM,48 °F,39 °F,71 %,N,15 mph,0 mph,29.72 in,0.0 in,Mostly Cloudy
2007-11-23,4:00 PM,46 °F,37 °F,71 %,NNE,17 mph,0 mph,29.75 in,0.0 in,Mostly Cloudy
2007-11-23,4:30 PM,46 °F,37 °F,71 %,NNE,15 mph,0 mph,29.75 in,0.0 in,Partly Cloudy
2007-11-23,5:00 PM,45 °F,36 °F,71 %,NNE,16 mph,0 mph,29.75 in,0.0 in,Partly Cloudy
2007-11-23,5:30 PM,45 °F,36 °F,71 %,N,13 mph,0 mph,29.78 in,0.0 in,Fair
2007-11-23,6:00 PM,45 °F,36 °F,71 %,N,13 mph,0 mph,29.78 in,0.0 in,Fair
2007-11-23,6:30 PM,45 °F,36 °F,71 %,NNE,15 mph,0 mph,29.81 in,0.0 in,Fair
2007-11-23,7:00 PM,43 °F,36 °F,76 %,N,12 mph,0 mph,29.81 in,0.0 in,Fair
2007-11-23,7:30 PM,43 °F,34 °F,70 %,N,13 mph,0 mph,29.84 in,0.0 in,Fair
2007-11-23,8:00 PM,43 °F,34 °F,70 %,NNE,13 mph,24 mph,29.87 in,0.0 in,Fair
2007-11-23,8:30 PM,43 °F,34 °F,70 %,NNE,14 mph,0 mph,29.87 in,0.0 in,Fair
2007-11-23,9:00 PM,41 °F,34 °F,76 %,NNE,13 mph,0 mph,29.90 in,0.0 in,Fair
2007-11-23,9:30 PM,41 °F,34 °F,76 %,NNE,14 mph,26 mph,29.90 in,0.0 in,Fair
2007-11-23,10:00 PM,41 °F,34 °F,76 %,NNE,13 mph,0 mph,29.90 in,0.0 in,Fair
2007-11-23,10:30 PM,39 °F,34 °F,81 %,NNE,12 mph,0 mph,29.93 in,0.0 in,Fair
2007-11-23,11:00 PM,39 °F,34 °F,81 %,NNE,12 mph,0 mph,29.93 in,0.0 in,Fair
2007-11-23,11:30 PM,39 °F,34 °F,81 %,N,12 mph,0 mph,29.93 in,0.0 in,Fair
2007-11-24,12:00 AM,39 °F,34 °F,81 %,N,12 mph,0 mph,29.93 in,0.0 in,Fair
2007-11-24,12:30 AM,37 °F,34 °F,87 %,N,9 mph,0 mph,29.95 in,0.0 in,Fair
2007-11-24,1:00 AM,37 °F,34 °F,87 %,NNE,9 mph,0 mph,29.95 in,0.0 in,Fair
2007-11-24,1:30 AM,36 °F,0 °F,87 %,NNE,7 mph,0 mph,29.95 in,0.0 in,Fair
2007-11-24,2:00 AM,36 °F,0 °F,87 %,NNE,6 mph,0 mph,29.95 in,0.0 in,Fair
2007-11-24,2:30 AM,36 °F,0 °F,87 %,NE,5 mph,0 mph,29.95 in,0.0 in,Fair
2007-11-24,3:00 AM,34 °F,30 °F,87 %,NNE,7 mph,0 mph,29.95 in,0.0 in,Fair
2007-11-24,3:30 AM,34 °F,30 °F,87 %,NNE,8 mph,0 mph,29.95 in,0.0 in,Fair
2007-11-24,4:00 AM,36 °F,0 °F,87 %,N,6 mph,0 mph,29.95 in,0.0 in,Fair
2007-11-24,4:30 AM,34 °F,30 °F,87 %,N,8 mph,0 mph,29.95 in,0.0 in,Fair
2007-11-24,5:00 AM,34 °F,30 °F,87 %,N,6 mph,0 mph,29.95 in,0.0 in,Fair
2007-11-24,5:30 AM,34 °F,30 °F,87 %,N,6 mph,0 mph,29.95 in,0.0 in,Fair
2007-11-24,6:00 AM,34 °F,30 °F,87 %,NNW,6 mph,0 mph,29.95 in,0.0 in,Fair
2007-11-24,6:30 AM,36 °F,0 °F,87 %,NNW,8 mph,0 mph,29.95 in,0.0 in,Fair
2007-11-24,7:00 AM,34 °F,30 °F,87 %,N,7 mph,0 mph,29.98 in,0.0 in,Fair
2007-11-24,7:30 AM,36 °F,0 °F,87 %,NNW,7 mph,0 mph,29.98 in,0.0 in,Fair
2007-11-24,8:00 AM,34 °F,30 °F,87 %,N,7 mph,0 mph,29.98 in,0.0 in,Fair
2007-11-24,8:30 AM,34 °F,30 °F,87 %,N,7 mph,0 mph,29.98 in,0.0 in,Fair
2007-11-24,9:00 AM,34 °F,0 °F,93 %,N,5 mph,0 mph,30.01 in,0.0 in,Fair
2007-11-24,9:30 AM,37 °F,34 °F,87 %,N,6 mph,0 mph,30.01 in,0.0 in,Fair
2007-11-24,10:00 AM,39 °F,36 °F,87 %,N,6 mph,0 mph,30.01 in,0.0 in,Fair
2007-11-24,10:30 AM,41 °F,36 °F,81 %,N,8 mph,0 mph,30.01 in,0.0 in,Fair
2007-11-24,11:00 AM,43 °F,36 °F,76 %,N,7 mph,0 mph,30.01 in,0.0 in,Fair
2007-11-24,11:30 AM,43 °F,36 °F,76 %,NNE,9 mph,0 mph,30.01 in,0.0 in,Fair
2007-11-24,12:00 PM,45 °F,36 °F,71 %,NNE,9 mph,0 mph,30.01 in,0.0 in,Fair
2007-11-24,12:30 PM,45 °F,36 °F,71 %,NE,10 mph,0 mph,29.98 in,0.0 in,Fair
2007-11-24,1:00 PM,46 °F,36 °F,66 %,N,10 mph,0 mph,29.98 in,0.0 in,Fair
2007-11-24,1:30 PM,46 °F,36 °F,66 %,NNE,10 mph,0 mph,29.98 in,0.0 in,Fair
2007-11-24,2:00 PM,46 °F,36 °F,66 %,NE,9 mph,0 mph,29.98 in,0.0 in,Fair
2007-11-24,2:30 PM,45 °F,34 °F,66 %,NNE,9 mph,0 mph,29.98 in,0.0 in,Fair
2007-11-24,3:00 PM,46 °F,0 °F,57 %,NNE,8 mph,0 mph,29.95 in,0.0 in,Fair
2007-11-24,3:30 PM,46 °F,0 °F,57 %,N,7 mph,0 mph,29.95 in,0.0 in,Fair
2007-11-24,4:00 PM,45 °F,0 °F,61 %,NNE,5 mph,0 mph,29.95 in,0.0 in,Partly Cloudy
2007-11-24,4:30 PM,43 °F,30 °F,61 %,NW,3 mph,0 mph,29.95 in,0.0 in,Partly Cloudy
2007-11-24,5:00 PM,41 °F,30 °F,65 %,NW,5 mph,0 mph,29.95 in,0.0 in,Partly Cloudy
2007-11-24,5:30 PM,37 °F,30 °F,75 %,W,3 mph,0 mph,29.95 in,0.0 in,Partly Cloudy
2007-11-24,6:00 PM,37 °F,0 °F,81 %,W,5 mph,0 mph,29.95 in,0.0 in,Partly Cloudy
2007-11-24,6:20 PM,36 °F,0 °F,87 %,W,5 mph,0 mph,29.95 in,0.0 in,Partly Cloudy
2007-11-24,7:00 PM,34 °F,30 °F,87 %,W,6 mph,0 mph,29.95 in,0.0 in,Partly Cloudy
2007-11-24,7:30 PM,34 °F,30 °F,87 %,W,5 mph,0 mph,29.95 in,0.0 in,Fair
2007-11-24,8:00 PM,34 °F,30 °F,87 %,W,3 mph,0 mph,29.95 in,0.0 in,Fair
2007-11-24,8:30 PM,36 °F,0 °F,87 %,W,5 mph,0 mph,29.95 in,0.0 in,Fair
2007-11-24,9:00 PM,36 °F,0 °F,87 %,W,6 mph,0 mph,29.95 in,0.0 in,Fair
2007-11-24,9:30 PM,34 °F,30 °F,87 %,W,6 mph,0 mph,29.95 in,0.0 in,Fair
2007-11-24,10:00 PM,36 °F,0 °F,87 %,WSW,3 mph,0 mph,29.95 in,0.0 in,Fair
2007-11-24,10:30 PM,37 °F,0 °F,81 %,SW,6 mph,0 mph,29.93 in,0.0 in,Fair
2007-11-24,11:00 PM,39 °F,34 °F,81 %,SW,7 mph,0 mph,29.93 in,0.0 in,Mostly Cloudy
2007-11-24,11:30 PM,39 °F,34 °F,81 %,SW,5 mph,0 mph,29.93 in,0.0 in,Mostly Cloudy
2007-11-25,12:00 AM,39 °F,34 °F,81 %,SW,3 mph,0 mph,29.93 in,0.0 in,Mostly Cloudy
2007-11-25,12:30 AM,39 °F,34 °F,81 %,SW,8 mph,0 mph,29.90 in,0.0 in,Mostly Cloudy
2007-11-25,1:00 AM,39 °F,34 °F,81 %,SW,10 mph,0 mph,29.90 in,0.0 in,Mostly Cloudy
2007-11-25,1:30 AM,41 °F,34 °F,76 %,SW,8 mph,0 mph,29.90 in,0.0 in,Mostly Cloudy
2007-11-25,2:00 AM,41 °F,34 °F,76 %,WSW,10 mph,0 mph,29.87 in,0.0 in,Mostly Cloudy
2007-11-25,2:30 AM,41 °F,34 °F,76 %,SW,12 mph,0 mph,29.87 in,0.0 in,Mostly Cloudy
2007-11-25,3:00 AM,41 °F,37 °F,87 %,WSW,13 mph,0 mph,29.87 in,0.0 in,Mostly Cloudy
2007-11-25,3:30 AM,39 °F,37 °F,93 %,WSW,10 mph,0 mph,29.87 in,0.0 in,Mostly Cloudy
2007-11-25,4:00 AM,39 °F,37 °F,93 %,WSW,10 mph,0 mph,29.87 in,0.0 in,Mostly Cloudy
2007-11-25,4:30 AM,39 °F,37 °F,93 %,WSW,10 mph,0 mph,29.87 in,0.0 in,Mostly Cloudy
2007-11-25,5:00 AM,39 °F,37 °F,93 %,WSW,9 mph,0 mph,29.87 in,0.0 in,Mostly Cloudy
2007-11-25,5:30 AM,41 °F,39 °F,93 %,W,5 mph,0 mph,29.87 in,0.0 in,Cloudy
2007-11-25,6:00 AM,41 °F,39 °F,93 %,WSW,8 mph,0 mph,29.84 in,0.0 in,Mostly Cloudy
2007-11-25,6:30 AM,41 °F,39 °F,93 %,WSW,8 mph,0 mph,29.87 in,0.0 in,Mostly Cloudy
2007-11-25,7:00 AM,41 °F,39 °F,93 %,WSW,6 mph,0 mph,29.87 in,0.0 in,Mostly Cloudy
2007-11-25,7:30 AM,41 °F,41 °F,100 %,WSW,8 mph,0 mph,29.87 in,0.0 in,Cloudy
2007-11-25,8:00 AM,43 °F,41 °F,93 %,SW,6 mph,0 mph,29.87 in,0.0 in,Cloudy
2007-11-25,8:30 AM,43 °F,41 °F,93 %,SW,6 mph,0 mph,29.87 in,0.0 in,Cloudy
2007-11-25,9:00 AM,43 °F,41 °F,93 %,W,5 mph,0 mph,29.90 in,0.0 in,Mostly Cloudy
2007-11-25,9:30 AM,45 °F,43 °F,93 %,WSW,5 mph,0 mph,29.90 in,0.0 in,Mostly Cloudy
2007-11-25,10:00 AM,45 °F,43 °F,93 %,WSW,6 mph,0 mph,29.90 in,0.0 in,Mostly Cloudy
2007-11-25,10:30 AM,46 °F,45 °F,93 %,W,7 mph,0 mph,29.93 in,0.0 in,Mostly Cloudy
2007-11-25,11:00 AM,46 °F,45 °F,93 %,WNW,8 mph,0 mph,29.93 in,0.0 in,Mostly Cloudy
2007-11-25,11:30 AM,48 °F,46 °F,93 %,W,8 mph,0 mph,29.93 in,0.0 in,Mostly Cloudy
2007-11-25,12:00 PM,50 °F,46 °F,87 %,WNW,7 mph,0 mph,29.93 in,0.0 in,Mostly Cloudy
2007-11-25,12:30 PM,50 °F,46 °F,87 %,WNW,8 mph,0 mph,29.93 in,0.0 in,Mostly Cloudy
2007-11-25,1:00 PM,50 °F,45 °F,82 %,WNW,12 mph,0 mph,29.93 in,0.0 in,Mostly Cloudy
2007-11-25,1:30 PM,50 °F,43 °F,76 %,NW,7 mph,0 mph,29.93 in,0.0 in,Mostly Cloudy
2007-11-25,2:00 PM,50 °F,41 °F,71 %,WNW,10 mph,0 mph,29.90 in,0.0 in,Mostly Cloudy
2007-11-25,2:30 PM,50 °F,41 °F,71 %,WNW,10 mph,0 mph,29.90 in,0.0 in,Mostly Cloudy
2007-11-25,3:00 PM,50 °F,41 °F,71 %,NW,12 mph,0 mph,29.93 in,0.0 in,Mostly Cloudy
2007-11-25,3:30 PM,50 °F,41 °F,71 %,NW,9 mph,0 mph,29.93 in,0.0 in,Mostly Cloudy
2007-11-25,4:00 PM,50 °F,41 °F,71 %,NW,10 mph,0 mph,29.93 in,0.0 in,Mostly Cloudy
2007-11-25,4:30 PM,50 °F,41 °F,71 %,NW,8 mph,0 mph,29.93 in,0.0 in,Mostly Cloudy
2007-11-25,5:00 PM,50 °F,39 °F,66 %,NNW,9 mph,0 mph,29.93 in,0.0 in,Mostly Cloudy
2007-11-25,5:30 PM,48 °F,39 °F,71 %,NW,9 mph,0 mph,29.93 in,0.0 in,Mostly Cloudy
2007-11-25,6:00 PM,46 °F,39 °F,76 %,WNW,8 mph,0 mph,29.93 in,0.0 in,Fair
2007-11-25,6:30 PM,46 °F,39 °F,76 %,WNW,7 mph,0 mph,29.95 in,0.0 in,Fair
2007-11-25,7:00 PM,45 °F,39 °F,81 %,WNW,7 mph,0 mph,29.95 in,0.0 in,Fair
2007-11-25,7:30 PM,43 °F,39 °F,87 %,WNW,7 mph,0 mph,29.98 in,0.0 in,Fair
2007-11-25,8:00 PM,43 °F,39 °F,87 %,WNW,6 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
2007-11-25,8:30 PM,45 °F,39 °F,81 %,W,5 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
2007-11-25,9:00 PM,41 °F,37 °F,87 %,WSW,3 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
2007-11-25,9:30 PM,39 °F,37 °F,93 %,VAR,5 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
2007-11-25,10:00 PM,39 °F,37 °F,93 %,W,1 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
2007-11-25,10:30 PM,39 °F,37 °F,93 %,W,5 mph,0 mph,30.01 in,0.0 in,Fair
2007-11-25,11:00 PM,41 °F,37 °F,87 %,W,5 mph,0 mph,30.01 in,0.0 in,Fair
2007-11-25,11:30 PM,39 °F,37 °F,93 %,W,7 mph,0 mph,30.01 in,0.0 in,Fair
2007-11-26,12:00 AM,41 °F,39 °F,93 %,W,9 mph,0 mph,30.01 in,0.0 in,Fair
2007-11-26,12:30 AM,43 °F,41 °F,93 %,WNW,8 mph,0 mph,30.01 in,0.0 in,Fair
2007-11-26,1:00 AM,43 °F,41 °F,93 %,WNW,7 mph,0 mph,30.01 in,0.0 in,Fair
2007-11-26,1:30 AM,43 °F,41 °F,93 %,WNW,6 mph,0 mph,30.01 in,0.0 in,Fair
2007-11-26,2:00 AM,41 °F,39 °F,93 %,NW,3 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
2007-11-26,2:30 AM,43 °F,41 °F,93 %,WNW,6 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
2007-11-26,3:00 AM,43 °F,41 °F,93 %,W,6 mph,0 mph,30.01 in,0.0 in,Fair
2007-11-26,3:30 AM,45 °F,43 °F,93 %,NW,6 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
2007-11-26,4:00 AM,46 °F,41 °F,81 %,NW,3 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
2007-11-26,4:30 AM,46 °F,41 °F,81 %,WNW,5 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
2007-11-26,5:00 AM,45 °F,41 °F,87 %,WNW,3 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
2007-11-26,5:30 AM,45 °F,41 °F,87 %,NW,5 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
2007-11-26,6:00 AM,45 °F,41 °F,87 %,N,7 mph,0 mph,30.04 in,0.0 in,Mostly Cloudy
2007-11-26,6:30 AM,45 °F,41 °F,87 %,NNW,7 mph,0 mph,30.04 in,0.0 in,Mostly Cloudy
2007-11-26,7:00 AM,45 °F,41 °F,87 %,NW,6 mph,0 mph,30.04 in,0.0 in,Mostly Cloudy
2007-11-26,7:30 AM,45 °F,41 °F,87 %,NNW,5 mph,0 mph,30.04 in,0.0 in,Mostly Cloudy
2007-11-26,8:00 AM,45 °F,41 °F,87 %,NW,5 mph,0 mph,30.04 in,0.0 in,Mostly Cloudy
2007-11-26,8:30 AM,45 °F,41 °F,87 %,WNW,5 mph,0 mph,30.07 in,0.0 in,Mostly Cloudy
2007-11-26,9:00 AM,45 °F,41 °F,87 %,WNW,6 mph,0 mph,30.07 in,0.0 in,Mostly Cloudy
2007-11-26,9:30 AM,45 °F,41 °F,87 %,WNW,6 mph,0 mph,30.07 in,0.0 in,Mostly Cloudy
2007-11-26,10:00 AM,46 °F,37 °F,71 %,W,6 mph,0 mph,30.10 in,0.0 in,Mostly Cloudy
2007-11-26,10:30 AM,46 °F,37 °F,71 %,WNW,5 mph,0 mph,30.10 in,0.0 in,Mostly Cloudy
2007-11-26,11:00 AM,46 °F,39 °F,76 %,NNW,8 mph,0 mph,30.13 in,0.0 in,Partly Cloudy
2007-11-26,11:30 AM,48 °F,37 °F,66 %,NNW,9 mph,0 mph,30.13 in,0.0 in,Partly Cloudy
2007-11-26,12:00 PM,48 °F,37 °F,66 %,NNW,9 mph,0 mph,30.10 in,0.0 in,Partly Cloudy
2007-11-26,12:30 PM,48 °F,37 °F,66 %,NW,9 mph,0 mph,30.10 in,0.0 in,Partly Cloudy
2007-11-26,1:00 PM,50 °F,37 °F,62 %,NNW,10 mph,0 mph,30.10 in,0.0 in,Partly Cloudy
2007-11-26,1:30 PM,50 °F,37 °F,62 %,N,8 mph,0 mph,30.10 in,0.0 in,Partly Cloudy
2007-11-26,2:00 PM,48 °F,36 °F,62 %,NNW,10 mph,0 mph,30.10 in,0.0 in,Fair
2007-11-26,2:30 PM,50 °F,34 °F,54 %,NNW,10 mph,0 mph,30.07 in,0.0 in,Partly Cloudy
2007-11-26,3:00 PM,48 °F,34 °F,57 %,NW,10 mph,0 mph,30.07 in,0.0 in,Partly Cloudy
2007-11-26,3:30 PM,48 °F,36 °F,62 %,NW,9 mph,0 mph,30.07 in,0.0 in,Partly Cloudy
2007-11-26,4:00 PM,48 °F,34 °F,57 %,NW,9 mph,0 mph,30.07 in,0.0 in,Fair
2007-11-26,4:30 PM,48 °F,36 °F,62 %,NNW,8 mph,0 mph,30.07 in,0.0 in,Fair
2007-11-26,5:00 PM,46 °F,36 °F,66 %,NNW,6 mph,0 mph,30.07 in,0.0 in,Fair
2007-11-26,5:30 PM,45 °F,36 °F,71 %,NW,7 mph,0 mph,30.07 in,0.0 in,Fair
2007-11-26,6:00 PM,43 °F,36 °F,76 %,WNW,5 mph,0 mph,30.07 in,0.0 in,Fair
2007-11-26,6:30 PM,45 °F,36 °F,71 %,WNW,6 mph,0 mph,30.10 in,0.0 in,Fair
2007-11-26,7:00 PM,43 °F,36 °F,76 %,NW,3 mph,0 mph,30.10 in,0.0 in,Fair
2007-11-26,7:30 PM,43 °F,36 °F,76 %,WNW,3 mph,0 mph,30.10 in,0.0 in,Fair
2007-11-26,8:00 PM,41 °F,36 °F,81 %,WNW,2 mph,0 mph,30.10 in,0.0 in,Partly Cloudy
2007-11-26,8:30 PM,39 °F,36 °F,87 %,NW,3 mph,0 mph,30.10 in,0.0 in,Partly Cloudy
2007-11-26,9:00 PM,37 °F,34 °F,87 %,WNW,3 mph,0 mph,30.10 in,0.0 in,Mostly Cloudy
2007-11-26,9:30 PM,37 °F,36 °F,93 %,NW,3 mph,0 mph,30.10 in,0.0 in,Mostly Cloudy
2007-11-26,10:00 PM,37 °F,36 °F,93 %,WSW,3 mph,0 mph,30.10 in,0.0 in,Fair
2007-11-26,10:30 PM,37 °F,36 °F,93 %,W,2 mph,0 mph,30.10 in,0.0 in,Fair
2007-11-26,11:00 PM,37 °F,34 °F,87 %,W,5 mph,0 mph,30.10 in,0.0 in,Fair
2007-11-26,11:30 PM,37 °F,36 °F,93 %,WNW,5 mph,0 mph,30.10 in,0.0 in,Mostly Cloudy
2007-11-27,12:00 AM,36 °F,34 °F,93 %,W,5 mph,0 mph,30.10 in,0.0 in,Partly Cloudy
2007-11-27,12:30 AM,36 °F,34 °F,93 %,WNW,5 mph,0 mph,30.10 in,0.0 in,Fair
2007-11-27,1:00 AM,36 °F,34 °F,93 %,W,3 mph,0 mph,30.10 in,0.0 in,Fair
2007-11-27,1:30 AM,34 °F,0 °F,93 %,W,5 mph,0 mph,30.10 in,0.0 in,Fair
2007-11-27,2:00 AM,34 °F,0 °F,93 %,W,3 mph,0 mph,30.10 in,0.0 in,Fair
2007-11-27,2:30 AM,34 °F,0 °F,93 %,W,3 mph,0 mph,30.07 in,0.0 in,Partly Cloudy
2007-11-27,3:00 AM,34 °F,0 °F,93 %,W,5 mph,0 mph,30.07 in,0.0 in,Partly Cloudy
2007-11-27,3:30 AM,34 °F,34 °F,100 %,W,5 mph,0 mph,30.07 in,0.0 in,Partly Cloudy
2007-11-27,4:00 AM,36 °F,34 °F,93 %,WNW,3 mph,0 mph,30.07 in,0.0 in,Mostly Cloudy
2007-11-27,4:30 AM,37 °F,36 °F,93 %,VAR,2 mph,0 mph,30.07 in,0.0 in,Mostly Cloudy
2007-11-27,5:00 AM,37 °F,37 °F,100 %,CALM,0 mph,0 mph,30.07 in,0.0 in,Mostly Cloudy
2007-11-27,5:30 AM,37 °F,37 °F,100 %,VAR,2 mph,0 mph,30.07 in,0.0 in,Mostly Cloudy
2007-11-27,6:00 AM,37 °F,37 °F,100 %,SE,1 mph,0 mph,30.07 in,0.0 in,Mostly Cloudy
2007-11-27,6:30 AM,37 °F,37 °F,100 %,SE,1 mph,0 mph,30.07 in,0.0 in,Mostly Cloudy
2007-11-27,7:00 AM,39 °F,37 °F,93 %,VAR,1 mph,0 mph,30.07 in,0.0 in,Mostly Cloudy
2007-11-27,7:30 AM,39 °F,37 °F,93 %,CALM,0 mph,0 mph,30.07 in,0.0 in,Mostly Cloudy
2007-11-27,8:00 AM,39 °F,37 °F,93 %,CALM,0 mph,0 mph,30.07 in,0.0 in,Mostly Cloudy
2007-11-27,8:30 AM,39 °F,37 °F,93 %,CALM,0 mph,0 mph,30.10 in,0.0 in,Mostly Cloudy
2007-11-27,9:00 AM,39 °F,39 °F,100 %,CALM,0 mph,0 mph,30.10 in,0.0 in,Mostly Cloudy
2007-11-27,9:30 AM,41 °F,39 °F,93 %,CALM,0 mph,0 mph,30.10 in,0.0 in,Mostly Cloudy
2007-11-27,10:00 AM,43 °F,39 °F,87 %,CALM,0 mph,0 mph,30.07 in,0.0 in,Fair
2007-11-27,10:30 AM,45 °F,39 °F,81 %,CALM,0 mph,0 mph,30.10 in,0.0 in,Fair
2007-11-27,11:00 AM,46 °F,39 °F,76 %,CALM,0 mph,0 mph,30.10 in,0.0 in,Fair
2007-11-27,11:30 AM,48 °F,37 °F,66 %,VAR,2 mph,0 mph,30.07 in,0.0 in,Fair
2007-11-27,12:00 PM,48 °F,37 °F,66 %,CALM,0 mph,0 mph,30.07 in,0.0 in,Fair
2007-11-27,12:30 PM,50 °F,36 °F,58 %,VAR,1 mph,0 mph,30.07 in,0.0 in,Fair
2007-11-27,1:00 PM,48 °F,0 °F,54 %,CALM,0 mph,0 mph,30.07 in,0.0 in,Fair
2007-11-27,1:30 PM,50 °F,34 °F,54 %,CALM,0 mph,0 mph,30.04 in,0.0 in,Fair
2007-11-27,2:00 PM,50 °F,36 °F,58 %,VAR,2 mph,0 mph,30.04 in,0.0 in,Fair
2007-11-27,2:30 PM,50 °F,36 °F,58 %,ESE,3 mph,0 mph,30.04 in,0.0 in,Fair
2007-11-27,3:00 PM,50 °F,34 °F,54 %,VAR,1 mph,0 mph,30.01 in,0.0 in,Fair
2007-11-27,3:30 PM,50 °F,36 °F,58 %,E,3 mph,0 mph,30.01 in,0.0 in,Fair
2007-11-27,4:00 PM,48 °F,36 °F,62 %,SE,3 mph,0 mph,30.01 in,0.0 in,Fair
2007-11-27,4:30 PM,46 °F,36 °F,66 %,SE,3 mph,0 mph,30.01 in,0.0 in,Fair
2007-11-27,5:00 PM,45 °F,36 °F,71 %,SSE,2 mph,0 mph,30.01 in,0.0 in,Fair
2007-11-27,5:30 PM,43 °F,36 °F,76 %,S,3 mph,0 mph,30.01 in,0.0 in,Fair
2007-11-27,6:00 PM,41 °F,34 °F,76 %,SE,5 mph,0 mph,30.01 in,0.0 in,Fair
2007-11-27,6:30 PM,39 °F,34 °F,81 %,SE,5 mph,0 mph,30.01 in,0.0 in,Fair
2007-11-27,7:00 PM,37 °F,34 °F,87 %,SE,2 mph,0 mph,30.01 in,0.0 in,Fair
2007-11-27,7:30 PM,39 °F,34 °F,81 %,SE,2 mph,0 mph,30.01 in,0.0 in,Fair
2007-11-27,8:00 PM,37 °F,34 °F,87 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Fair
2007-11-27,8:30 PM,37 °F,34 °F,87 %,S,1 mph,0 mph,30.01 in,0.0 in,Fair
2007-11-27,9:00 PM,37 °F,34 °F,87 %,SE,2 mph,0 mph,30.01 in,0.0 in,Fair
2007-11-27,9:30 PM,36 °F,0 °F,87 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Fair
2007-11-27,10:00 PM,34 °F,30 °F,87 %,W,2 mph,0 mph,30.01 in,0.0 in,Fair
2007-11-27,10:30 PM,34 °F,30 °F,87 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Fair
2007-11-27,11:00 PM,32 °F,30 °F,93 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Fair
2007-11-27,11:30 PM,32 °F,30 °F,93 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Fair
2007-11-28,12:00 AM,32 °F,30 °F,93 %,S,1 mph,0 mph,29.98 in,0.0 in,Fair
2007-11-28,12:30 AM,32 °F,30 °F,93 %,W,2 mph,0 mph,29.98 in,0.0 in,Fair
2007-11-28,1:00 AM,30 °F,28 °F,93 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Fair
2007-11-28,1:30 AM,30 °F,28 °F,93 %,WSW,1 mph,0 mph,29.98 in,0.0 in,Fair
2007-11-28,2:00 AM,30 °F,28 °F,93 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Fair
2007-11-28,2:30 AM,30 °F,28 °F,93 %,CALM,0 mph,0 mph,29.95 in,0.0 in,Fair
2007-11-28,3:00 AM,28 °F,28 °F,100 %,CALM,0 mph,0 mph,29.95 in,0.0 in,Fair
2007-11-28,3:30 AM,28 °F,27 °F,93 %,W,2 mph,0 mph,29.95 in,0.0 in,Fair
2007-11-28,4:00 AM,28 °F,27 °F,93 %,WSW,2 mph,0 mph,29.93 in,0.0 in,Fair
2007-11-28,4:30 AM,28 °F,28 °F,100 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Fair
2007-11-28,5:00 AM,30 °F,28 °F,93 %,SW,1 mph,0 mph,29.93 in,0.0 in,Fair
2007-11-28,5:30 AM,28 °F,27 °F,93 %,WSW,1 mph,0 mph,29.93 in,0.0 in,Fair
2007-11-28,6:00 AM,27 °F,27 °F,100 %,WSW,3 mph,0 mph,29.93 in,0.0 in,Fair
