datetime,Global_active_power,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Temp_Min,Temp_Max,Humidity_Min,Humidity_Max
2009-10-28 06:00:00,243.94,1043.0,0,134,1784,41,57,67,100
2009-10-28 12:00:00,407.988,1672.6,0,91,5194,54,63,59,82
2009-10-28 18:00:00,458.236,1937.6000000000001,1044,135,1267,46,50,87,100
2009-10-29 00:00:00,159.47,663.4,0,91,1035,45,46,93,100
2009-10-29 06:00:00,272.32800000000003,1197.8,0,471,1526,45,55,82,100
2009-10-29 12:00:00,851.364,3613.0,0,2059,1212,55,61,68,82
2009-10-29 18:00:00,710.742,3008.6,1014,1470,1855,48,52,87,93
2009-10-30 00:00:00,167.364,703.4,0,136,1019,45,48,93,100
2009-10-30 06:00:00,467.106,1945.4,0,471,4658,45,46,100,100
2009-10-30 12:00:00,452.1,1915.6,822,1285,2226,48,50,87,93
2009-10-30 18:00:00,390.152,1629.1999999999998,708,152,976,45,48,87,93
2009-10-31 00:00:00,149.196,615.6,0,94,897,41,45,93,100
2009-10-31 06:00:00,543.8679999999999,2285.6,700,2103,4209,45,54,82,100
2009-10-31 12:00:00,612.444,2563.4,1073,187,5775,57,61,72,88
2009-10-31 18:00:00,569.254,2384.6,0,136,3723,55,57,94,100
2009-11-01 00:00:00,156.844,647.8,0,93,1085,54,55,94,100
2009-11-01 06:00:00,339.216,1440.6,0,139,2563,55,63,94,100
2009-11-01 12:00:00,701.888,2968.0,1068,96,5180,61,64,83,94
2009-11-01 18:00:00,710.146,2962.0,902,146,4462,52,61,88,94
2009-11-02 00:00:00,134.808,578.0,0,96,388,48,52,87,94
2009-11-02 06:00:00,405.716,1740.8,1868,132,1426,46,52,71,100
2009-11-02 12:00:00,385.208,1615.1999999999998,13,102,1874,46,50,76,87
2009-11-02 18:00:00,523.312,2178.4,0,117,2925,43,46,87,93
2009-11-03 00:00:00,117.01599999999999,488.8,0,114,386,45,46,87,100
2009-11-03 06:00:00,539.2620000000001,2281.0,1080,552,2031,46,54,93,100
2009-11-03 12:00:00,678.25,2840.2,0,2044,1349,55,55,88,94
2009-11-03 18:00:00,923.846,3908.2,929,1216,5092,50,54,94,94
2009-11-04 00:00:00,137.372,583.8,0,138,338,46,50,82,94
2009-11-04 06:00:00,396.86199999999997,1668.4,1075,399,2735,45,52,71,87
2009-11-04 12:00:00,748.428,3082.8,0,100,6877,48,54,67,82
2009-11-04 18:00:00,518.182,2198.2,0,3431,2246,46,46,81,87
2009-11-05 00:00:00,178.926,759.2,0,143,946,45,46,87,93
2009-11-05 06:00:00,481.924,1996.2,0,118,5400,45,52,76,93
2009-11-05 12:00:00,245.666,1028.6,0,120,335,48,55,67,93
2009-11-05 18:00:00,653.134,2741.6,1105,91,3238,45,48,87,93
2009-11-06 00:00:00,205.53,852.2,0,134,1348,41,43,93,100
2009-11-06 06:00:00,526.878,2170.4,0,87,6196,41,46,87,93
2009-11-06 12:00:00,374.216,1589.8,0,128,2815,50,54,72,82
2009-11-06 18:00:00,280.566,1178.4,0,93,929,48,50,76,87
2009-11-07 00:00:00,162.532,668.0,0,97,1116,48,48,87,93
2009-11-07 06:00:00,490.256,2061.8,1053,132,4130,46,50,76,93
2009-11-07 12:00:00,555.15,2329.2,1134,92,2757,41,52,71,93
2009-11-07 18:00:00,359.92,1482.3999999999999,0,131,1999,39,41,93,93
2009-11-08 00:00:00,156.212,644.4,0,88,978,41,41,87,100
2009-11-08 06:00:00,873.07,3662.0,3265,87,5160,43,46,87,93
2009-11-08 12:00:00,719.19,2975.0,1676,130,3071,46,48,81,87
2009-11-08 18:00:00,770.52,3193.6,0,1736,5996,41,45,87,93
2009-11-09 00:00:00,164.656,707.6,0,143,538,39,41,87,93
2009-11-09 06:00:00,475.022,1966.8,0,107,4503,39,43,87,93
2009-11-09 12:00:00,263.582,1116.2,0,85,1130,45,50,71,82
2009-11-09 18:00:00,511.582,2142.4,1125,124,1610,46,48,76,87
2009-11-10 00:00:00,148.156,631.0,0,89,621,36,45,93,100
2009-11-10 06:00:00,582.068,2416.2,0,88,6628,36,46,81,100
2009-11-10 12:00:00,377.26800000000003,1559.8,0,131,2105,46,48,76,87
2009-11-10 18:00:00,471.41,1973.1999999999998,1118,85,1989,39,45,93,100
2009-11-11 00:00:00,166.37599999999998,689.8,0,86,1057,39,39,93,100
2009-11-11 06:00:00,302.32,1318.2,0,541,1042,39,43,93,100
2009-11-11 12:00:00,914.288,3861.0,2338,2686,5013,45,50,66,87
2009-11-11 18:00:00,658.616,2737.7999999999997,0,1806,4053,39,43,81,93
2009-11-12 00:00:00,192.122,788.0,0,117,1362,43,46,87,100
2009-11-12 06:00:00,505.814,2087.6,0,86,5516,46,55,82,100
2009-11-12 12:00:00,178.076,751.0,0,125,407,54,57,77,88
2009-11-12 18:00:00,582.76,2485.2000000000003,1486,97,2118,52,54,94,94
2009-11-13 00:00:00,182.224,773.4000000000001,0,87,1061,54,55,82,94
2009-11-13 06:00:00,464.818,1942.6,0,131,4580,55,61,72,82
2009-11-13 12:00:00,358.27,1487.2,0,89,2252,59,64,64,77
2009-11-13 18:00:00,531.39,2228.6,1856,136,1337,57,61,68,72
2009-11-14 00:00:00,177.13400000000001,744.4,0,90,1163,57,61,63,77
2009-11-14 06:00:00,588.6759999999999,2490.0,877,130,5228,52,57,67,88
2009-11-14 12:00:00,848.708,3540.6000000000004,1564,500,6793,55,59,67,72
2009-11-14 18:00:00,1053.472,4404.2,1728,1704,6517,52,55,72,82
2009-11-15 00:00:00,281.216,1166.3999999999999,991,117,1214,52,52,82,88
2009-11-15 06:00:00,307.352,1284.8,0,136,3202,50,57,76,87
2009-11-15 12:00:00,688.2379999999999,2964.3999999999996,0,3329,2278,54,57,72,88
2009-11-15 18:00:00,581.468,2452.7999999999997,0,1701,1867,52,54,82,88
2009-11-16 00:00:00,181.934,763.0,0,158,1086,50,54,94,100
2009-11-16 06:00:00,568.4,2372.4,1044,136,5344,55,59,88,94
2009-11-16 12:00:00,162.786,677.0,0,94,486,57,59,82,88
2009-11-16 18:00:00,603.988,2539.6,977,139,2438,55,57,88,94
2009-11-17 00:00:00,144.012,605.2,0,92,527,52,55,88,94
2009-11-17 06:00:00,651.672,2705.4,0,137,6855,50,50,94,94
2009-11-17 12:00:00,392.13800000000003,1602.8,0,89,1837,50,52,88,94
2009-11-17 18:00:00,519.79,2160.2,0,131,2445,48,50,93,100
2009-11-18 00:00:00,186.466,776.0,0,90,1205,48,50,87,94
2009-11-18 06:00:00,838.7,3530.8,3909,2308,4475,48,54,77,93
2009-11-18 12:00:00,951.06,3974.8,1076,3852,6065,52,55,72,88
2009-11-18 18:00:00,693.4,2905.3999999999996,1027,1413,2540,48,52,82,93
2009-11-19 00:00:00,129.87,539.8000000000001,0,140,385,45,48,87,100
2009-11-19 06:00:00,600.644,2480.4,0,90,6429,43,46,93,100
2009-11-19 12:00:00,318.38,1327.4,0,95,2381,48,55,77,93
2009-11-19 18:00:00,394.05,1650.4,0,111,1243,46,54,82,93
2009-11-20 00:00:00,171.406,745.6,0,111,1088,46,50,87,93
2009-11-20 06:00:00,727.316,3011.2,0,96,6771,48,59,77,88
2009-11-20 12:00:00,377.992,1568.4,0,88,2009,57,61,72,82
2009-11-20 18:00:00,697.744,2917.7999999999997,843,110,2951,55,57,82,82
2009-11-21 00:00:00,165.258,681.4,0,111,1120,54,54,88,88
2009-11-21 06:00:00,582.628,2410.6,0,111,6447,52,59,72,94
2009-11-21 12:00:00,852.7460000000001,3624.2,3391,760,3634,59,61,63,72
2009-11-21 18:00:00,1028.288,4322.4,3068,1015,2348,59,61,63,72
2009-11-22 00:00:00,137.966,622.0,0,113,430,52,59,72,94
2009-11-22 06:00:00,423.846,1779.6,0,111,4037,50,55,77,94
2009-11-22 12:00:00,732.63,3087.2,811,106,5048,50,57,67,82
2009-11-22 18:00:00,1008.17,4252.4,5198,78,5535,46,50,81,87
2009-11-23 00:00:00,148.334,614.6,0,110,615,46,48,81,87
2009-11-23 06:00:00,442.552,1835.2,0,109,3769,50,55,77,94
2009-11-23 12:00:00,250.204,1023.0,0,88,1121,54,55,77,88
2009-11-23 18:00:00,638.692,2661.8,0,95,2773,54,55,88,94
2009-11-24 00:00:00,189.266,781.8,0,111,537,55,55,94,94
2009-11-24 06:00:00,714.318,2991.8,1058,631,5776,55,57,82,88
2009-11-24 12:00:00,346.586,1427.8000000000002,0,81,348,57,59,67,82
2009-11-24 18:00:00,873.658,3680.7999999999997,1433,3775,2429,52,55,77,82
2009-11-25 00:00:00,156.39,668.8,0,145,542,50,52,82,88
2009-11-25 06:00:00,650.462,2693.4,0,620,6811,48,54,71,87
2009-11-25 12:00:00,648.664,2749.6,0,4167,934,48,52,82,94
2009-11-25 18:00:00,529.646,2216.2,745,172,2393,46,48,87,93
2009-11-26 00:00:00,173.98000000000002,723.6,0,114,758,45,46,87,93
2009-11-26 06:00:00,644.782,2647.2,1037,72,6824,45,50,82,93
2009-11-26 12:00:00,245.608,1022.2,0,109,385,52,54,72,77
2009-11-26 18:00:00,528.626,2223.4,1225,108,1965,50,52,82,87
2009-11-27 00:00:00,168.178,697.0,0,84,1036,46,50,76,93
2009-11-27 06:00:00,553.702,2284.0,0,96,6460,45,48,76,81
2009-11-27 12:00:00,314.13599999999997,1294.3999999999999,0,108,2568,48,52,66,76
2009-11-27 18:00:00,339.314,1401.2,0,75,1536,45,46,81,87
2009-11-28 00:00:00,128.094,528.8,0,104,557,45,46,81,93
2009-11-28 06:00:00,485.132,2012.4,2,108,4186,48,50,82,87
2009-11-28 12:00:00,728.514,3107.6,2661,73,4129,50,52,82,94
2009-11-28 18:00:00,535.688,2212.6,536,109,5526,50,52,67,87
2009-11-29 00:00:00,117.83,484.4,0,97,339,50,52,58,66
2009-11-29 06:00:00,602.554,2518.8,0,2673,3384,46,48,81,87
2009-11-29 12:00:00,479.75600000000003,1996.0,1073,199,1105,46,50,76,82
2009-11-29 18:00:00,447.548,1869.0,0,81,2952,41,45,81,93
2009-11-30 00:00:00,220.85199999999998,930.0,0,109,1249,41,43,87,93
2009-11-30 06:00:00,545.608,2266.4,0,78,5534,41,43,87,93
2009-11-30 12:00:00,449.05,1819.2,0,102,3789,45,45,87,87
2009-11-30 18:00:00,521.584,2190.2,1080,85,1467,41,45,87,93
2009-12-01 00:00:00,225.334,951.0,0,94,1385,43,45,87,93
2009-12-01 06:00:00,700.058,2902.4,0,89,6731,41,46,71,87
2009-12-01 12:00:00,336.744,1392.2,0,87,812,45,48,71,76
2009-12-01 18:00:00,519.798,2163.2,0,95,1892,39,45,71,87
2009-12-02 00:00:00,188.802,796.2,0,82,1214,39,41,76,87
2009-12-02 06:00:00,684.074,2850.0,0,398,6477,41,45,81,100
2009-12-02 12:00:00,836.476,3502.0,1143,4826,2620,46,48,87,93
2009-12-02 18:00:00,622.864,2624.6,0,1731,2592,48,50,93,100
2009-12-03 00:00:00,198.606,854.2,0,136,886,48,50,87,93
2009-12-03 06:00:00,606.3679999999999,2513.0,1039,74,5581,48,50,82,93
2009-12-03 12:00:00,180.52,760.2,0,111,340,45,50,76,87
2009-12-03 18:00:00,481.48400000000004,2008.0,0,86,3047,37,41,76,87
2009-12-04 00:00:00,202.286,885.6,0,93,941,37,39,87,100
2009-12-04 06:00:00,588.77,2468.8,0,90,4184,34,45,71,93
2009-12-04 12:00:00,370.708,1533.4,0,85,2598,43,48,62,81
2009-12-04 18:00:00,550.308,2287.4,1158,91,1411,41,43,81,93
2009-12-05 00:00:00,192.924,818.8,0,84,1059,41,45,93,100
2009-12-05 06:00:00,593.29,2480.0,0,93,4769,46,52,87,94
2009-12-05 12:00:00,595.326,2581.4,774,83,1992,52,55,82,88
2009-12-05 18:00:00,1078.732,4533.0,3048,103,6621,52,54,88,94
2009-12-06 00:00:00,181.10000000000002,766.2,0,74,1188,52,54,77,88
2009-12-06 06:00:00,601.3140000000001,2559.8,1640,2367,2759,54,55,77,88
2009-12-06 12:00:00,885.838,3746.6,832,1599,3747,46,55,82,88
2009-12-06 18:00:00,600.208,2536.4,378,102,3660,43,46,87,93
2009-12-07 00:00:00,202.87400000000002,884.0,0,107,1233,41,43,93,93
2009-12-07 06:00:00,716.998,2986.6,1132,70,5771,39,43,93,100
2009-12-07 12:00:00,379.496,1566.3999999999999,0,108,2254,46,50,87,94
2009-12-07 18:00:00,459.76,1920.2,0,88,1272,45,50,87,93
2009-12-08 00:00:00,167.172,712.4,0,91,771,41,45,81,93
2009-12-08 06:00:00,687.468,2842.4,0,97,6823,39,45,76,93
2009-12-08 12:00:00,489.274,2020.0,0,77,3084,45,46,76,87
2009-12-08 18:00:00,647.98,2705.8,1108,105,4455,45,46,93,100
2009-12-09 00:00:00,166.28199999999998,702.2,0,70,903,46,48,93,100
2009-12-09 06:00:00,541.526,2263.0,1010,507,4523,48,54,93,100
2009-12-09 12:00:00,575.266,2407.6000000000004,0,2661,1091,54,55,94,100
2009-12-09 18:00:00,513.28,2156.2000000000003,1044,82,1408,55,55,94,94
2009-12-10 00:00:00,174.964,743.4,0,107,862,50,55,88,94
2009-12-10 06:00:00,626.798,2604.2,0,94,6739,48,52,82,94
2009-12-10 12:00:00,505.93,2062.4,0,78,5768,46,54,67,81
2009-12-10 18:00:00,750.064,3196.0,2823,104,2030,37,43,87,93
2009-12-11 00:00:00,131.982,567.2,0,70,478,34,37,93,100
2009-12-11 06:00:00,613.172,2528.6,0,103,5824,36,46,81,100
2009-12-11 12:00:00,592.308,2444.2,466,101,3215,46,48,71,81
2009-12-11 18:00:00,446.33,1837.6000000000001,1080,77,1735,43,46,76,87
2009-12-12 00:00:00,174.708,734.2,0,103,1136,37,43,81,87
2009-12-12 06:00:00,465.55,1929.4,0,80,3574,37,41,76,93
2009-12-12 12:00:00,650.162,2748.2,498,2611,2134,39,41,76,81
2009-12-12 18:00:00,554.588,2277.8,589,1360,1824,36,39,81,81
2009-12-13 00:00:00,117.036,488.4,0,122,295,32,36,81,93
2009-12-13 06:00:00,571.6,2367.2,1871,94,3502,36,37,81,87
2009-12-13 12:00:00,854.55,3552.2,2113,89,5756,36,37,70,75
2009-12-13 18:00:00,566.952,2358.2,0,120,3156,32,34,80,81
2009-12-14 00:00:00,188.546,781.8,0,81,1051,30,32,75,86
2009-12-14 06:00:00,391.062,1603.6,0,81,3701,28,32,64,74
2009-12-14 12:00:00,455.89,1867.6,0,607,1775,32,34,60,64
2009-12-14 18:00:00,765.306,3147.8,1090,1491,4215,30,32,60,64
2009-12-15 00:00:00,180.956,759.2,0,127,925,27,30,64,80
2009-12-15 06:00:00,658.704,2701.6,0,81,6409,25,30,64,86
2009-12-15 12:00:00,597.074,2408.6,0,81,4773,30,32,55,64
2009-12-15 18:00:00,494.692,2030.4,1111,81,1977,30,32,60,75
2009-12-16 00:00:00,170.99200000000002,699.4,0,80,1156,28,30,75,80
2009-12-16 06:00:00,490.93399999999997,2020.2,0,561,4238,28,32,64,80
2009-12-16 12:00:00,352.68,1462.8,0,2174,1041,28,34,52,64
2009-12-16 18:00:00,382.264,1577.6000000000001,1143,128,1668,21,28,69,93
2009-12-17 00:00:00,213.744,888.2,0,83,1482,25,28,80,86
2009-12-17 06:00:00,594.194,2414.8,0,82,6768,27,28,80,100
2009-12-17 12:00:00,403.66200000000003,1615.4,0,82,3806,27,30,93,100
2009-12-17 18:00:00,505.30400000000003,2054.6,0,83,2339,0,34,93,100
2009-12-18 00:00:00,177.39600000000002,733.8,0,82,1012,0,34,93,100
2009-12-18 06:00:00,595.706,2462.6,1195,80,4692,27,30,86,100
2009-12-18 12:00:00,460.462,1866.0,0,43,3474,25,28,64,80
2009-12-18 18:00:00,554.5360000000001,2260.4,0,77,2289,23,25,80,86
2009-12-19 00:00:00,549.76,2211.6,0,79,983,19,25,86,93
2009-12-19 06:00:00,854.542,3526.7999999999997,23,1152,6818,25,28,59,86
2009-12-19 12:00:00,546.028,2200.0,1142,271,5838,25,30,55,69
2009-12-19 18:00:00,211.45000000000002,882.4,0,1169,0,25,27,64,74
2009-12-20 00:00:00,181.612,738.4,0,105,1252,25,28,80,93
2009-12-20 06:00:00,576.972,2362.4,1237,79,4878,30,32,86,100
2009-12-20 12:00:00,186.45,757.6,0,44,985,30,36,93,100
2009-12-20 18:00:00,195.074,797.6,0,76,680,25,27,93,100
2009-12-21 00:00:00,160.37,658.0,0,79,750,25,28,93,100
2009-12-21 06:00:00,380.174,1556.2,0,79,2458,0,36,93,100
2009-12-21 12:00:00,613.238,2469.4,0,41,4974,34,36,87,100
2009-12-21 18:00:00,889.216,3680.0,3293,83,3291,0,36,93,100
2009-12-22 00:00:00,156.162,646.2,0,82,584,36,37,93,100
2009-12-22 06:00:00,601.176,2458.8,0,45,6329,34,36,93,100
2009-12-22 12:00:00,479.348,1963.6000000000001,0,76,3391,36,36,93,93
2009-12-22 18:00:00,708.46,2875.4,0,82,6632,34,36,93,100
2009-12-23 00:00:00,451.79400000000004,1812.2,0,80,5651,32,34,93,100
2009-12-23 06:00:00,394.82800000000003,1632.2,1143,45,1942,32,37,93,100
2009-12-23 12:00:00,234.242,967.0,0,77,971,37,41,87,100
2009-12-23 18:00:00,308.194,1260.0,0,82,1534,34,39,93,100
2009-12-24 00:00:00,143.912,595.6,0,82,579,30,34,93,100
2009-12-24 06:00:00,399.856,1636.4,0,85,2082,32,36,93,100
2009-12-24 12:00:00,1216.2060000000001,4968.8,677,5232,6936,37,41,93,100
2009-12-24 18:00:00,1230.346,5088.2,4507,185,6716,39,45,93,100
2009-12-25 00:00:00,225.5,932.6,0,112,2052,37,39,93,100
2009-12-25 06:00:00,509.63800000000003,2149.4,0,3231,2134,39,43,81,93
2009-12-25 12:00:00,823.44,3420.3999999999996,3371,497,3284,39,46,62,76
2009-12-25 18:00:00,557.326,2268.8,0,91,6850,34,39,81,93
2009-12-26 00:00:00,306.036,1245.4,0,44,3495,32,34,87,93
2009-12-26 06:00:00,665.188,2791.0,1186,2655,4114,30,37,87,100
2009-12-26 12:00:00,543.8340000000001,2288.6,0,1505,2408,36,43,76,87
2009-12-26 18:00:00,670.62,2765.0,0,95,6023,34,34,87,93
2009-12-27 00:00:00,132.186,544.2,0,46,452,34,36,81,93
2009-12-27 06:00:00,383.978,1599.6,1169,88,1801,36,43,81,93
2009-12-27 12:00:00,831.914,3465.8,669,90,6624,45,48,71,76
2009-12-27 18:00:00,784.094,3305.6,2380,89,2521,37,41,81,93
2009-12-28 00:00:00,156.162,656.2,0,52,836,34,36,93,93
2009-12-28 06:00:00,573.232,2381.2,1141,84,5173,34,37,93,100
2009-12-28 12:00:00,682.422,2796.8,0,1761,4696,39,43,81,93
2009-12-28 18:00:00,675.664,2822.6,1034,121,4181,37,39,93,93
2009-12-29 00:00:00,159.662,673.4,0,100,860,37,39,93,100
2009-12-29 06:00:00,701.6659999999999,2944.0,0,48,3486,39,52,93,100
2009-12-29 12:00:00,819.634,3364.6,1260,110,4253,54,55,88,94
2009-12-29 18:00:00,368.768,1543.2,0,104,1607,52,54,88,94
2009-12-30 00:00:00,157.144,661.2,0,98,875,50,52,88,94
2009-12-30 06:00:00,826.718,3484.8,3092,687,4593,50,52,82,94
2009-12-30 12:00:00,711.61,2971.6,1410,107,4678,48,52,82,93
2009-12-30 18:00:00,754.078,3194.6,782,3631,2336,46,48,93,100
2009-12-31 00:00:00,168.298,715.8,0,115,954,46,46,93,93
2009-12-31 06:00:00,599.594,2488.0,0,112,6154,45,46,87,93
2009-12-31 12:00:00,673.402,2790.6,0,100,6809,37,45,93,93
2009-12-31 18:00:00,815.488,3408.0,0,60,5964,34,36,93,100
2010-01-01 00:00:00,229.462,955.0,0,100,281,32,34,87,93
2010-01-01 06:00:00,287.486,1190.0,0,94,1249,32,34,75,93
2010-01-01 12:00:00,505.046,2105.8,2304,89,1315,34,34,70,81
2010-01-01 18:00:00,208.086,865.0,0,77,1074,25,32,75,93
2010-01-02 00:00:00,112.75,474.79999999999995,0,53,248,25,30,93,100
2010-01-02 06:00:00,248.908,1050.0,0,85,1904,25,36,70,100
2010-01-02 12:00:00,434.828,1835.1999999999998,801,85,2131,32,39,61,87
2010-01-02 18:00:00,465.47,1940.6,0,84,1309,28,32,87,93
2010-01-03 00:00:00,159.64,676.8,0,61,827,28,30,93,100
2010-01-03 06:00:00,662.784,2756.2,2737,664,4479,28,37,75,93
2010-01-03 12:00:00,709.12,2967.6,11,2545,3474,34,39,70,87
2010-01-03 18:00:00,551.792,2303.2,1094,1627,1295,25,32,80,87
2010-01-04 00:00:00,200.654,834.2,0,66,1035,19,23,86,93
2010-01-04 06:00:00,591.092,2413.8,0,82,6710,19,25,80,93
2010-01-04 12:00:00,234.91,988.0,0,83,249,25,28,69,80
2010-01-04 18:00:00,576.476,2381.8,0,55,2818,21,25,86,93
2010-01-05 00:00:00,177.842,743.4,0,70,911,21,23,80,93
2010-01-05 06:00:00,718.6,2975.8,1205,83,6482,19,28,64,93
2010-01-05 12:00:00,780.076,3178.0,0,44,6849,28,32,69,80
2010-01-05 18:00:00,570.736,2355.2,1128,83,2226,21,27,86,93
2010-01-06 00:00:00,194.804,804.0,0,84,1165,25,25,93,100
2010-01-06 06:00:00,604.358,2488.4,0,556,6372,23,25,86,100
2010-01-06 12:00:00,365.49,1519.0,0,2498,1027,27,27,86,93
2010-01-06 18:00:00,582.1179999999999,2428.4,1183,118,2794,27,27,93,93
2010-01-07 00:00:00,169.69,734.5999999999999,0,87,835,27,27,93,93
2010-01-07 06:00:00,562.72,2302.4,0,42,6174,25,27,93,100
2010-01-07 12:00:00,322.24,1317.6,0,84,1551,21,28,80,93
2010-01-07 18:00:00,714.996,2945.2,1198,74,4376,12,18,93,100
2010-01-08 00:00:00,179.78,739.2,0,51,786,9,12,85,92
2010-01-08 06:00:00,652.768,2682.0,0,82,6748,16,23,86,93
2010-01-08 12:00:00,507.608,2092.4,0,41,3867,25,27,80,86
2010-01-08 18:00:00,457.036,1900.6,0,797,1132,25,27,80,86
2010-01-09 00:00:00,168.356,695.4000000000001,0,100,1025,25,27,74,80
2010-01-09 06:00:00,592.884,2433.6,0,695,6256,27,27,80,100
2010-01-09 12:00:00,771.484,3247.3999999999996,2249,3934,1776,28,28,80,86
2010-01-09 18:00:00,880.458,3622.0,532,127,6792,28,30,80,93
2010-01-10 00:00:00,174.452,725.0,0,93,1296,30,30,86,93
2010-01-10 06:00:00,564.902,2356.0,613,427,3725,30,30,86,93
2010-01-10 12:00:00,1235.9360000000001,5148.6,2951,1490,6131,0,30,80,93
2010-01-10 18:00:00,455.328,1866.2,0,12,1841,30,30,86,86
2010-01-11 00:00:00,194.614,811.2,0,165,1144,30,30,93,93
2010-01-11 06:00:00,547.02,2237.0,0,0,6075,30,34,81,93
2010-01-11 12:00:00,254.06,1044.2,0,175,1067,32,34,75,81
2010-01-11 18:00:00,521.876,2146.4,1251,0,1992,30,32,80,86
2010-01-12 00:00:00,169.106,719.6,0,161,622,30,30,86,86
2010-01-12 06:00:00,766.542,3180.8,0,1374,6768,30,32,80,86
2010-01-12 12:00:00,329.336,1363.2,552,1954,2138,32,32,80,87
2010-01-12 18:00:00,0.0,0.0,0,0,0,28,32,80,93
2010-01-13 00:00:00,0.0,0.0,0,0,0,28,28,93,100
2010-01-13 06:00:00,0.0,0.0,0,0,0,30,36,93,100
2010-01-13 12:00:00,0.0,0.0,0,0,0,36,37,93,100
2010-01-13 18:00:00,0.0,0.0,0,0,0,34,36,93,100
2010-01-14 00:00:00,0.0,0.0,0,0,0,36,37,93,100
2010-01-14 06:00:00,0.0,0.0,0,0,0,34,37,87,100
2010-01-14 12:00:00,0.0,0.0,0,0,0,37,41,76,87
2010-01-14 18:00:00,636.418,2660.2,1890,84,1933,36,39,81,93
2010-01-15 00:00:00,141.26999999999998,594.6,0,73,471,0,34,93,100
2010-01-15 06:00:00,641.372,2632.4,0,48,6649,34,37,93,100
2010-01-15 12:00:00,517.1279999999999,2143.4,0,80,3469,37,39,87,100
2010-01-15 18:00:00,900.9760000000001,3774.3999999999996,1957,2805,2958,37,39,81,93
2010-01-16 00:00:00,164.454,678.0,0,91,1054,36,37,93,93
2010-01-16 06:00:00,917.77,3834.8,1012,2085,6788,37,39,87,93
2010-01-16 12:00:00,519.912,2144.8,778,142,3762,39,41,87,93
2010-01-16 18:00:00,580.538,2428.4,815,85,2564,43,48,93,100
2010-01-17 00:00:00,112.862,477.4,0,44,249,45,48,76,93
2010-01-17 06:00:00,371.55,1551.8000000000002,0,81,3712,41,48,76,87
2010-01-17 12:00:00,640.422,2673.4,816,81,4943,43,50,71,87
2010-01-17 18:00:00,813.302,3374.6,1176,82,6713,36,43,87,93
2010-01-18 00:00:00,208.428,865.4000000000001,0,59,1482,34,36,93,100
2010-01-18 06:00:00,682.302,2801.2,0,62,6880,37,39,93,100
2010-01-18 12:00:00,385.522,1594.2,0,81,2243,39,39,100,100
2010-01-18 18:00:00,548.888,2318.2,617,81,1286,36,39,93,100
2010-01-19 00:00:00,182.278,761.0,0,65,1087,34,36,93,100
2010-01-19 06:00:00,715.78,2971.4,1142,57,6754,34,36,93,100
2010-01-19 12:00:00,746.8620000000001,3058.2,0,81,6765,34,36,93,100
2010-01-19 18:00:00,781.542,3272.2,902,508,4706,34,34,93,100
2010-01-20 00:00:00,196.43599999999998,817.5999999999999,0,89,750,32,34,93,100
2010-01-20 06:00:00,785.734,3271.2,1159,798,6657,32,34,93,100
2010-01-20 12:00:00,530.092,2211.0,0,2304,2163,34,41,93,100
2010-01-20 18:00:00,838.838,3508.4,1158,140,4992,41,43,87,93
2010-01-21 00:00:00,170.878,711.6,0,0,818,39,41,87,93
2010-01-21 06:00:00,681.182,2808.4,0,131,6787,39,41,81,93
2010-01-21 12:00:00,471.09000000000003,1939.2,0,134,3807,39,45,71,87
2010-01-21 18:00:00,891.934,3725.8,894,116,6150,39,39,87,93
2010-01-22 00:00:00,268.346,1148.0,0,117,2228,37,39,93,100
2010-01-22 06:00:00,585.008,2406.8,0,77,6744,39,45,81,100
2010-01-22 12:00:00,368.01800000000003,1537.4,0,58,2999,45,46,66,71
2010-01-22 18:00:00,511.86400000000003,2135.6,1124,100,1429,41,45,71,76
2010-01-23 00:00:00,168.532,708.0,0,117,1120,41,41,76,76
2010-01-23 06:00:00,803.9159999999999,3389.2,904,533,6610,41,41,76,76
2010-01-23 12:00:00,710.1980000000001,3034.4,0,2303,2793,41,41,76,76
2010-01-23 18:00:00,959.722,4033.4,1825,1190,6364,37,41,76,93
2010-01-24 00:00:00,130.084,544.0,0,153,286,36,37,93,100
2010-01-24 06:00:00,855.898,3625.4,2454,761,4703,37,41,93,100
2010-01-24 12:00:00,779.972,3236.8,1040,1658,3434,41,43,87,100
2010-01-24 18:00:00,449.786,1887.0,2,131,1796,41,41,76,93
2010-01-25 00:00:00,217.832,908.6,0,117,1442,34,39,81,93
2010-01-25 06:00:00,584.974,2400.0,0,113,6750,34,41,81,100
2010-01-25 12:00:00,290.844,1201.8000000000002,0,114,2313,39,43,70,81
2010-01-25 18:00:00,938.916,3901.2,1894,111,6670,36,39,81,93
2010-01-26 00:00:00,262.024,1082.2,0,104,2168,32,34,87,93
2010-01-26 06:00:00,684.564,2822.4,0,101,6422,30,32,80,93
2010-01-26 12:00:00,444.738,1815.4,0,103,1512,30,32,75,86
2010-01-26 18:00:00,641.18,2633.2,0,91,6155,27,30,74,80
2010-01-27 00:00:00,347.812,1430.0,0,85,3658,23,27,80,86
2010-01-27 06:00:00,677.998,2803.0,1168,462,6749,23,28,69,80
2010-01-27 12:00:00,738.2,3104.8,0,5659,1523,32,36,56,69
2010-01-27 18:00:00,999.108,4176.4,876,203,6225,32,36,65,70
2010-01-28 00:00:00,289.106,1195.0,0,127,2410,34,37,93,100
