datetime,Global_active_power,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Temp_Min,Temp_Max,Humidity_Min,Humidity_Max,Temp_Avg,Temp_Range,Humidity_Avg,Humidity_Range
2009-11-02 06:00:00,189.924,794.5999999999999,0,145,1482,50,52,94,94,51.0,2,94.0,0
2009-11-02 12:00:00,290.99,1247.6,397,93,1248,46,50,82,100,48.0,4,91.0,18
2009-11-02 18:00:00,380.436,1614.4,1484,141,1027,50,52,71,82,51.0,2,76.5,11
2009-11-03 00:00:00,642.876,2680.4,0,92,3733,43,46,87,93,44.5,3,90.0,6
2009-11-03 06:00:00,127.136,527.8,0,124,556,43,45,87,100,44.0,2,93.5,13
2009-11-03 12:00:00,496.278,2099.8,1080,567,1855,46,50,93,100,48.0,4,96.5,7
2009-11-03 18:00:00,566.196,2367.4,0,2019,1521,54,55,88,94,54.5,1,91.0,6
2009-11-04 00:00:00,1077.078,4554.8,929,1241,5093,52,55,88,94,53.5,3,91.0,6
2009-11-04 06:00:00,139.038,587.8,0,99,387,48,50,82,94,49.0,2,88.0,12
2009-11-04 12:00:00,315.286,1339.2,1075,429,1661,45,50,76,87,47.5,5,81.5,11
2009-11-04 18:00:00,669.058,2745.4,0,109,6845,50,54,67,82,52.0,4,74.5,15
2009-11-05 00:00:00,678.418,2860.0,0,3371,3353,46,48,81,87,47.0,2,84.0,6
2009-11-05 06:00:00,162.98399999999998,695.4,0,203,946,45,46,81,93,45.5,1,87.0,12
2009-11-05 12:00:00,481.234,1990.4,0,95,5352,45,48,87,93,46.5,3,90.0,6
2009-11-05 18:00:00,182.15,770.2,0,118,384,48,55,67,93,51.5,7,80.0,26
2009-11-06 00:00:00,734.0980000000001,3079.6,1105,116,3186,45,48,87,93,46.5,3,90.0,6
2009-11-06 06:00:00,131.544,539.6,0,91,614,41,45,87,100,43.0,4,93.5,13
2009-11-06 12:00:00,558.14,2302.0,0,130,6481,41,45,87,93,43.0,4,90.0,6
2009-11-06 18:00:00,381.062,1620.4,0,89,3097,46,54,72,87,50.0,8,79.5,15
2009-11-07 00:00:00,319.704,1342.6,0,132,1134,48,50,76,87,49.0,2,81.5,11
2009-11-07 06:00:00,148.98000000000002,612.8,0,91,931,48,48,87,93,48.0,0,90.0,6
2009-11-07 12:00:00,495.936,2074.6,1053,106,4328,46,50,82,93,48.0,4,87.5,11
2009-11-07 18:00:00,490.362,2068.8,1134,124,1663,46,52,71,81,49.0,6,76.0,10
2009-11-08 00:00:00,421.898,1738.8,0,87,3092,39,41,93,93,40.0,2,93.0,0
2009-11-08 06:00:00,167.70600000000002,695.0,0,132,978,41,41,87,93,41.0,0,90.0,6
2009-11-08 12:00:00,629.63,2632.4,1739,87,4065,41,45,87,100,43.0,4,93.5,13
2009-11-08 18:00:00,811.478,3375.0,3202,87,3417,46,48,81,87,47.0,2,84.0,6
2009-11-09 00:00:00,899.188,3727.2,0,1769,6411,41,46,81,93,43.5,5,87.0,12
2009-11-09 06:00:00,141.536,610.8,0,131,624,39,41,87,93,40.0,2,90.0,6
2009-11-09 12:00:00,518.148,2141.2,0,102,4751,39,41,87,93,40.0,2,90.0,6
2009-11-09 18:00:00,158.44,681.4,0,112,329,43,50,71,87,46.5,7,79.0,16
2009-11-10 00:00:00,586.628,2457.8,1125,85,1917,46,48,76,87,47.0,2,81.5,11
2009-11-10 06:00:00,158.424,670.2,0,121,992,36,46,87,100,41.0,10,93.5,13
2009-11-10 12:00:00,537.436,2237.0,0,95,5654,36,45,87,100,40.5,9,93.5,13
2009-11-10 18:00:00,380.084,1567.4,0,87,3156,46,48,76,87,47.0,2,81.5,11
2009-11-11 00:00:00,530.24,2218.8,1118,129,1986,39,46,87,100,42.5,7,93.5,13
2009-11-11 06:00:00,123.304,515.8,0,86,338,39,39,93,100,39.0,0,96.5,7
2009-11-11 12:00:00,298.962,1284.2,0,498,1641,39,41,93,100,40.0,2,96.5,7
2009-11-11 18:00:00,793.52,3359.2000000000003,1738,1926,5184,43,50,66,100,46.5,7,83.0,34
2009-11-12 00:00:00,824.694,3444.4,600,2595,4051,39,45,81,93,42.0,6,87.0,12
2009-11-12 06:00:00,156.558,638.8,0,98,947,43,46,87,100,44.5,3,93.5,13
2009-11-12 12:00:00,547.08,2259.2,0,119,5931,46,52,94,100,49.0,6,97.0,6
2009-11-12 18:00:00,142.656,600.2,0,87,334,55,57,77,82,56.0,2,79.5,5
2009-11-13 00:00:00,616.7719999999999,2626.6000000000004,1486,125,2191,52,54,88,94,53.0,2,91.0,6
2009-11-13 06:00:00,138.19400000000002,594.6,0,97,680,54,55,82,94,54.5,1,88.0,12
2009-11-13 12:00:00,474.042,1973.4,0,89,4528,55,59,72,82,57.0,4,77.0,10
2009-11-13 18:00:00,335.384,1401.2,0,131,2633,61,64,64,72,62.5,3,68.0,8
2009-11-14 00:00:00,585.306,2448.0,1856,90,1337,59,61,68,77,60.0,2,72.5,9
2009-11-14 06:00:00,163.49200000000002,690.6,0,136,970,57,61,63,77,59.0,4,70.0,14
2009-11-14 12:00:00,511.356,2157.2000000000003,524,89,4557,52,59,63,88,55.5,7,75.5,25
2009-11-14 18:00:00,767.142,3209.4,1916,199,6600,55,59,67,72,57.0,4,69.5,5
2009-11-15 00:00:00,1118.466,4675.8,1729,1987,6741,54,55,72,77,54.5,1,74.5,5
2009-11-15 06:00:00,391.666,1629.4,991,176,2050,52,52,82,88,52.0,0,85.0,6
2009-11-15 12:00:00,295.446,1231.4,0,91,3060,50,54,76,87,52.0,4,81.5,11
2009-11-15 18:00:00,456.39,1959.8,0,1701,1793,55,57,72,82,56.0,2,77.0,10
2009-11-16 00:00:00,823.806,3500.4,0,3310,2543,52,54,82,88,53.0,2,85.0,6
2009-11-16 06:00:00,154.76,652.0,0,214,868,50,52,88,100,51.0,2,94.0,12
2009-11-16 12:00:00,597.476,2491.6,1044,114,5562,54,59,88,94,56.5,5,91.0,6
2009-11-16 18:00:00,120.662,504.2,0,124,398,59,59,82,88,59.0,0,85.0,6
2009-11-17 00:00:00,641.57,2692.8,977,93,2526,55,57,88,94,56.0,2,91.0,6
2009-11-17 06:00:00,126.044,532.4,0,138,390,52,55,88,94,53.5,3,91.0,6
2009-11-17 12:00:00,603.05,2508.4,0,92,5907,50,52,94,94,51.0,2,94.0,0
2009-11-17 18:00:00,422.312,1727.6,0,134,2922,50,52,88,94,51.0,2,91.0,6
2009-11-18 00:00:00,556.888,2307.0,0,89,2397,48,50,93,100,49.0,2,96.5,7
2009-11-18 06:00:00,156.744,652.2,0,132,1019,48,50,87,94,49.0,2,90.5,7
2009-11-18 12:00:00,732.046,3078.2,2609,2232,4046,48,52,82,93,50.0,4,87.5,11
2009-11-18 18:00:00,946.048,3961.2,2376,3119,6416,54,55,72,82,54.5,1,77.0,10
2009-11-19 00:00:00,804.336,3376.0,1027,2172,2306,48,52,82,93,50.0,4,87.5,11
2009-11-19 06:00:00,154.974,642.4,0,152,895,45,48,87,93,46.5,3,90.0,6
2009-11-19 12:00:00,543.636,2245.2,0,111,5391,43,45,93,100,44.0,2,96.5,7
2009-11-19 18:00:00,337.466,1404.8,0,112,3407,46,55,77,93,50.5,9,85.0,16
2009-11-20 00:00:00,438.772,1829.2,0,106,1243,52,54,82,88,53.0,2,85.0,6
2009-11-20 06:00:00,168.226,731.0,0,79,1132,46,50,87,93,48.0,4,90.0,6
2009-11-20 12:00:00,661.262,2751.0,0,110,5682,48,55,82,88,51.5,7,85.0,6
2009-11-20 18:00:00,365.058,1503.0,0,111,3015,57,61,72,82,59.0,4,77.0,10
2009-11-21 00:00:00,766.47,3211.8,843,107,2987,55,57,82,82,56.0,2,82.0,0
2009-11-21 06:00:00,158.71,648.6,0,77,833,54,55,82,88,54.5,1,85.0,6
2009-11-21 12:00:00,538.232,2230.4,0,112,5676,52,54,88,94,53.0,2,91.0,6
2009-11-21 18:00:00,684.532,2900.0,2684,491,3670,59,61,63,72,60.0,2,67.5,9
2009-11-22 00:00:00,1115.382,4705.8,3010,1317,2374,59,61,63,72,60.0,2,67.5,9
2009-11-22 06:00:00,285.526,1228.2,765,113,1477,52,61,68,94,56.5,9,81.0,26
2009-11-22 12:00:00,330.184,1394.8,0,78,2932,50,54,77,94,52.0,4,85.5,17
2009-11-22 18:00:00,673.83,2843.6,811,111,5110,52,57,67,82,54.5,5,74.5,15
2009-11-23 00:00:00,1161.436,4891.6,5198,109,6578,46,50,81,87,48.0,4,84.0,6
2009-11-23 06:00:00,118.748,490.2000000000001,0,107,337,46,48,81,87,47.0,2,84.0,6
2009-11-23 12:00:00,460.868,1913.4,0,75,4047,48,54,82,94,51.0,6,88.0,12
2009-11-23 18:00:00,179.464,731.4,0,111,337,54,55,77,88,54.5,1,82.5,11
2009-11-24 00:00:00,712.042,2965.8,0,109,3509,54,55,88,94,54.5,1,91.0,6
2009-11-24 06:00:00,161.572,664.4,0,88,384,55,55,88,94,55.0,0,91.0,6
2009-11-24 12:00:00,681.902,2853.4,1058,616,5190,55,57,82,94,56.0,2,88.0,12
2009-11-24 18:00:00,350.142,1445.2,0,114,1137,57,59,67,82,58.0,2,74.5,15
2009-11-25 00:00:00,935.24,3936.0,1433,3761,2375,54,57,72,82,55.5,3,77.0,10
2009-11-25 06:00:00,125.91,541.2,0,164,392,50,52,82,88,51.0,2,85.0,6
2009-11-25 12:00:00,609.0,2526.6,0,619,5950,48,52,71,87,50.0,4,79.0,16
2009-11-25 18:00:00,612.8240000000001,2594.2,0,4124,1999,48,54,72,94,51.0,6,83.0,22
2009-11-26 00:00:00,632.396,2647.2,745,176,2255,46,48,87,93,47.0,2,90.0,6
2009-11-26 06:00:00,123.112,508.8,0,115,470,45,46,87,93,45.5,1,90.0,6
2009-11-26 12:00:00,639.964,2636.2,1037,111,6217,45,50,82,93,47.5,5,87.5,11
2009-11-26 18:00:00,274.432,1139.8,0,109,1367,50,54,72,82,52.0,4,77.0,10
2009-11-27 00:00:00,562.1179999999999,2355.4,1225,72,2015,50,52,76,87,51.0,2,81.5,11
2009-11-27 06:00:00,158.114,656.4,0,109,1036,48,50,76,93,49.0,2,84.5,17
2009-11-27 12:00:00,502.132,2078.0,0,107,5388,45,48,76,81,46.5,3,78.5,5
2009-11-27 18:00:00,322.446,1321.0,0,73,3640,48,52,66,76,50.0,4,71.0,10
2009-11-28 00:00:00,397.334,1648.6,0,107,1535,45,48,76,87,46.5,3,81.5,11
2009-11-28 06:00:00,111.966,460.2,0,107,337,45,46,81,93,45.5,1,87.0,12
2009-11-28 12:00:00,468.048,1932.8,0,71,4398,46,50,82,87,48.0,4,84.5,5
2009-11-28 18:00:00,605.356,2593.6,2286,110,3050,50,52,82,94,51.0,2,88.0,12
2009-11-29 00:00:00,673.58,2798.2,913,98,6565,50,52,67,94,51.0,2,80.5,27
2009-11-29 06:00:00,131.348,538.6,0,85,340,50,52,58,71,51.0,2,64.5,13
2009-11-29 12:00:00,496.89,2069.8,0,1989,3042,46,50,66,87,48.0,4,76.5,21
2009-11-29 18:00:00,506.33,2112.2,1073,858,1495,46,50,76,82,48.0,4,79.0,6
2009-11-30 00:00:00,516.394,2157.8,0,129,2951,43,46,81,87,44.5,3,84.0,6
2009-11-30 06:00:00,193.336,811.2,0,91,1039,41,43,87,93,42.0,2,90.0,6
2009-11-30 12:00:00,516.97,2160.8,0,89,4650,41,43,87,93,42.0,2,90.0,6
2009-11-30 18:00:00,454.924,1840.4,0,98,4883,43,45,87,87,44.0,2,87.0,0
2009-12-01 00:00:00,579.96,2419.8,1080,83,1467,41,45,87,93,43.0,4,90.0,6
2009-12-01 06:00:00,180.5,768.2,0,103,1037,43,45,87,93,44.0,2,90.0,6
2009-12-01 12:00:00,681.298,2830.4,0,74,6008,41,45,81,87,43.0,4,84.0,6
2009-12-01 18:00:00,335.036,1384.6,0,106,1884,45,48,71,76,46.5,3,73.5,5
2009-12-02 00:00:00,559.544,2329.6,0,71,1892,41,45,71,81,43.0,4,76.0,10
2009-12-02 06:00:00,189.096,790.6,0,106,949,39,41,76,87,40.0,2,81.5,11
2009-12-02 12:00:00,631.562,2641.0,0,311,5590,41,43,81,100,42.0,2,90.5,19
2009-12-02 18:00:00,794.4540000000001,3305.8,1143,3827,3773,45,48,87,93,46.5,3,90.0,6
2009-12-03 00:00:00,730.556,3083.0,0,2808,2539,48,50,93,100,49.0,2,96.5,7
2009-12-03 06:00:00,159.53,693.2,0,108,452,48,50,87,94,49.0,2,90.5,7
2009-12-03 12:00:00,643.576,2669.8,1039,111,5804,48,50,82,93,49.0,2,87.5,11
2009-12-03 18:00:00,163.34,690.4,0,90,553,45,50,76,87,47.5,5,81.5,11
2009-12-04 00:00:00,513.242,2129.0,0,93,3097,37,45,76,87,41.0,8,81.5,11
2009-12-04 06:00:00,143.738,653.4,0,106,288,37,39,87,100,38.0,2,93.5,13
2009-12-04 12:00:00,628.53,2627.4,0,70,4835,34,41,81,93,37.5,7,87.0,12
2009-12-04 18:00:00,337.938,1402.8,0,106,2380,45,48,62,76,46.5,3,69.0,14
2009-12-05 00:00:00,601.088,2495.0,1158,70,1631,43,43,81,87,43.0,0,84.0,6
2009-12-05 06:00:00,179.798,768.0,0,104,870,41,43,93,100,42.0,2,96.5,7
2009-12-05 12:00:00,536.178,2238.4,0,71,4155,45,52,87,94,48.5,7,90.5,7
2009-12-05 18:00:00,467.094,2032.8,774,106,1829,52,55,82,88,53.5,3,85.0,6
2009-12-06 00:00:00,1168.692,4929.2,3048,70,6470,52,54,88,94,53.0,2,91.0,6
2009-12-06 06:00:00,294.212,1235.6,0,107,2304,52,54,77,94,53.0,2,85.5,17
2009-12-06 12:00:00,462.252,1964.8,1096,1597,2046,54,54,77,88,54.0,0,82.5,11
2009-12-06 18:00:00,824.12,3486.6,1045,2359,3436,48,55,82,88,51.5,7,85.0,6
2009-12-07 00:00:00,797.704,3369.0,709,112,4634,43,46,87,93,44.5,3,90.0,6
2009-12-07 06:00:00,154.57,688.8,0,71,801,41,43,93,93,42.0,2,93.0,0
2009-12-07 12:00:00,699.086,2917.2,1132,106,5140,39,43,93,100,41.0,4,96.5,7
2009-12-07 18:00:00,329.426,1365.0,0,89,2737,43,50,93,100,46.5,7,96.5,7
2009-12-08 00:00:00,559.5559999999999,2323.8,0,92,1613,46,50,87,93,48.0,4,90.0,6
2009-12-08 06:00:00,160.688,682.4,0,106,917,41,45,81,93,43.0,4,87.0,12
2009-12-08 12:00:00,631.752,2624.2,0,70,5872,39,45,76,93,42.0,6,84.5,17
2009-12-08 18:00:00,437.508,1798.4,0,104,3117,45,46,76,87,45.5,1,81.5,11
2009-12-09 00:00:00,776.936,3233.0,1108,70,5470,45,46,87,100,45.5,1,93.5,13
2009-12-09 06:00:00,119.672,513.4,0,105,333,46,46,93,100,46.0,0,96.5,7
2009-12-09 12:00:00,552.178,2296.4,1010,69,5091,48,52,93,100,50.0,4,96.5,7
2009-12-09 18:00:00,478.936,2016.4,0,3073,532,54,55,94,100,54.5,1,97.0,6
2009-12-10 00:00:00,651.57,2733.6,1044,108,2015,55,55,94,94,55.0,0,94.0,0
2009-12-10 06:00:00,118.748,507.0,0,82,338,50,55,88,94,52.5,5,91.0,6
2009-12-10 12:00:00,615.704,2567.6,0,92,6178,48,52,82,94,50.0,4,88.0,12
2009-12-10 18:00:00,519.982,2112.8,0,105,6854,48,54,67,82,51.0,6,74.5,15
2009-12-11 00:00:00,799.852,3396.0,2823,70,2029,37,46,81,93,41.5,9,87.0,12
2009-12-11 06:00:00,119.082,519.2,0,104,334,34,37,93,100,35.5,3,96.5,7
2009-12-11 12:00:00,613.962,2535.6,0,96,5910,36,46,81,100,41.0,10,90.5,19
2009-12-11 18:00:00,468.422,1926.0,0,77,3273,46,48,71,81,47.0,2,76.0,10
2009-12-12 00:00:00,582.996,2407.6,1546,108,1734,45,46,76,81,45.5,1,78.5,5
2009-12-12 06:00:00,125.36,533.8,0,89,348,37,43,81,87,40.0,6,84.0,6
2009-12-12 12:00:00,488.266,2014.6,0,82,4363,37,41,81,93,39.0,4,87.0,12
2009-12-12 18:00:00,563.256,2386.0,0,2446,1856,41,41,76,81,41.0,0,78.5,5
2009-12-13 00:00:00,639.498,2641.8,1087,1503,1631,37,39,81,81,38.0,2,81.0,0
2009-12-13 06:00:00,147.462,608.8,0,133,764,34,36,81,87,35.0,2,84.0,6
2009-12-13 12:00:00,433.148,1795.8,1060,117,2418,32,36,81,93,34.0,4,87.0,12
2009-12-13 18:00:00,848.982,3522.8,2924,85,5761,36,37,70,81,36.5,1,75.5,11
2009-12-14 00:00:00,709.222,2950.0,0,82,4235,32,36,75,81,34.0,4,78.0,6
2009-12-14 06:00:00,149.536,617.8,0,83,806,30,32,80,86,31.0,2,83.0,6
2009-12-14 12:00:00,429.398,1764.4,0,81,3948,28,30,69,75,29.0,2,72.0,6
2009-12-14 18:00:00,254.87,1041.2,0,81,646,32,34,60,64,33.0,2,62.0,4
2009-12-15 00:00:00,961.058,3952.6,1090,2035,5342,30,32,60,64,31.0,2,62.0,4
2009-12-15 06:00:00,174.88,732.0,0,149,926,27,30,64,80,28.5,3,72.0,16
2009-12-15 12:00:00,601.54,2478.0,0,81,5304,25,28,74,86,26.5,3,80.0,12
2009-12-15 18:00:00,603.534,2431.2,0,81,5878,30,32,55,64,31.0,2,59.5,9
2009-12-16 00:00:00,560.1619999999999,2299.8,1111,81,1976,30,32,60,75,31.0,2,67.5,15
2009-12-16 06:00:00,139.39800000000002,571.4000000000001,0,75,708,30,30,75,75,30.0,0,75.0,0
2009-12-16 12:00:00,514.208,2106.4,0,542,4687,28,32,64,80,30.0,4,72.0,16
2009-12-16 18:00:00,342.796,1430.6,0,2189,1041,30,34,52,64,32.0,4,58.0,12
2009-12-17 00:00:00,398.472,1642.0,1143,137,1668,21,28,64,93,24.5,7,78.5,29
2009-12-17 06:00:00,150.882,627.0,0,83,887,23,28,80,86,25.5,5,83.0,6
2009-12-17 12:00:00,590.614,2414.2,0,82,6239,27,28,80,100,27.5,1,90.0,20
2009-12-17 18:00:00,419.348,1674.6,0,81,4930,27,30,93,100,28.5,3,96.5,7
2009-12-18 00:00:00,556.338,2255.6,0,62,2339,0,34,93,100,17.0,34,96.5,7
2009-12-18 06:00:00,111.702,465.2,0,63,249,0,34,93,100,17.0,34,96.5,7
2009-12-18 12:00:00,651.21,2688.0,1195,81,5454,27,30,86,100,28.5,3,93.0,14
2009-12-18 18:00:00,410.504,1660.8000000000002,0,80,3386,27,28,64,86,27.5,1,75.0,22
2009-12-19 00:00:00,571.29,2340.4,0,80,2377,23,25,80,86,24.0,2,83.0,6
2009-12-19 06:00:00,514.302,2067.8,0,79,765,19,25,86,93,22.0,6,89.5,7
2009-12-19 12:00:00,790.6279999999999,3249.2,0,154,5994,25,28,64,93,26.5,3,78.5,29
2009-12-19 18:00:00,680.128,2759.0,1165,1269,6704,25,30,55,69,27.5,5,62.0,14
2009-12-20 00:00:00,219.276,913.8,0,1160,218,25,27,64,69,26.0,2,66.5,5
2009-12-20 06:00:00,186.056,757.2,0,114,1252,25,28,74,93,26.5,3,83.5,19
2009-12-20 12:00:00,502.608,2058.8,1237,40,3781,28,32,86,100,30.0,4,93.0,14
2009-12-20 18:00:00,256.098,1040.4,0,80,2082,32,36,93,100,34.0,4,96.5,7
2009-12-21 00:00:00,199.404,815.6,0,79,680,25,30,93,100,27.5,5,96.5,7
2009-12-21 06:00:00,142.212,582.0,0,79,750,25,28,93,100,26.5,3,96.5,7
2009-12-21 12:00:00,302.504,1242.2,0,39,1361,0,36,93,100,18.0,36,96.5,7
2009-12-21 18:00:00,640.74,2579.8,0,81,6071,36,36,87,100,36.0,0,93.5,13
2009-12-22 00:00:00,949.51,3916.8,3293,83,3291,0,34,93,100,17.0,34,96.5,7
2009-12-22 06:00:00,109.71,462.6,0,43,0,36,37,93,93,36.5,1,93.0,0
2009-12-22 12:00:00,585.0840000000001,2400.4,0,79,5808,34,36,93,100,35.0,2,96.5,7
2009-12-22 18:00:00,411.392,1683.2,0,81,3406,36,36,93,93,36.0,0,93.0,0
2009-12-23 00:00:00,781.836,3180.4,0,82,6615,34,36,93,100,35.0,2,96.5,7
2009-12-23 06:00:00,500.88,2002.6,0,40,6739,32,34,100,100,33.0,2,100.0,0
2009-12-23 12:00:00,410.232,1699.2,1143,80,1961,32,36,93,100,34.0,4,96.5,7
2009-12-23 18:00:00,144.11,594.2,0,82,628,37,41,87,100,39.0,4,93.5,13
2009-12-24 00:00:00,399.978,1638.8000000000002,0,82,1877,34,39,87,100,36.5,5,93.5,13
2009-12-24 06:00:00,131.028,537.8,0,51,579,30,34,93,100,32.0,4,96.5,7
2009-12-24 12:00:00,326.43,1344.0,0,72,976,32,34,93,100,33.0,2,96.5,7
2009-12-24 18:00:00,1043.956,4257.6,0,4323,6904,36,41,93,100,38.5,5,96.5,7
2009-12-25 00:00:00,1404.48,5803.4,5184,1129,6739,41,45,93,100,43.0,4,96.5,7
2009-12-25 06:00:00,307.56,1269.2,0,120,3127,37,39,93,100,38.0,2,96.5,7
2009-12-25 12:00:00,446.356,1879.0,0,2242,2134,39,41,87,93,40.0,2,90.0,6
2009-12-25 18:00:00,746.5260000000001,3110.4,3371,1473,2201,43,46,62,81,44.5,3,71.5,19
2009-12-26 00:00:00,627.206,2565.2,0,60,6826,37,39,75,87,38.0,2,81.0,12
2009-12-26 06:00:00,376.346,1530.0,0,89,4600,32,34,87,93,33.0,2,90.0,6
2009-12-26 12:00:00,533.64,2238.4,1186,2200,3066,30,36,87,100,33.0,6,93.5,13
2009-12-26 18:00:00,571.496,2392.0,0,1343,3405,37,43,76,87,40.0,6,81.5,11
2009-12-27 00:00:00,702.136,2920.8,0,662,4976,34,36,87,93,35.0,2,90.0,6
2009-12-27 06:00:00,203.676,834.2,0,96,1551,34,36,81,87,35.0,2,84.0,6
2009-12-27 12:00:00,315.284,1312.4,1169,88,1169,36,39,93,93,37.5,3,93.0,0
2009-12-27 18:00:00,745.992,3092.8,650,84,6229,43,48,71,81,45.5,5,76.0,10
2009-12-28 00:00:00,930.5,3925.8,2399,50,3501,39,45,76,87,42.0,6,81.5,11
2009-12-28 06:00:00,162.254,682.8,0,90,883,34,37,93,93,35.5,3,93.0,0
2009-12-28 12:00:00,507.424,2119.6,1141,91,4071,34,36,93,100,35.0,2,96.5,7
2009-12-28 18:00:00,579.732,2357.8,0,1751,5011,37,43,81,100,40.0,6,90.5,19
2009-12-29 00:00:00,844.688,3527.8,1034,131,4969,37,39,93,93,38.0,2,93.0,0
2009-12-29 06:00:00,136.196,571.2,0,54,515,37,39,93,100,38.0,2,96.5,7
2009-12-29 12:00:00,625.864,2635.2,0,94,2699,39,50,93,100,44.5,11,96.5,7
2009-12-29 18:00:00,788.612,3241.2,1260,110,4774,52,55,88,100,53.5,3,94.0,12
2009-12-30 00:00:00,497.296,2066.6,0,88,2217,52,54,88,88,53.0,2,88.0,0
2009-12-30 06:00:00,123.674,524.8,0,73,333,50,52,88,94,51.0,2,91.0,6
2009-12-30 12:00:00,692.95,2916.4,2141,728,4040,50,52,87,94,51.0,2,90.5,7
2009-12-30 18:00:00,806.308,3372.0,2361,107,5728,50,52,82,87,51.0,2,84.5,5
2009-12-31 00:00:00,828.178,3509.4,782,3631,2383,46,48,93,100,47.0,2,96.5,7
2009-12-31 06:00:00,162.922,691.0,0,115,881,46,46,93,100,46.0,0,96.5,7
2009-12-31 12:00:00,531.734,2212.2,0,78,5093,45,46,87,93,45.5,1,90.0,6
2009-12-31 18:00:00,588.828,2426.2,0,91,6862,37,46,93,93,41.5,9,93.0,0
2010-01-01 00:00:00,928.408,3889.0,0,103,6573,34,37,93,100,35.5,3,96.5,7
2010-01-01 06:00:00,257.95,1071.6,0,100,752,32,34,87,93,33.0,2,90.0,6
2010-01-01 12:00:00,287.77,1192.8,0,94,1249,32,32,87,93,32.0,0,90.0,6
2010-01-01 18:00:00,511.842,2130.6,2304,47,1315,34,34,70,81,34.0,0,75.5,11
2010-01-02 00:00:00,166.69,698.4000000000001,0,86,242,27,34,70,86,30.5,7,78.0,16
2010-01-02 06:00:00,165.838,692.2,0,86,1079,25,30,93,100,27.5,5,96.5,7
2010-01-02 12:00:00,246.58,1038.2,0,85,1904,25,34,81,100,29.5,9,90.5,19
2010-01-02 18:00:00,247.064,1045.2,40,85,1110,34,39,61,81,36.5,5,71.0,20
2010-01-03 00:00:00,649.354,2712.4,761,42,2331,28,32,87,93,30.0,4,90.0,6
2010-01-03 06:00:00,163.402,693.8,0,85,826,28,30,93,100,29.0,2,96.5,7
2010-01-03 12:00:00,504.434,2091.4,1636,682,3404,28,32,93,100,30.0,4,96.5,7
2010-01-03 18:00:00,814.91,3399.0,1112,2535,4552,34,39,70,87,36.5,5,78.5,17
2010-01-04 00:00:00,600.708,2519.4,1094,1618,1292,27,34,80,87,30.5,7,83.5,7
2010-01-04 06:00:00,166.20600000000002,694.8,0,85,775,21,25,80,93,23.0,4,86.5,13
2010-01-04 12:00:00,572.588,2342.2,0,82,6071,19,23,80,93,21.0,4,86.5,13
2010-01-04 18:00:00,212.702,888.4,0,57,1149,25,28,69,80,26.5,3,74.5,11
2010-01-05 00:00:00,652.636,2697.8,0,68,2817,23,25,80,86,24.0,2,83.0,6
2010-01-05 06:00:00,127.442,540.0,0,83,248,21,23,80,93,22.0,2,86.5,13
2010-01-05 12:00:00,700.364,2904.8,1205,66,6043,19,27,74,93,23.0,8,83.5,19
2010-01-05 18:00:00,715.18,2903.6,0,59,6886,28,32,64,75,30.0,4,69.5,11
2010-01-06 00:00:00,676.794,2791.4,580,85,3291,21,28,80,93,24.5,7,86.5,13
2010-01-06 06:00:00,148.358,617.6,548,44,321,23,25,93,100,24.0,2,96.5,7
2010-01-06 12:00:00,634.8399999999999,2605.2,0,557,6558,23,25,86,100,24.0,2,93.0,14
2010-01-06 18:00:00,385.706,1610.2,0,2527,1686,25,27,86,93,26.0,2,89.5,7
2010-01-07 00:00:00,608.276,2528.4,1183,128,2794,27,27,93,93,27.0,0,93.0,0
2010-01-07 06:00:00,126.658,564.8,0,52,367,27,27,93,93,27.0,0,93.0,0
2010-01-07 12:00:00,542.4639999999999,2225.8,0,77,5545,25,27,93,100,26.0,2,96.5,7
2010-01-07 18:00:00,304.106,1234.4,0,84,2648,23,28,80,93,25.5,5,86.5,13
2010-01-08 00:00:00,796.214,3275.4,1198,42,4376,14,21,93,93,17.5,7,93.0,0
2010-01-08 06:00:00,113.388,473.4,0,83,251,9,12,85,100,10.5,3,92.5,15
2010-01-08 12:00:00,637.16,2614.4,0,41,6217,12,21,86,93,16.5,9,89.5,7
2010-01-08 18:00:00,515.0,2124.8,0,82,4933,23,27,80,86,25.0,4,83.0,6
2010-01-09 00:00:00,531.66,2205.4,0,788,1130,25,27,80,86,26.0,2,83.0,6
2010-01-09 06:00:00,150.05,619.4,0,68,793,25,27,74,80,26.0,2,77.0,6
2010-01-09 12:00:00,575.302,2364.6,0,736,5891,27,27,74,100,27.0,0,87.0,26
2010-01-09 18:00:00,569.554,2388.8,1812,2832,1805,27,28,80,93,27.5,1,86.5,13
2010-01-10 00:00:00,1041.994,4323.4,969,1219,6245,28,30,80,86,29.0,2,83.0,6
2010-01-10 06:00:00,250.02,1021.8,0,61,2412,30,30,86,93,30.0,0,89.5,7
2010-01-10 12:00:00,459.364,1920.2,543,469,2653,30,30,86,93,30.0,0,89.5,7
2010-01-10 18:00:00,1185.786,4945.6,2492,1480,6703,0,30,80,93,15.0,30,86.5,13
2010-01-11 00:00:00,613.2959999999999,2518.4,529,22,2340,30,30,86,93,30.0,0,89.5,7
2010-01-11 06:00:00,156.82,655.4,0,165,895,30,30,86,93,30.0,0,89.5,7
