month,day,hour,Global_active_power,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Temp_Max,Temp_Min,Humidity_Max,Humidity_Min
4,14,11,131.1,547.2,0,611,1121,59,43,94,54
4,14,12,26.644,118,0,18,40,59,43,94,54
4,14,13,138.438,580.2,0,1846,78,59,43,94,54
4,14,14,141.778,601.6,0,1848,39,59,43,94,54
4,14,15,90.242,387.8,0,1055,82,59,43,94,54
4,14,16,24.514,108.8,0,75,79,59,43,94,54
4,14,17,21.834,96.2,0,68,39,59,43,94,54
4,14,18,22.588,98.2,0,41,79,59,43,94,54
4,14,19,67.856,283,0,0,623,59,43,94,54
4,14,20,145.346,610,227,0,986,59,43,94,54
4,14,21,105.516,440.4,343,0,79,59,43,94,54
4,14,22,85.176,357,562,2,78,59,43,94,54
4,14,23,24.668,110.6,0,75,40,59,43,94,54
4,15,0,23.676,103,0,68,79,59,41,93,45
4,15,1,21.132,90.4,0,23,77,59,41,93,45
4,15,2,53.166,220,0,0,637,59,41,93,45
4,15,3,25.408,108.2,0,0,180,59,41,93,45
4,15,4,17.926,76.2,0,0,39,59,41,93,45
4,15,5,21.764,92.8,0,41,79,59,41,93,45
4,15,6,60.418,257.8,0,69,381,59,41,93,45
4,15,7,119.19,493.6,0,67,1148,59,41,93,45
4,15,8,111.192,459.4,0,60,1141,59,41,93,45
4,15,9,82.922,343,0,0,1127,59,41,93,45
4,15,10,82.68,342.6,0,0,1130,59,41,93,45
4,15,11,81.862,338.6,0,0,1103,59,41,93,45
4,15,12,90.564,376,0,0,1137,59,41,93,45
4,15,13,102.624,422.8,0,55,1104,59,41,93,45
4,15,14,100.81,412.6,0,69,1152,59,41,93,45
4,15,15,85.606,350.4,0,59,1116,59,41,93,45
4,15,16,77.146,315.6,0,0,1010,59,41,93,45
4,15,17,54.666,235.8,524,0,39,59,41,93,45
4,15,18,68.078,284,289,0,78,59,41,93,45
4,15,19,106.31,477.4,990,0,78,59,41,93,45
4,15,20,125.146,522.6,221,73,638,59,41,93,45
4,15,21,181.69,759.8,502,67,1073,59,41,93,45
4,15,22,137.628,565.8,0,7,836,59,41,93,45
4,15,23,40.574,164.2,0,0,285,59,41,93,45
4,16,0,23.6,100.2,0,0,78,59,43,81,41
4,16,1,22.358,93.4,0,6,76,59,43,81,41
4,16,2,23.572,104.6,0,75,40,59,43,81,41
4,16,3,25.48,112.6,0,69,77,59,43,81,41
4,16,4,18.67,76,0,3,40,59,43,81,41
4,16,5,21.364,88,0,0,78,59,43,81,41
4,16,6,77.046,318.2,0,0,716,59,43,81,41
4,16,7,124.358,521.4,459,0,993,59,43,81,41
4,16,8,109.524,456.8,68,74,1076,59,43,81,41
4,16,9,141.07,589.2,521,62,1132,59,43,81,41
4,16,10,71.04,293.4,0,0,903,59,43,81,41
4,16,11,23.884,97.6,0,0,39,59,43,81,41
4,16,12,125.158,552,811,0,609,59,43,81,41
4,16,13,87.586,360.8,5,25,1029,59,43,81,41
4,16,14,48.6,225.2,0,72,253,59,43,81,41
4,16,15,65.636,274.2,0,55,704,59,43,81,41
4,16,16,93.338,383.8,0,0,1195,59,43,81,41
4,16,17,85.758,348.8,0,0,1122,59,43,81,41
4,16,18,95.452,390.8,0,0,1155,59,43,81,41
4,16,19,124.624,517.8,211,30,1073,59,43,81,41
4,16,20,41.516,177.2,280,70,39,59,43,81,41
4,16,21,54.774,233.2,482,51,80,59,43,81,41
4,16,22,22.212,93.4,0,0,77,59,43,81,41
4,16,23,35.442,144.4,0,0,39,59,43,81,41
4,17,0,23.482,96,0,0,79,64,37,87,30
4,17,1,23.298,99.8,0,34,79,64,37,87,30
4,17,2,52.246,221.4,0,70,529,64,37,87,30
4,17,3,31.852,136.4,0,42,215,64,37,87,30
4,17,4,21.178,86.6,0,0,77,64,37,87,30
4,17,5,18.064,73.4,0,0,40,64,37,87,30
4,17,6,38.818,160.6,0,0,336,64,37,87,30
4,17,7,122.468,511.4,0,41,1135,64,37,87,30
4,17,8,104.366,436.6,0,281,1132,64,37,87,30
4,17,9,108.348,457,0,342,1117,64,37,87,30
4,17,10,215.128,900.8,0,1918,1091,64,37,87,30
4,17,11,73.3,305.4,0,22,740,64,37,87,30
4,17,12,75.246,347.2,553,74,39,64,37,87,30
4,17,13,36.032,159.4,0,68,79,64,37,87,30
4,17,14,96.424,405.4,0,6,688,64,37,87,30
4,17,15,98.37,405.4,0,0,1115,64,37,87,30
4,17,16,92.07,380.2,0,0,1140,64,37,87,30
4,17,17,88.866,365.2,0,43,1150,64,37,87,30
4,17,18,88.344,363.6,0,69,1108,64,37,87,30
4,17,19,44.768,190.4,0,33,405,64,37,87,30
4,17,20,22.244,96,0,0,80,64,37,87,30
4,17,21,19.566,82.8,0,0,39,64,37,87,30
4,17,22,22.992,98.2,0,7,80,64,37,87,30
4,17,23,40.242,170,0,74,78,64,37,87,30
4,18,0,40.82,169.4,0,55,57,72,41,81,25
4,18,1,19.682,81.4,0,0,62,72,41,81,25
4,18,2,46.216,190.2,0,0,487,72,41,81,25
4,18,3,48.348,199.6,0,0,532,72,41,81,25
4,18,4,21.896,95.8,0,61,40,72,41,81,25
4,18,5,24.92,106.6,0,68,79,72,41,81,25
4,18,6,19.096,78.6,0,0,39,72,41,81,25
4,18,7,30.802,133.2,0,0,77,72,41,81,25
4,18,8,24.116,104.4,0,0,78,72,41,81,25
4,18,9,24.524,109.2,0,46,39,72,41,81,25
4,18,10,120.046,505.4,509,68,909,72,41,81,25
4,18,11,114.006,472.4,68,18,1133,72,41,81,25
4,18,12,136.838,576.8,527,0,1132,72,41,81,25
4,18,13,89.592,366.2,0,0,1152,72,41,81,25
4,18,14,84.868,349.4,0,37,1101,72,41,81,25
4,18,15,68.622,285.8,0,69,804,72,41,81,25
4,18,16,24.362,106.4,0,41,78,72,41,81,25
4,18,17,23.686,100.2,0,0,39,72,41,81,25
4,18,18,74.858,314,0,0,887,72,41,81,25
4,18,19,99.924,421,0,9,1087,72,41,81,25
4,18,20,109.354,451.6,0,73,1131,72,41,81,25
4,18,21,131.718,546.2,0,68,1142,72,41,81,25
4,18,22,67.728,277.2,0,5,385,72,41,81,25
4,18,23,30.084,123.4,0,0,80,72,41,81,25
4,19,0,22.728,95.8,0,0,80,70,43,81,24
4,19,1,21.698,93.2,0,44,40,70,43,81,24
4,19,2,26.476,117.4,0,70,80,70,43,81,24
4,19,3,23.352,97.6,0,29,79,70,43,81,24
4,19,4,21.266,87.4,0,0,80,70,43,81,24
4,19,5,19.156,78.6,0,0,39,70,43,81,24
4,19,6,63.904,263,0,16,773,70,43,81,24
4,19,7,34.802,158.8,0,73,82,70,43,81,24
4,19,8,22.478,94.2,0,44,54,70,43,81,24
4,19,9,64.416,268.2,0,0,760,70,43,81,24
4,19,10,137.628,576.6,0,506,1158,70,43,81,24
4,19,11,107.896,450.4,0,10,1147,70,43,81,24
4,19,12,101.984,427.6,0,75,1136,70,43,81,24
4,19,13,90.822,375.6,0,69,1146,70,43,81,24
4,19,14,84.872,346.2,0,10,1111,70,43,81,24
4,19,15,87.058,358.8,0,0,1153,70,43,81,24
4,19,16,88.42,361.6,0,0,1157,70,43,81,24
4,19,17,160.964,673.2,0,1201,1140,70,43,81,24
4,19,18,128.912,539.6,0,786,1071,70,43,81,24
4,19,19,131.608,562.8,167,1184,275,70,43,81,24
4,19,20,110.498,464.6,525,90,711,70,43,81,24
4,19,21,100.23,421.6,538,48,47,70,43,81,24
4,19,22,36.776,149.2,0,0,80,70,43,81,24
4,19,23,20.65,84.6,0,0,75,70,43,81,24
4,20,0,64.096,265.2,0,14,774,63,43,81,37
4,20,1,25.732,112,0,73,79,63,43,81,37
4,20,2,24.822,105.2,0,68,81,63,43,81,37
4,20,3,21.062,86.8,0,2,81,63,43,81,37
4,20,4,21.27,88.6,0,0,81,63,43,81,37
4,20,5,18.076,75.2,0,0,39,63,43,81,37
4,20,6,26.666,115.8,0,48,112,63,43,81,37
4,20,7,106.926,444.8,0,69,1148,63,43,81,37
4,20,8,95.454,408.6,0,31,1118,63,43,81,37
4,20,9,113.168,485.6,0,0,1188,63,43,81,37
4,20,10,111.868,467.6,0,0,1147,63,43,81,37
4,20,11,95.086,394.4,0,21,1138,63,43,81,37
4,20,12,94.528,390.4,0,71,1146,63,43,81,37
4,20,13,99.592,412.2,0,64,1117,63,43,81,37
4,20,14,89.144,363.4,0,0,1164,63,43,81,37
4,20,15,87.068,357,0,0,1145,63,43,81,37
4,20,16,91.682,377.2,0,0,1109,63,43,81,37
4,20,17,93.752,387.6,0,60,1140,63,43,81,37
4,20,18,75.338,315.8,0,68,504,63,43,81,37
4,20,19,84.36,361.2,343,28,310,63,43,81,37
4,20,20,144.924,608.4,338,1,1126,63,43,81,37
4,20,21,136.234,569.6,181,0,782,63,43,81,37
4,20,22,85.412,362.8,526,30,82,63,43,81,37
4,20,23,27.368,121.6,0,71,57,63,43,81,37
4,21,0,57.05,236.8,0,57,321,63,34,87,31
4,21,1,44.75,184.8,0,0,466,63,34,87,31
4,21,2,21.568,90,0,0,81,63,34,87,31
4,21,3,19.062,77.8,0,0,40,63,34,87,31
4,21,4,25.04,111.2,0,59,79,63,34,87,31
4,21,5,25.204,114.4,0,69,80,63,34,87,31
4,21,6,28.366,121.4,0,4,39,63,34,87,31
4,21,7,67.4,281.4,0,0,755,63,34,87,31
4,21,8,89.864,371.6,0,0,1137,63,34,87,31
4,21,9,75.086,311,0,49,602,63,34,87,31
4,21,10,107.222,444.8,0,68,1169,63,34,87,31
4,21,11,102.342,422.4,0,27,1148,63,34,87,31
4,21,12,87.698,363.2,0,0,1100,63,34,87,31
4,21,13,87.124,358.8,0,0,1149,63,34,87,31
4,21,14,91.308,378.2,0,24,1144,63,34,87,31
4,21,15,56.37,236,0,71,539,63,34,87,31
4,21,16,27.47,120.8,0,53,80,63,34,87,31
4,21,17,76.604,315.2,0,0,969,63,34,87,31
4,21,18,78.874,321,0,0,1033,63,34,87,31
4,21,19,35.36,149.6,0,0,79,63,34,87,31
4,21,20,74.946,312.8,0,71,81,63,34,87,31
4,21,21,100.888,417.6,0,68,39,63,34,87,31
4,21,22,90.92,373.4,0,15,79,63,34,87,31
4,21,23,109.398,446.6,0,0,693,63,34,87,31
4,22,0,39.036,163,0,0,82,59,41,70,31
4,22,1,22.188,96,0,33,39,59,41,70,31
4,22,2,26.526,114.2,0,70,77,59,41,70,31
4,22,3,25.018,109,0,31,78,59,41,70,31
4,22,4,55.706,231.8,0,0,629,59,41,70,31
4,22,5,24.7,105.6,0,0,127,59,41,70,31
4,22,6,20.904,88,0,16,39,59,41,70,31
4,22,7,27.732,122.6,0,72,79,59,41,70,31
4,22,8,52.984,233.6,0,43,342,59,41,70,31
4,22,9,102.658,425.8,0,0,1076,59,41,70,31
4,22,10,113.628,471.2,0,0,1138,59,41,70,31
4,22,11,122.876,521.2,0,8,1127,59,41,70,31
4,22,12,132.438,554.8,507,74,1141,59,41,70,31
4,22,13,116.466,486.6,425,67,1130,59,41,70,31
4,22,14,94.694,392.2,130,1,1151,59,41,70,31
4,22,15,84.908,351.2,0,0,1107,59,41,70,31
4,22,16,87.9,361.4,0,0,1153,59,41,70,31
4,22,17,61.802,260.8,0,49,661,59,41,70,31
4,22,18,29.312,126.6,0,69,39,59,41,70,31
4,22,19,30.906,131,0,27,80,59,41,70,31
4,22,20,52.478,221.4,0,0,123,59,41,70,31
4,22,21,88.794,372.4,0,0,912,59,41,70,31
4,22,22,22.142,92.6,0,22,82,59,41,70,31
4,22,23,25.108,110,0,71,80,59,41,70,31
4,23,0,23.976,104.6,0,47,81,66,39,70,21
4,23,1,18.554,78.6,0,0,39,66,39,70,21
4,23,2,20.868,87.4,0,0,79,66,39,70,21
4,23,3,20.71,86.8,0,0,81,66,39,70,21
4,23,4,22.14,95.8,0,74,40,66,39,70,21
4,23,5,23.856,101.6,0,65,79,66,39,70,21
4,23,6,82.04,335.2,0,0,869,66,39,70,21
4,23,7,52.544,219.2,0,0,260,66,39,70,21
4,23,8,103.346,429.8,0,0,1168,66,39,70,21
4,23,9,91.87,378.8,0,52,1129,66,39,70,21
4,23,10,93.768,390.4,0,69,1076,66,39,70,21
4,23,11,86.06,355.4,0,22,1141,66,39,70,21
4,23,12,86.59,357,0,0,1095,66,39,70,21
4,23,13,87.57,360.2,0,0,1149,66,39,70,21
4,23,14,93.592,386.6,0,27,1162,66,39,70,21
4,23,15,44.9,203.4,0,71,286,66,39,70,21
4,23,16,25.158,112.2,0,50,40,66,39,70,21
4,23,17,24.386,101.8,0,0,79,66,39,70,21
4,23,18,21.07,88.2,0,0,80,66,39,70,21
4,23,19,51.852,214.4,0,0,574,66,39,70,21
4,23,20,38.046,165,0,71,231,66,39,70,21
4,23,21,24.696,112.2,0,68,79,66,39,70,21
4,23,22,21.836,92.8,0,7,82,66,39,70,21
4,23,23,21.108,89.4,0,0,82,66,39,70,21
4,24,0,18.152,75.6,0,0,39,73,45,66,19
4,24,1,23.558,103.8,0,46,83,73,45,66,19
4,24,2,26.074,120.4,0,70,80,73,45,66,19
4,24,3,22.626,98,0,27,78,73,45,66,19
4,24,4,21.114,89,0,0,80,73,45,66,19
4,24,5,65.462,267.8,0,0,820,73,45,66,19
4,24,6,22.768,98.6,0,22,79,73,45,66,19
4,24,7,24.778,112.4,0,72,79,73,45,66,19
4,24,8,20.686,90.8,0,41,40,73,45,66,19
4,24,9,21.26,89.6,0,0,80,73,45,66,19
4,24,10,20.646,86.4,0,0,80,73,45,66,19
4,24,11,21.286,91.2,0,10,54,73,45,66,19
4,24,12,31.778,143.8,0,76,66,73,45,66,19
4,24,13,36.168,158.4,0,71,79,73,45,66,19
4,24,14,32.58,144.6,0,70,80,73,45,66,19
4,24,15,74.528,311,0,70,753,73,45,66,19
4,24,16,41.928,191,0,68,255,73,45,66,19
4,24,17,100.85,470.8,507,71,186,73,45,66,19
4,24,18,146.718,657,1095,70,862,73,45,66,19
4,24,19,148.684,636.2,989,69,1070,73,45,66,19
4,24,20,121.65,513.2,0,419,1132,73,45,66,19
4,24,21,188.6,822.4,1078,70,1109,73,45,66,19
4,24,22,181.872,787.4,772,70,957,73,45,66,19
4,24,23,104.652,443.6,4,71,82,73,45,66,19
4,25,0,98.198,411,0,69,82,72,46,87,38
4,25,1,165.668,690.8,0,67,1108,72,46,87,38
4,25,2,116.012,482.4,0,67,363,72,46,87,38
4,25,3,99.044,414.6,0,67,81,72,46,87,38
4,25,4,111.96,461.4,0,66,247,72,46,87,38
4,25,5,106.402,439.8,0,67,1129,72,46,87,38
4,25,6,25.576,117.4,0,66,85,72,46,87,38
4,25,7,24.998,113.6,0,66,81,72,46,87,38
4,25,8,25.264,112.8,0,66,83,72,46,87,38
4,25,9,25.202,110.6,0,66,39,72,46,87,38
4,25,10,114.34,490,0,1243,81,72,46,87,38
4,25,11,109.436,467.6,0,276,595,72,46,87,38
4,25,12,119.038,501.8,0,18,1110,72,46,87,38
4,25,13,114.848,482,0,24,1067,72,46,87,38
4,25,14,42.396,179.2,0,0,188,72,46,87,38
4,25,15,25.712,107.4,0,0,81,72,46,87,38
4,25,16,26.636,113.2,0,0,82,72,46,87,38
4,25,17,19.698,83.8,0,0,38,72,46,87,38
4,25,18,22.966,98.2,0,10,86,72,46,87,38
4,25,19,26.122,116.4,0,74,82,72,46,87,38
4,25,20,22.1,94,0,4,81,72,46,87,38
4,25,21,22.07,93.4,0,0,81,72,46,87,38
4,25,22,55.286,227,0,0,643,72,46,87,38
4,25,23,23.77,102.6,0,34,82,72,46,87,38
4,26,0,25.17,110.2,0,50,82,63,45,100,52
4,26,1,21.456,91,0,0,79,63,45,100,52
4,26,2,21.15,88.4,0,0,80,63,45,100,52
4,26,3,21.688,91.4,0,3,81,63,45,100,52
4,26,4,23.936,109,0,75,39,63,45,100,52
4,26,5,21.402,90,0,4,81,63,45,100,52
4,26,6,21.35,88.8,0,0,81,63,45,100,52
4,26,7,21.5,89.6,0,0,80,63,45,100,52
4,26,8,70.334,294.4,0,63,822,63,45,100,52
4,26,9,34.534,152.6,0,14,83,63,45,100,52
4,26,10,23.94,104.2,0,0,85,63,45,100,52
4,26,11,30.946,130.6,0,0,39,63,45,100,52
4,26,12,24.88,110.4,0,60,80,63,45,100,52
4,26,13,35.434,155.8,0,24,80,63,45,100,52
4,26,14,25.486,109.2,68,0,79,63,45,100,52
4,26,15,102.682,425.2,463,0,858,63,45,100,52
4,26,16,58.656,254.2,507,61,81,63,45,100,52
4,26,17,22.56,99,0,26,80,63,45,100,52
4,26,18,29.108,121.6,0,0,209,63,45,100,52
4,26,19,88.982,370.4,0,0,1122,63,45,100,52
4,26,20,87.858,364,0,55,1140,63,45,100,52
4,26,21,85.546,354.2,0,25,1135,63,45,100,52
4,26,22,131.06,543.6,0,0,1099,63,45,100,52
4,26,23,53.058,215.8,0,0,40,63,45,100,52
4,27,0,54.34,224.2,0,62,79,68,43,100,37
4,27,1,50.696,212.6,0,22,81,68,43,100,37
4,27,2,50.236,208.2,0,0,79,68,43,100,37
4,27,3,47.096,192.4,0,0,40,68,43,100,37
4,27,4,53.066,220.2,0,64,79,68,43,100,37
4,27,5,50.37,208.6,0,14,80,68,43,100,37
4,27,6,49.78,204.6,0,0,80,68,43,100,37
4,27,7,48.3,200.2,0,1,40,68,43,100,37
4,27,8,135.79,571.2,0,75,1138,68,43,100,37
4,27,9,90.34,372.6,0,13,1152,68,43,100,37
4,27,10,88.878,363.8,0,0,1137,68,43,100,37
4,27,11,86.932,358.4,0,2,1128,68,43,100,37
4,27,12,91.85,380.8,0,75,1147,68,43,100,37
4,27,13,61.082,253.8,0,6,667,68,43,100,37
4,27,14,30.396,129.2,0,0,79,68,43,100,37
4,27,15,26.714,112.4,0,21,39,68,43,100,37
4,27,16,25.896,115.8,0,73,80,68,43,100,37
4,27,17,20.29,84.2,0,0,80,68,43,100,37
4,27,18,24.812,104.8,0,0,82,68,43,100,37
4,27,19,20.322,87.6,0,23,41,68,43,100,37
4,27,20,24.918,109.8,0,72,78,68,43,100,37
4,27,21,20.982,88,0,1,81,68,43,100,37
4,27,22,26.588,109.8,0,0,168,68,43,100,37
4,27,23,71.266,293.6,0,21,884,68,43,100,37
4,28,0,24.95,107.8,0,72,81,77,45,100,24
4,28,1,20.26,85.4,0,0,80,77,45,100,24
4,28,2,21.06,87.2,0,0,81,77,45,100,24
4,28,3,19.366,82.6,0,21,40,77,45,100,24
4,28,4,24.244,105,0,66,81,77,45,100,24
4,28,5,20.628,86.4,0,0,80,77,45,100,24
4,28,6,21.176,89.4,0,0,79,77,45,100,24
4,28,7,22.19,95.8,0,27,80,77,45,100,24
4,28,8,22.86,98,0,62,61,77,45,100,24
4,28,9,44.726,186.6,0,0,406,77,45,100,24
4,28,10,86.772,357,0,0,1157,77,45,100,24
4,28,11,60.662,250.4,0,33,716,77,45,100,24
4,28,12,27.64,121.6,0,62,79,77,45,100,24
4,28,13,19.492,80.6,0,0,41,77,45,100,24
4,28,14,23.294,100.8,0,0,81,77,45,100,24
4,28,15,23.204,99.2,0,35,80,77,45,100,24
4,28,16,26.414,118.4,0,71,80,77,45,100,24
4,28,17,22.766,95.6,0,22,82,77,45,100,24
4,28,18,28.468,126.6,0,0,82,77,45,100,24
4,28,19,80.942,344.4,0,0,785,77,45,100,24
4,28,20,109.768,460,0,62,1156,77,45,100,24
4,28,21,64.236,270.4,0,45,464,77,45,100,24
4,28,22,23.682,101.6,0,0,82,77,45,100,24
4,28,23,29.058,122.8,0,0,81,77,45,100,24
4,29,0,92.556,385.4,0,45,772,81,52,82,32
4,29,1,47.602,198.6,0,70,83,81,52,82,32
4,29,2,42.214,171.6,0,2,82,81,52,82,32
4,29,3,42.098,170.6,0,0,84,81,52,82,32
4,29,4,43.496,178.6,0,10,81,81,52,82,32
4,29,5,36.376,155,0,74,84,81,52,82,32
4,29,6,47.544,196.8,0,20,457,81,52,82,32
4,29,7,86.714,358.2,0,0,1146,81,52,82,32
4,29,8,96.89,405.6,0,0,1134,81,52,82,32
4,29,9,109.908,455,0,68,1140,81,52,82,32
4,29,10,76.134,317.8,0,47,965,81,52,82,32
4,29,11,21.218,88.8,0,0,84,81,52,82,32
4,29,12,20.322,85.4,0,0,80,81,52,82,32
4,29,13,23.004,96,0,41,82,81,52,82,32
4,29,14,25.722,112.6,0,70,83,81,52,82,32
4,29,15,22.496,94.2,0,25,81,81,52,82,32
4,29,16,21.004,88,0,0,83,81,52,82,32
4,29,17,33.756,137.2,0,0,82,81,52,82,32
4,29,18,48.256,204.6,8,59,262,81,52,82,32
4,29,19,76.1,319,4,69,907,81,52,82,32
4,29,20,22.712,97,0,19,84,81,52,82,32
4,29,21,20.834,86.2,0,0,82,81,52,82,32
4,29,22,21.474,89.6,0,0,83,81,52,82,32
4,29,23,25.294,110.6,0,60,81,81,52,82,32
4,30,0,24.934,107.4,0,70,83,64,52,94,45
4,30,1,20.85,85.6,0,1,80,64,52,94,45
4,30,2,21.868,92.8,0,0,85,64,52,94,45
4,30,3,21,88.2,0,5,82,64,52,94,45
4,30,4,62.422,263,0,74,702,64,52,94,45
4,30,5,31.756,136.4,0,35,224,64,52,94,45
4,30,6,20.69,86.2,0,0,79,64,52,94,45
4,30,7,19.826,81.2,0,0,71,64,52,94,45
4,30,8,21.582,93.8,0,48,51,64,52,94,45
4,30,9,56.332,238.6,0,65,263,64,52,94,45
4,30,10,75.686,311.2,0,0,717,64,52,94,45
4,30,11,36.946,150.4,0,0,83,64,52,94,45
4,30,12,119.916,518.6,602,17,913,64,52,94,45
4,30,13,58.62,260,464,72,85,64,52,94,45
4,30,14,89.12,387.4,513,36,554,64,52,94,45
4,30,15,51.632,220.2,0,0,444,64,52,94,45
4,30,16,59.436,243.8,0,0,652,64,52,94,45
4,30,17,170.618,743.4,1109,48,1150,64,52,94,45
4,30,18,42.59,193.2,7,70,242,64,52,94,45
4,30,19,21.818,93.2,0,9,81,64,52,94,45
4,30,20,21.032,87,0,0,83,64,52,94,45
4,30,21,21.08,89,0,0,82,64,52,94,45
4,30,22,25.828,116.2,0,74,82,64,52,94,45
4,30,23,23.046,98.2,0,35,81,64,52,94,45
5,1,0,20.976,85.8,0,0,80,63,45,93,45
5,1,1,28.428,119.8,0,0,203,63,45,93,45
5,1,2,46.518,198.2,0,52,461,63,45,93,45
5,1,3,23.336,100.4,0,52,82,63,45,93,45
5,1,4,21.05,88,0,0,81,63,45,93,45
5,1,5,20.178,84.6,0,0,81,63,45,93,45
5,1,6,22.39,94.4,0,35,80,63,45,93,45
5,1,7,24.944,109.4,0,70,80,63,45,93,45
5,1,8,18.68,80,0,12,39,63,45,93,45
5,1,9,20.502,86.6,0,0,81,63,45,93,45
5,1,10,72.528,307.6,0,0,807,63,45,93,45
5,1,11,156.636,683.4,1020,68,1121,63,45,93,45
5,1,12,94.688,400.4,3,569,409,63,45,93,45
5,1,13,30.516,127,0,17,80,63,45,93,45
5,1,14,153.006,652,442,1659,80,63,45,93,45
5,1,15,70.154,305,519,218,82,63,45,93,45
5,1,16,30.266,139.6,0,105,81,63,45,93,45
5,1,17,24.906,114,0,49,80,63,45,93,45
5,1,18,20.226,92.2,0,9,39,63,45,93,45
5,1,19,31.442,139.2,0,10,224,63,45,93,45
5,1,20,53.174,227,0,43,560,63,45,93,45
5,1,21,94.162,409.4,0,739,83,63,45,93,45
5,1,22,155.474,661.8,0,1113,865,63,45,93,45
5,1,23,85.978,353.2,0,65,972,63,45,93,45
5,2,0,21.514,88.4,0,16,80,59,46,94,45
5,2,1,21.392,90.6,0,9,82,59,46,94,45
5,2,2,23.45,101.4,0,47,80,59,46,94,45
5,2,3,23.016,102.2,0,80,43,59,46,94,45
5,2,4,21.842,92.8,0,26,77,59,46,94,45
5,2,5,21.736,92.4,0,9,81,59,46,94,45
5,2,6,21.002,88.2,0,0,87,59,46,94,45
5,2,7,91.094,377.4,0,64,1135,59,46,94,45
5,2,8,92.458,386.2,0,49,1127,59,46,94,45
5,2,9,98.16,408.2,0,0,1151,59,46,94,45
5,2,10,50.012,211,0,454,80,59,46,94,45
5,2,11,96.85,403.8,0,78,1105,59,46,94,45
5,2,12,213.784,911.2,0,1758,1119,59,46,94,45
5,2,13,211.514,900.8,0,1926,1116,59,46,94,45
5,2,14,114.878,484.4,0,268,1145,59,46,94,45
5,2,15,136.832,574.8,0,52,1140,59,46,94,45
5,2,16,107.39,448.6,0,10,1145,59,46,94,45
5,2,17,107.948,454.8,0,9,1137,59,46,94,45
5,2,18,107.608,451.6,0,74,1130,59,46,94,45
5,2,19,226.434,980.2,814,1905,282,59,46,94,45
5,2,20,151.848,640.6,496,273,526,59,46,94,45
5,2,21,166.56,702.6,401,824,445,59,46,94,45
5,2,22,37.076,155.2,147,0,68,59,46,94,45
5,2,23,23.512,101,0,35,73,59,46,94,45
5,3,0,24.734,105.8,0,71,80,48,43,100,62
5,3,1,22.498,95.6,0,15,80,48,43,100,62
5,3,2,20.634,85.8,0,0,79,48,43,100,62
5,3,3,20.438,85.6,0,0,78,48,43,100,62
5,3,4,65.996,276,0,65,761,48,43,100,62
5,3,5,19.578,79.8,0,31,39,48,43,100,62
5,3,6,46.286,195.8,0,0,308,48,43,100,62
5,3,7,125.562,533.8,0,0,1089,48,43,100,62
5,3,8,85.002,362.2,0,56,1086,48,43,100,62
5,3,9,82.922,349.8,0,34,1091,48,43,100,62
5,3,10,82.27,345,0,0,1097,48,43,100,62
5,3,11,79.358,332,0,0,1055,48,43,100,62
5,3,12,58.966,247.4,0,53,666,48,43,100,62
5,3,13,22.512,97.6,0,31,77,48,43,100,62
5,3,14,20.506,91,0,0,37,48,43,100,62
5,3,15,19.794,85.2,0,0,79,48,43,100,62
5,3,16,21.176,93.4,0,61,37,48,43,100,62
5,3,17,22.2,94.8,0,20,84,48,43,100,62
5,3,18,32.334,135.8,0,0,37,48,43,100,62
5,3,19,129.41,554.4,6,2,935,48,43,100,62
5,3,20,158.668,672.8,470,74,1098,48,43,100,62
5,3,21,143.568,616.8,504,7,1069,48,43,100,62
5,3,22,85.272,360.8,0,0,786,48,43,100,62
5,3,23,21.618,91.6,0,14,77,48,43,100,62
5,4,0,22.674,103.4,0,63,38,52,43,81,47
5,4,1,20.012,86,0,0,75,52,43,81,47
5,4,2,18.276,77.2,0,0,38,52,43,81,47
5,4,3,22.756,100.8,0,30,76,52,43,81,47
5,4,4,20.36,90.4,0,44,38,52,43,81,47
5,4,5,17.576,74.6,0,0,38,52,43,81,47
5,4,6,53.806,230.8,0,0,438,52,43,81,47
5,4,7,71.154,303.6,0,47,748,52,43,81,47
5,4,8,115.334,492.4,0,26,1100,52,43,81,47
5,4,9,116.248,505.6,0,0,1112,52,43,81,47
5,4,10,113.552,502,0,0,1075,52,43,81,47
5,4,11,86.81,368.6,0,67,1049,52,43,81,47
5,4,12,83.478,350,0,6,1101,52,43,81,47
5,4,13,79.418,332.8,0,0,1051,52,43,81,47
5,4,14,82.344,343.6,0,16,1101,52,43,81,47
5,4,15,83.338,350,0,58,1067,52,43,81,47
5,4,16,45.26,192,0,0,483,52,43,81,47
5,4,17,31.284,131.8,0,0,47,52,43,81,47
5,4,18,42.246,179,0,37,75,52,43,81,47
5,4,19,83.518,361,0,546,38,52,43,81,47
5,4,20,118.718,503,0,0,1051,52,43,81,47
5,4,21,84.184,357.2,0,0,55,52,43,81,47
5,4,22,70.972,302.6,0,38,75,52,43,81,47
5,4,23,33.642,145.2,0,40,38,52,43,81,47
5,5,0,21.68,92.8,0,0,79,54,39,81,47
5,5,1,17.918,76,0,0,38,54,39,81,47
5,5,2,22.718,97.6,0,53,75,54,39,81,47
5,5,3,50.626,213.8,0,23,561,54,39,81,47
5,5,4,34.2,143.2,0,0,296,54,39,81,47
