datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,year,month,day,Temp_Max,Temp_Min,Humidity_Max,Humidity_Min
2010-01-05 19:00,123.608,6.762,14539.32,507.4,0,41,477,2010,1,5,32,18,93,64
2010-01-05 20:00,86.99,9.148,14630.55,360.4,0,0,40,2010,1,5,32,18,93,64
2010-01-05 21:00,95.698,2.744,14501.74,394.8,0,0,314,2010,1,5,32,18,93,64
2010-01-05 22:00,174.934,11.828,14536.83,721.8,494,31,1119,2010,1,5,32,18,93,64
2010-01-05 23:00,39.05,6.714,14784.45,159.8,86,11,235,2010,1,5,32,18,93,64
2010-01-06 0:00,50.456,3.472,14797.99,211,548,0,41,2010,1,6,27,21,100,86
2010-01-06 1:00,18.344,4.442,14673.6,77.4,0,0,40,2010,1,6,27,21,100,86
2010-01-06 2:00,21.032,8.446,14804.54,91.2,0,42,41,2010,1,6,27,21,100,86
2010-01-06 3:00,17.372,2.838,14854.94,70.4,0,0,42,2010,1,6,27,21,100,86
2010-01-06 4:00,18.842,4.642,14917.4,77.2,0,0,42,2010,1,6,27,21,100,86
2010-01-06 5:00,22.312,3.176,14953.59,90.4,0,2,115,2010,1,6,27,21,100,86
2010-01-06 6:00,96.902,7.094,14755.47,397.4,0,40,885,2010,1,6,27,21,100,86
2010-01-06 7:00,155.572,10.392,14549.61,640.8,0,0,1169,2010,1,6,27,21,100,86
2010-01-06 8:00,83.8,2.354,14504.47,343.4,0,0,1115,2010,1,6,27,21,100,86
2010-01-06 9:00,85.038,5.15,14620.11,345.6,0,25,1132,2010,1,6,27,21,100,86
2010-01-06 10:00,104.922,7.254,14693.81,428.6,0,219,1143,2010,1,6,27,21,100,86
2010-01-06 11:00,108.606,4.376,14502.04,449.4,0,273,1114,2010,1,6,27,21,100,86
2010-01-06 12:00,66.42,5.884,14621.85,280.6,0,39,699,2010,1,6,27,21,100,86
2010-01-06 13:00,69.058,10.28,14689.92,291.8,0,560,41,2010,1,6,27,21,100,86
2010-01-06 14:00,126.852,7.166,14807.48,524.8,0,1742,40,2010,1,6,27,21,100,86
2010-01-06 15:00,27.716,10.276,14990.51,121.4,0,118,43,2010,1,6,27,21,100,86
2010-01-06 16:00,22.454,8.048,15007.72,95.4,0,59,42,2010,1,6,27,21,100,86
2010-01-06 17:00,73.206,3.58,14746.83,296.2,0,9,821,2010,1,6,27,21,100,86
2010-01-06 18:00,46.204,6.042,14653.47,189.4,0,10,40,2010,1,6,27,21,100,86
2010-01-06 19:00,88.804,14.386,14502.55,374.2,0,54,137,2010,1,6,27,21,100,86
2010-01-06 20:00,203.438,2.71,14490.12,841.8,557,9,1113,2010,1,6,27,21,100,86
2010-01-06 21:00,155.888,4.694,14499.65,645.4,625,9,752,2010,1,6,27,21,100,86
2010-01-06 22:00,78.826,7.846,14679.28,326.2,1,30,534,2010,1,6,27,21,100,86
2010-01-06 23:00,35.116,7.532,14821.18,151.4,0,16,218,2010,1,6,27,21,100,86
2010-01-07 0:00,20.046,3.414,14734.55,89.4,0,0,40,2010,1,7,28,14,100,80
2010-01-07 1:00,19.344,2.908,14663.02,87.4,0,0,41,2010,1,7,28,14,100,80
2010-01-07 2:00,22.396,8.198,14804.9,100.8,0,44,41,2010,1,7,28,14,100,80
2010-01-07 3:00,18.498,2.882,14870.06,84.8,0,0,42,2010,1,7,28,14,100,80
2010-01-07 4:00,19.126,3.594,14894.2,85.6,0,0,41,2010,1,7,28,14,100,80
2010-01-07 5:00,27.248,4.56,14926.14,116.8,0,8,162,2010,1,7,28,14,100,80
2010-01-07 6:00,63.078,5.95,14800.12,259.2,0,35,508,2010,1,7,28,14,100,80
2010-01-07 7:00,113.312,5.76,14511.45,473.2,0,0,484,2010,1,7,28,14,100,80
2010-01-07 8:00,111.762,3.688,14503.07,461,0,0,1160,2010,1,7,28,14,100,80
2010-01-07 9:00,86.732,5.566,14607.49,352.2,0,31,1130,2010,1,7,28,14,100,80
2010-01-07 10:00,85.536,5.502,14687.22,344.6,0,11,1143,2010,1,7,28,14,100,80
2010-01-07 11:00,82.044,3.028,14540.12,335.6,0,0,1120,2010,1,7,28,14,100,80
2010-01-07 12:00,83.334,3.168,14651.64,335.8,0,0,1137,2010,1,7,28,14,100,80
2010-01-07 13:00,87.414,8.084,14697.76,353.6,0,42,1144,2010,1,7,28,14,100,80
2010-01-07 14:00,32.648,4.378,14845.82,132.6,0,0,244,2010,1,7,28,14,100,80
2010-01-07 15:00,49.574,4.866,14853.19,196.8,0,0,41,2010,1,7,28,14,100,80
2010-01-07 16:00,18.338,4.88,14851.43,77.2,0,0,42,2010,1,7,28,14,100,80
2010-01-07 17:00,32.798,7.266,14723.55,138.4,0,42,40,2010,1,7,28,14,100,80
2010-01-07 18:00,101.468,3.862,14464.49,419,0,0,40,2010,1,7,28,14,100,80
2010-01-07 19:00,138.166,9.098,14446.95,574.2,0,0,353,2010,1,7,28,14,100,80
2010-01-07 20:00,196.758,1.648,14452.61,814,547,13,1107,2010,1,7,28,14,100,80
2010-01-07 21:00,156.732,4.156,14596.96,640.8,216,29,1129,2010,1,7,28,14,100,80
2010-01-07 22:00,148.044,4.378,14658.17,606.4,435,0,1138,2010,1,7,28,14,100,80
2010-01-07 23:00,55.046,4.19,14883.42,221,0,0,609,2010,1,7,28,14,100,80
2010-01-08 0:00,20.25,7.432,14695.96,88.8,0,32,40,2010,1,8,27,9,100,80
2010-01-08 1:00,17.636,3.664,14760.83,73.6,0,9,41,2010,1,8,27,9,100,80
2010-01-08 2:00,18.382,4.122,14939.53,75.4,0,0,43,2010,1,8,27,9,100,80
2010-01-08 3:00,18.05,3.642,14997.19,72.4,0,0,42,2010,1,8,27,9,100,80
2010-01-08 4:00,20.064,6.85,14977.38,84.8,0,42,43,2010,1,8,27,9,100,80
2010-01-08 5:00,19.006,4.874,14955.71,78.4,0,0,42,2010,1,8,27,9,100,80
2010-01-08 6:00,86.642,4.618,14836.37,354.6,0,0,575,2010,1,8,27,9,100,80
2010-01-08 7:00,138.144,6.842,14540.12,569.6,0,0,1121,2010,1,8,27,9,100,80
2010-01-08 8:00,117.014,7.962,14546.69,480.6,0,41,1166,2010,1,8,27,9,100,80
2010-01-08 9:00,121.558,2.596,14552.58,496.2,0,0,1122,2010,1,8,27,9,100,80
2010-01-08 10:00,84.318,3.412,14565.1,342.8,0,0,1124,2010,1,8,27,9,100,80
2010-01-08 11:00,89.484,7.124,14463.57,370.6,0,0,1109,2010,1,8,27,9,100,80
2010-01-08 12:00,102.25,9.888,14448.38,422.2,0,41,1106,2010,1,8,27,9,100,80
2010-01-08 13:00,39.482,4.316,14606.84,161.8,0,0,285,2010,1,8,27,9,100,80
2010-01-08 14:00,93.452,6.462,14520.59,386.2,0,0,1062,2010,1,8,27,9,100,80
2010-01-08 15:00,97.844,11.148,14635.09,406.4,0,0,1135,2010,1,8,27,9,100,80
2010-01-08 16:00,56.296,10.58,14698.62,231.6,0,41,415,2010,1,8,27,9,100,80
2010-01-08 17:00,125.676,2.87,14513.32,516.6,0,0,930,2010,1,8,27,9,100,80
2010-01-08 18:00,94.858,5.558,14510.31,389.8,0,0,40,2010,1,8,27,9,100,80
2010-01-08 19:00,150.878,15.918,14499.47,630.8,0,672,40,2010,1,8,27,9,100,80
2010-01-08 20:00,88.696,9.04,14590.88,364.2,0,44,40,2010,1,8,27,9,100,80
2010-01-08 21:00,126.786,2.338,14549.23,521.4,0,9,813,2010,1,8,27,9,100,80
2010-01-08 22:00,48.5,9.132,14669.51,203.2,0,32,155,2010,1,8,27,9,100,80
2010-01-08 23:00,21.942,9.392,14869.66,96,0,31,42,2010,1,8,27,9,100,80
2010-01-09 0:00,20.234,6.394,14818.41,85,0,9,42,2010,1,9,30,25,100,74
2010-01-09 1:00,19.898,5.748,14779.82,83.4,0,10,41,2010,1,9,30,25,100,74
2010-01-09 2:00,21.414,8.72,14800.86,93.2,0,49,41,2010,1,9,30,25,100,74
2010-01-09 3:00,25.462,5.278,14771.64,103.6,0,0,145,2010,1,9,30,25,100,74
2010-01-09 4:00,44.868,4.236,14857.52,179.4,0,0,482,2010,1,9,30,25,100,74
2010-01-09 5:00,18.174,3.958,14854.89,74.8,0,0,42,2010,1,9,30,25,100,74
2010-01-09 6:00,38.54,9.54,14837.55,161,0,41,274,2010,1,9,30,25,100,74
2010-01-09 7:00,130.188,4.3,14775.82,529.6,0,0,1157,2010,1,9,30,25,100,74
2010-01-09 8:00,105.67,5.572,14628.81,431.6,0,0,1134,2010,1,9,30,25,100,74
2010-01-09 9:00,127.646,3.676,14435.93,529,0,611,1105,2010,1,9,30,25,100,74
2010-01-09 10:00,87.184,7.316,14467.3,359.6,0,84,1110,2010,1,9,30,25,100,74
2010-01-09 11:00,86.074,5.108,14476.71,353.8,0,0,1111,2010,1,9,30,25,100,74
2010-01-09 12:00,56.122,3.06,14644.44,230,0,0,639,2010,1,9,30,25,100,74
2010-01-09 13:00,31.188,8.6,14600.54,134.8,0,0,40,2010,1,9,30,25,100,74
2010-01-09 14:00,204.67,13.378,14435.36,864.8,590,1986,204,2010,1,9,30,25,100,74
2010-01-09 15:00,107.048,7.254,14559,441.8,269,188,842,2010,1,9,30,25,100,74
2010-01-09 16:00,52.474,6.63,14725.29,218.2,381,36,41,2010,1,9,30,25,100,74
2010-01-09 17:00,118.052,8.33,14469.73,499.2,572,622,39,2010,1,9,30,25,100,74
2010-01-09 18:00,258.052,25.256,14310.72,1088.6,437,1102,610,2010,1,9,30,25,100,74
2010-01-09 19:00,252.308,14.924,14323.08,1061.4,532,35,1088,2010,1,9,30,25,100,74
2010-01-09 20:00,118.914,3.082,14580.32,484.8,0,9,1126,2010,1,9,30,25,100,74
2010-01-09 21:00,179.146,10.478,14588.74,735.6,0,10,1128,2010,1,9,30,25,100,74
2010-01-09 22:00,120.158,17.906,14629.2,494.4,0,53,1133,2010,1,9,30,25,100,74
2010-01-09 23:00,113.416,10.656,14800.74,458.6,0,10,1160,2010,1,9,30,25,100,74
2010-01-10 0:00,96.516,4.108,14781.12,387.2,0,10,1157,2010,1,10,30,0,93,80
2010-01-10 1:00,80.916,3.028,14557.04,329,0,7,1090,2010,1,10,30,0,93,80
2010-01-10 2:00,20.176,7.446,14730.47,88,0,43,41,2010,1,10,30,0,93,80
2010-01-10 3:00,18.098,4.328,14751.36,74.4,0,0,41,2010,1,10,30,0,93,80
2010-01-10 4:00,17.104,2.964,14791.62,71.2,0,0,42,2010,1,10,30,0,93,80
2010-01-10 5:00,17.21,3.118,14787.05,72,0,1,41,2010,1,10,30,0,93,80
2010-01-10 6:00,20.948,8.512,14802.84,90.4,0,42,41,2010,1,10,30,0,93,80
2010-01-10 7:00,17.096,2.66,14669.11,70,0,0,41,2010,1,10,30,0,93,80
2010-01-10 8:00,18.142,2.802,14652.12,73.8,0,0,41,2010,1,10,30,0,93,80
2010-01-10 9:00,64.86,5.404,14478.03,270.4,0,0,288,2010,1,10,30,0,93,80
2010-01-10 10:00,144.916,14.966,14554.32,600.2,0,156,1123,2010,1,10,30,0,93,80
2010-01-10 11:00,193.402,23.17,14530.57,815.4,543,271,1119,2010,1,10,30,0,93,80
2010-01-10 12:00,126.486,17.678,14489.06,526.2,70,0,1113,2010,1,10,30,0,93,80
2010-01-10 13:00,161.552,15.88,14505.31,672.6,555,63,1115,2010,1,10,30,0,93,80
2010-01-10 14:00,222.32,19.712,14620,932.4,865,82,1133,2010,1,10,30,0,93,80
2010-01-10 15:00,276.958,28.252,14544.14,1164.2,477,1173,1120,2010,1,10,30,0,93,80
2010-01-10 16:00,214.208,15.812,14558.77,884.8,308,104,1123,2010,1,10,30,0,93,80
2010-01-10 17:00,184.262,9.01,14401.32,765.4,217,58,1099,2010,1,10,30,0,93,80
2010-01-10 18:00,176.636,6.006,14506.53,729.2,529,10,541,2010,1,10,30,0,93,80
2010-01-10 19:00,93.346,8.682,14619.5,382.4,0,10,41,2010,1,10,30,0,93,80
2010-01-10 20:00,134.112,6.282,14585.28,549.6,0,2,836,2010,1,10,30,0,93,80
2010-01-10 21:00,121.726,5.1,14540.25,499.2,0,0,838,2010,1,10,30,0,93,80
2010-01-10 22:00,64.386,8.226,14731.75,264.6,0,0,41,2010,1,10,30,0,93,80
2010-01-10 23:00,23.09,4.024,14942.93,93.4,0,0,43,2010,1,10,30,0,93,80
2010-01-11 0:00,18.668,5.118,14973.46,77,0,0,42,2010,1,11,36,30,93,70
2010-01-11 1:00,18.11,4.338,14956.52,73.8,0,0,42,2010,1,11,36,30,93,70
2010-01-11 2:00,17.764,3.84,14858.11,73.2,0,0,42,2010,1,11,36,30,93,70
2010-01-11 3:00,40.486,12.058,14881.15,170.4,0,75,335,2010,1,11,36,30,93,70
2010-01-11 4:00,43.182,12.04,14905.26,182.2,0,70,392,2010,1,11,36,30,93,70
2010-01-11 5:00,18.61,5.55,14950.1,78.8,0,20,42,2010,1,11,36,30,93,70
2010-01-11 6:00,56.462,3.692,14862.84,232.8,0,0,291,2010,1,11,36,30,93,70
2010-01-11 7:00,151.136,7.642,14406.36,629,0,0,1101,2010,1,11,36,30,93,70
2010-01-11 8:00,87.702,3.28,14530.04,358.8,0,0,1119,2010,1,11,36,30,93,70
2010-01-11 9:00,86.502,3.378,14555.77,352.2,0,0,1123,2010,1,11,36,30,93,70
2010-01-11 10:00,88.488,4.802,14651.01,358.8,0,0,1138,2010,1,11,36,30,93,70
2010-01-11 11:00,86.318,3.206,14568.99,349,0,0,1124,2010,1,11,36,30,93,70
2010-01-11 12:00,46.874,3.288,14658.97,189.2,0,0,470,2010,1,11,36,30,93,70
2010-01-11 13:00,23.442,6.496,14754.57,98,0,0,41,2010,1,11,36,30,93,70
2010-01-11 14:00,24.506,8.31,14962.54,102.4,0,31,42,2010,1,11,36,30,93,70
2010-01-11 15:00,26.354,12.762,15013.11,112,0,72,43,2010,1,11,36,30,93,70
2010-01-11 16:00,31.82,14.002,15027.61,134.6,0,70,43,2010,1,11,36,30,93,70
2010-01-11 17:00,41.326,5.098,14824.29,166,0,2,41,2010,1,11,36,30,93,70
2010-01-11 18:00,106.612,4.044,14754.29,431.2,0,0,857,2010,1,11,36,30,93,70
2010-01-11 19:00,111.094,9.858,14703.88,453,0,0,100,2010,1,11,36,30,93,70
2010-01-11 20:00,196.024,3.322,14592.6,806.2,587,0,1038,2010,1,11,36,30,93,70
2010-01-11 21:00,86.25,10.354,14502.07,359.6,261,0,40,2010,1,11,36,30,93,70
2010-01-11 22:00,51.51,6.004,14688.79,215.2,403,0,41,2010,1,11,36,30,93,70
2010-01-11 23:00,59.444,3.724,14757.19,239.2,0,0,732,2010,1,11,36,30,93,70
2010-01-12 0:00,17.554,3.376,14800.34,73.2,0,0,41,2010,1,12,32,30,87,80
2010-01-12 1:00,18.886,4.958,14740.22,77.6,0,0,41,2010,1,12,32,30,87,80
2010-01-12 2:00,20.49,7.842,14745.65,89.2,0,45,41,2010,1,12,32,30,87,80
2010-01-12 3:00,22.224,11.426,14795.96,100,0,71,41,2010,1,12,32,30,87,80
2010-01-12 4:00,21.232,9.532,14812.94,93.2,0,45,42,2010,1,12,32,30,87,80
2010-01-12 5:00,17.376,2.972,14770.72,72.4,0,0,41,2010,1,12,32,30,87,80
2010-01-12 6:00,68.898,6.556,14649.92,287.2,0,0,416,2010,1,12,32,30,87,80
2010-01-12 7:00,136.324,11.728,14500.54,565.2,0,0,1163,2010,1,12,32,30,87,80
2010-01-12 8:00,139.73,9.378,14511.51,575.4,0,0,1116,2010,1,12,32,30,87,80
2010-01-12 9:00,100.854,6.584,14582.74,415,0,0,1127,2010,1,12,32,30,87,80
2010-01-12 10:00,128.74,13.23,14521.2,540.2,0,282,1118,2010,1,12,32,30,87,80
2010-01-12 11:00,107.864,9.726,14521.58,454.2,0,14,1117,2010,1,12,32,30,87,80
2010-01-12 12:00,153.03,9.654,14581.73,630.8,0,1078,1127,2010,1,12,32,30,87,80
2010-01-12 13:00,196.406,14.774,14597.24,818.2,0,1657,1128,2010,1,12,32,30,87,80
2010-01-12 14:00,132.93,10.588,12984.05,545,552,297,1010,2010,1,12,32,30,87,80
2010-01-12 15:00,0,0,0,0,0,0,0,2010,1,12,32,30,87,80
2010-01-12 16:00,0,0,0,0,0,0,0,2010,1,12,32,30,87,80
2010-01-12 17:00,0,0,0,0,0,0,0,2010,1,12,32,30,87,80
2010-01-12 18:00,0,0,0,0,0,0,0,2010,1,12,32,30,87,80
2010-01-12 19:00,0,0,0,0,0,0,0,2010,1,12,32,30,87,80
2010-01-12 20:00,0,0,0,0,0,0,0,2010,1,12,32,30,87,80
2010-01-12 21:00,0,0,0,0,0,0,0,2010,1,12,32,30,87,80
2010-01-12 22:00,0,0,0,0,0,0,0,2010,1,12,32,30,87,80
2010-01-12 23:00,0,0,0,0,0,0,0,2010,1,12,32,30,87,80
2010-01-13 0:00,0,0,0,0,0,0,0,2010,1,13,37,28,100,80
2010-01-13 1:00,0,0,0,0,0,0,0,2010,1,13,37,28,100,80
2010-01-13 2:00,0,0,0,0,0,0,0,2010,1,13,37,28,100,80
2010-01-13 3:00,0,0,0,0,0,0,0,2010,1,13,37,28,100,80
2010-01-13 4:00,0,0,0,0,0,0,0,2010,1,13,37,28,100,80
2010-01-13 5:00,0,0,0,0,0,0,0,2010,1,13,37,28,100,80
2010-01-13 6:00,0,0,0,0,0,0,0,2010,1,13,37,28,100,80
2010-01-13 7:00,0,0,0,0,0,0,0,2010,1,13,37,28,100,80
2010-01-13 8:00,0,0,0,0,0,0,0,2010,1,13,37,28,100,80
2010-01-13 9:00,0,0,0,0,0,0,0,2010,1,13,37,28,100,80
2010-01-13 10:00,0,0,0,0,0,0,0,2010,1,13,37,28,100,80
2010-01-13 11:00,0,0,0,0,0,0,0,2010,1,13,37,28,100,80
2010-01-13 12:00,0,0,0,0,0,0,0,2010,1,13,37,28,100,80
2010-01-13 13:00,0,0,0,0,0,0,0,2010,1,13,37,28,100,80
2010-01-13 14:00,0,0,0,0,0,0,0,2010,1,13,37,28,100,80
2010-01-13 15:00,0,0,0,0,0,0,0,2010,1,13,37,28,100,80
2010-01-13 16:00,0,0,0,0,0,0,0,2010,1,13,37,28,100,80
2010-01-13 17:00,0,0,0,0,0,0,0,2010,1,13,37,28,100,80
2010-01-13 18:00,0,0,0,0,0,0,0,2010,1,13,37,28,100,80
2010-01-13 19:00,0,0,0,0,0,0,0,2010,1,13,37,28,100,80
2010-01-13 20:00,0,0,0,0,0,0,0,2010,1,13,37,28,100,80
2010-01-13 21:00,0,0,0,0,0,0,0,2010,1,13,37,28,100,80
2010-01-13 22:00,0,0,0,0,0,0,0,2010,1,13,37,28,100,80
2010-01-13 23:00,0,0,0,0,0,0,0,2010,1,13,37,28,100,80
2010-01-14 0:00,0,0,0,0,0,0,0,2010,1,14,41,34,100,76
2010-01-14 1:00,0,0,0,0,0,0,0,2010,1,14,41,34,100,76
2010-01-14 2:00,0,0,0,0,0,0,0,2010,1,14,41,34,100,76
2010-01-14 3:00,0,0,0,0,0,0,0,2010,1,14,41,34,100,76
2010-01-14 4:00,0,0,0,0,0,0,0,2010,1,14,41,34,100,76
2010-01-14 5:00,0,0,0,0,0,0,0,2010,1,14,41,34,100,76
2010-01-14 6:00,0,0,0,0,0,0,0,2010,1,14,41,34,100,76
2010-01-14 7:00,0,0,0,0,0,0,0,2010,1,14,41,34,100,76
2010-01-14 8:00,0,0,0,0,0,0,0,2010,1,14,41,34,100,76
2010-01-14 9:00,0,0,0,0,0,0,0,2010,1,14,41,34,100,76
2010-01-14 10:00,0,0,0,0,0,0,0,2010,1,14,41,34,100,76
2010-01-14 11:00,0,0,0,0,0,0,0,2010,1,14,41,34,100,76
2010-01-14 12:00,0,0,0,0,0,0,0,2010,1,14,41,34,100,76
2010-01-14 13:00,0,0,0,0,0,0,0,2010,1,14,41,34,100,76
2010-01-14 14:00,0,0,0,0,0,0,0,2010,1,14,41,34,100,76
2010-01-14 15:00,0,0,0,0,0,0,0,2010,1,14,41,34,100,76
2010-01-14 16:00,0,0,0,0,0,0,0,2010,1,14,41,34,100,76
2010-01-14 17:00,0,0,0,0,0,0,0,2010,1,14,41,34,100,76
2010-01-14 18:00,0,0,0,0,0,0,0,2010,1,14,41,34,100,76
2010-01-14 19:00,178.478,20.368,14034.31,753.8,551,43,441,2010,1,14,41,34,100,76
2010-01-14 20:00,146.744,14.168,14611.82,615.4,252,0,591,2010,1,14,41,34,100,76
2010-01-14 21:00,117.538,11.336,14518.32,493.4,518,0,40,2010,1,14,41,34,100,76
2010-01-14 22:00,103.82,13.77,14683.26,431.8,569,0,68,2010,1,14,41,34,100,76
2010-01-14 23:00,71.908,10.62,14740.43,293,0,41,753,2010,1,14,41,34,100,76
2010-01-15 0:00,17.93,3.936,14691.6,72.8,0,0,40,2010,1,15,39,0,100,81
2010-01-15 1:00,17.862,3.902,14580.21,72.8,0,0,40,2010,1,15,39,0,100,81
2010-01-15 2:00,18.666,5.124,14646.11,79.4,0,12,41,2010,1,15,39,0,100,81
2010-01-15 3:00,18.868,5.498,14718.45,80.8,0,29,40,2010,1,15,39,0,100,81
2010-01-15 4:00,17.176,3.146,14709.55,72.2,0,0,41,2010,1,15,39,0,100,81
2010-01-15 5:00,18.364,4.506,14689.49,75.8,0,0,41,2010,1,15,39,0,100,81
2010-01-15 6:00,50.334,7.044,14659.96,213.6,0,32,268,2010,1,15,39,0,100,81
2010-01-15 7:00,117.178,6.158,14497.33,484.6,0,8,968,2010,1,15,39,0,100,81
2010-01-15 8:00,124.318,11.818,14454.66,517.4,0,0,1155,2010,1,15,39,0,100,81
2010-01-15 9:00,124.9,8.74,14560.99,513.6,0,0,1123,2010,1,15,39,0,100,81
2010-01-15 10:00,88.548,8.244,14665.7,359.8,0,40,1139,2010,1,15,39,0,100,81
2010-01-15 11:00,90.694,3.738,14619.57,368.4,0,0,1132,2010,1,15,39,0,100,81
2010-01-15 12:00,95.734,6.53,14613.61,388.6,0,0,1132,2010,1,15,39,0,100,81
2010-01-15 13:00,92.83,7.97,14599.21,379.2,0,9,1129,2010,1,15,39,0,100,81
2010-01-15 14:00,95.786,8.088,14797.35,387,0,31,1142,2010,1,15,39,0,100,81
2010-01-15 15:00,35.482,10.088,14945.71,154.6,0,0,42,2010,1,15,39,0,100,81
2010-01-15 16:00,88.056,5.74,14881,355.4,0,0,515,2010,1,15,39,0,100,81
2010-01-15 17:00,111.448,21.178,14468.38,470,0,40,602,2010,1,15,39,0,100,81
2010-01-15 18:00,93.526,21.924,14446.84,397.2,0,0,39,2010,1,15,39,0,100,81
2010-01-15 19:00,162.306,17.352,14453.43,677.6,0,343,267,2010,1,15,39,0,100,81
2010-01-15 20:00,320.208,19.994,14459.68,1345.6,701,1190,1108,2010,1,15,39,0,100,81
2010-01-15 21:00,271.726,14.956,14346.29,1142,653,1135,1091,2010,1,15,39,0,100,81
2010-01-15 22:00,67.808,5.592,14635.22,279,71,73,410,2010,1,15,39,0,100,81
2010-01-15 23:00,57.012,7.024,14824.76,235,532,10,41,2010,1,15,39,0,100,81
2010-01-16 0:00,21.916,7.63,14802.87,95.2,0,54,41,2010,1,16,46,36,100,87
2010-01-16 1:00,18.374,3.546,14643.86,76.4,0,10,40,2010,1,16,46,36,100,87
2010-01-16 2:00,19.098,4.636,14695.58,80,0,11,41,2010,1,16,46,36,100,87
2010-01-16 3:00,20.824,7.348,14703.13,89.4,0,49,41,2010,1,16,46,36,100,87
2010-01-16 4:00,18.658,4.17,14768.57,78,0,12,41,2010,1,16,46,36,100,87
2010-01-16 5:00,51.428,3.914,14704.77,208,0,0,592,2010,1,16,46,36,100,87
2010-01-16 6:00,36.072,4.408,14758.57,146.2,0,9,299,2010,1,16,46,36,100,87
2010-01-16 7:00,151.714,8.862,14590.59,625,0,34,1145,2010,1,16,46,36,100,87
2010-01-16 8:00,122.726,5.982,14583.22,503.2,0,0,1177,2010,1,16,46,36,100,87
2010-01-16 9:00,110.34,3.494,14480.74,453,0,0,1112,2010,1,16,46,36,100,87
2010-01-16 10:00,119.352,12.016,14382.51,498.4,0,43,1096,2010,1,16,46,36,100,87
2010-01-16 11:00,193.598,14.676,14410.94,806.6,0,1139,1154,2010,1,16,46,36,100,87
2010-01-16 12:00,220.04,24.144,14436.45,948.6,1012,869,1104,2010,1,16,46,36,100,87
2010-01-16 13:00,158.546,10.964,14462.63,664.4,775,50,1108,2010,1,16,46,36,100,87
2010-01-16 14:00,98.324,7.574,14709.67,399,3,5,1195,2010,1,16,46,36,100,87
2010-01-16 15:00,109.09,14.248,14802.01,440.4,0,44,1159,2010,1,16,46,36,100,87
2010-01-16 16:00,44.386,6.37,14795.56,178.6,0,0,222,2010,1,16,46,36,100,87
2010-01-16 17:00,35.058,3.708,14505.57,142.4,0,0,39,2010,1,16,46,36,100,87
2010-01-16 18:00,74.508,17.82,14332.29,320,0,43,39,2010,1,16,46,36,100,87
2010-01-16 19:00,86.308,21.514,14358.24,371.2,0,0,336,2010,1,16,46,36,100,87
2010-01-16 20:00,153.194,21.934,14403.4,644.6,306,0,656,2010,1,16,46,36,100,87
2010-01-16 21:00,150.634,14.938,14458.01,626.2,509,43,783,2010,1,16,46,36,100,87
2010-01-16 22:00,75.462,11.33,14493.47,314.4,0,0,40,2010,1,16,46,36,100,87
2010-01-16 23:00,60.462,7.292,14702.49,247.2,0,0,192,2010,1,16,46,36,100,87
2010-01-17 0:00,54.478,10.294,14681.78,224.8,0,42,557,2010,1,17,50,39,100,71
2010-01-17 1:00,18.812,5.7,14721.2,79,0,0,41,2010,1,17,50,39,100,71
2010-01-17 2:00,17.444,3.924,14806.11,71.8,0,0,41,2010,1,17,50,39,100,71
2010-01-17 3:00,21.172,9.744,14890.51,92.2,0,35,42,2010,1,17,50,39,100,71
2010-01-17 4:00,18.154,5.018,14918.19,76,0,7,42,2010,1,17,50,39,100,71
2010-01-17 5:00,17.638,3.916,14905.72,73.6,0,0,42,2010,1,17,50,39,100,71
2010-01-17 6:00,19.642,6.818,14858.73,84.8,0,2,41,2010,1,17,50,39,100,71
2010-01-17 7:00,39.982,6.878,14561.31,167,0,40,379,2010,1,17,50,39,100,71
2010-01-17 8:00,72.39,4.756,14577.52,301,0,0,615,2010,1,17,50,39,100,71
2010-01-17 9:00,28.822,7.428,14647.65,123.4,0,0,40,2010,1,17,50,39,100,71
2010-01-17 10:00,52.584,8.218,14551.94,221,0,41,461,2010,1,17,50,39,100,71
2010-01-17 11:00,86.11,3.812,14318.76,355.8,0,0,1086,2010,1,17,50,39,100,71
2010-01-17 12:00,91.662,5.932,14268.79,383.6,0,0,1131,2010,1,17,50,39,100,71
2010-01-17 13:00,152.968,15.37,14339.75,646.6,816,16,1090,2010,1,17,50,39,100,71
2010-01-17 14:00,107.166,11.846,14476.33,444.4,0,24,1110,2010,1,17,50,39,100,71
2010-01-17 15:00,109.43,10.256,14564.26,449.8,0,0,1124,2010,1,17,50,39,100,71
2010-01-17 16:00,99.154,4.892,14461.52,412.2,0,0,1108,2010,1,17,50,39,100,71
2010-01-17 17:00,75.316,5.972,14236.44,316.4,0,41,79,2010,1,17,50,39,100,71
2010-01-17 18:00,96.388,4.866,14232.43,404,0,0,432,2010,1,17,50,39,100,71
2010-01-17 19:00,149.016,9.724,14192.44,628.4,4,0,1068,2010,1,17,50,39,100,71
2010-01-17 20:00,179.218,15.82,14375.89,750.6,551,39,1147,2010,1,17,50,39,100,71
2010-01-17 21:00,196.84,18.092,14419.17,821.8,620,2,1102,2010,1,17,50,39,100,71
2010-01-17 22:00,117.038,5.08,14532.35,481,1,0,1119,2010,1,17,50,39,100,71
2010-01-17 23:00,85.132,4.63,14723.14,341.8,0,9,1147,2010,1,17,50,39,100,71
